block,block_id,calc_type,date,district,district_id,division,domain,indicator,indicator_id,perc_point,type,year
Agra Fathehabad,vKblzOJTuGM,p,2022-04-01,Agra,N5WWbRtsjWp,,JSY,% JSY Incentive,indicator_36,0.0,JSY,2023.0
Samsabad,istRPh0AKbM,p,2022-04-01,Farrukhabad,uEEwlAGZXWW,,JSY,% JSY Incentive,indicator_36,0.9036827195467422,JSY,2023.0
Shamli Shamli,QgLrwudkb0M,p,2022-04-01,Shamli,AdiUcz9BXhx,,JSY,% JSY Incentive,indicator_36,0.13956513659171155,JSY,2023.0
Khajni,i8SnEC5fIxD,p,2022-04-01,Gorakhpur,vR85cHdsw1w,,JSY,% JSY Incentive,indicator_36,0.9018789144050104,JSY,2023.0
Aeliya,DPIQ2VWtvGl,p,2022-04-01,Sitapur,XxaOowFtkiJ,,JSY,% JSY Incentive,indicator_36,0.9242424242424242,JSY,2023.0
Shankargarh,omKjHTDECWY,p,2022-04-01,Prayagraj,tXgaew1Pd2Y,,JSY,% JSY Incentive,indicator_36,0.0,JSY,2023.0
Sondhi,EcaeGqA47MY,p,2022-04-01,Jaunpur,gmw76vAUMqz,,JSY,% JSY Incentive,indicator_36,0.7824967824967825,JSY,2023.0
Bijnor Seohara,X5WeRBwPtNl,p,2022-04-01,Bijnor,uCYjHW7FuGG,,JSY,% JSY Incentive,indicator_36,0.16412859560067686,JSY,2023.0
Rajgarh,fi3XI1IhyQO,p,2022-04-01,Mirzapur,UAicdMLyuk4,,JSY,% JSY Incentive,indicator_36,0.5908396946564886,JSY,2023.0
Bghouli,kvn8lGZHRgM,p,2022-04-01,Sant Kabir Nagar,fe1yBApr2sl,,JSY,% JSY Incentive,indicator_36,0.6437768240343348,JSY,2023.0
Rajapur ,nU3oS2SGD3b,p,2022-04-01,Farrukhabad,uEEwlAGZXWW,,JSY,% JSY Incentive,indicator_36,0.0,JSY,2023.0
Sant Ravidas Nagar Aurai,h1MfXB88qMN,p,2022-04-01,Bhadohi,PeUY1vj02UQ,,JSY,% JSY Incentive,indicator_36,0.1873514027579648,JSY,2023.0
Ambedkar Nagar  DHQ,dgOT0Nq7Zja,p,2022-04-01,Ambedkar Nagar,jM27ji8tyrM,,JSY,% JSY Incentive,indicator_36,0.0,JSY,2023.0
Badlapur,HU9Fxw66kJA,p,2022-04-01,Jaunpur,gmw76vAUMqz,,JSY,% JSY Incentive,indicator_36,0.8881987577639752,JSY,2023.0
Bulandshahar B.B.Nagar,cp2Je1Z1Zo6,p,2022-04-01,Bulandshahar,ogBt4gWCiem,,JSY,% JSY Incentive,indicator_36,0.9290540540540541,JSY,2023.0
Naothnawan,pK8QXOdmwvY,p,2022-04-01,Maharajganj,AcnMkNGgc3S,,JSY,% JSY Incentive,indicator_36,0.4108695652173913,JSY,2023.0
Saharanpur Nangal,TkRtB84gkNd,p,2022-04-01,Saharanpur,FKYZ3JbWq84,,JSY,% JSY Incentive,indicator_36,0.16907514450867053,JSY,2023.0
Bhathat,kzpItiarBRF,p,2022-04-01,Gorakhpur,vR85cHdsw1w,,JSY,% JSY Incentive,indicator_36,0.0,JSY,2023.0
Gautam Buddha Nagar Dankaur,FGqvmr1orP5,p,2022-04-01,Gautam Buddha Nagar,bNmwkrQeP3e,,JSY,% JSY Incentive,indicator_36,0.9006849315068494,JSY,2023.0
Jaitipur,l14UZLO07Q9,p,2022-04-01,Shahjahanpur,GaiLSoQq1ue,,JSY,% JSY Incentive,indicator_36,0.8283378746594006,JSY,2023.0
Ballia Garwar,jh6PK3SOcHL,p,2022-04-01,Ballia,oNDvGBE5fLq,,JSY,% JSY Incentive,indicator_36,0.7241379310344828,JSY,2023.0
Mehadawal,qEXJSGxJGJX,p,2022-04-01,Sant Kabir Nagar,fe1yBApr2sl,,JSY,% JSY Incentive,indicator_36,0.4707828004410144,JSY,2023.0
Shahbad,Bgu9MPGC8NW,p,2022-04-01,Rampur,IU006h5U7jj,,JSY,% JSY Incentive,indicator_36,0.1998628728145355,JSY,2023.0
Nigohi,oSPqI1SUnmV,p,2022-04-01,Shahjahanpur,GaiLSoQq1ue,,JSY,% JSY Incentive,indicator_36,0.9942263279445728,JSY,2023.0
Bijnor Afjialgarh,wwaYoRwSd1k,p,2022-04-01,Bijnor,uCYjHW7FuGG,,JSY,% JSY Incentive,indicator_36,1.1295811518324608,JSY,2023.0
Muzaffarnagar Casthawal,c0nWxLrugon,p,2022-04-01,Muzaffarnagar,MVQs2RrS1Nw,,JSY,% JSY Incentive,indicator_36,0.1608695652173913,JSY,2023.0
Bakeganj,dCxTVCyf17s,p,2022-04-01,Lakhimpur Kheri,d9ZuMopgX29,,JSY,% JSY Incentive,indicator_36,0.0,JSY,2023.0
Rae Bareli Salon,Gr3MErPlauk,p,2022-04-01,Rae Bareli,lLvTDpBDY8u,,JSY,% JSY Incentive,indicator_36,0.9878787878787879,JSY,2023.0
Katehari,UKkd5HV5vPT,p,2022-04-01,Ambedkar Nagar,jM27ji8tyrM,,JSY,% JSY Incentive,indicator_36,0.0,JSY,2023.0
Kushinagar Nabu Naurangia,vgRr0JIJR7M,p,2022-04-01,Kushinagar,xUeHwd9FQkg,,JSY,% JSY Incentive,indicator_36,0.0,JSY,2023.0
Auraiya Airwa Katra,JUDfktiXVjn,p,2022-04-01,Auraiya,Bd6E8zkVvVt,,JSY,% JSY Incentive,indicator_36,1.0,JSY,2023.0
Hallia,dzvrdlSVdNw,p,2022-04-01,Mirzapur,UAicdMLyuk4,,JSY,% JSY Incentive,indicator_36,0.0008904719501335707,JSY,2023.0
Mujhana,pgmL8MQQwKP,p,2022-04-01,Gonda,y8WarEkWCul,,JSY,% JSY Incentive,indicator_36,0.4416961130742049,JSY,2023.0
Bijnor Jalilpur,EdO6OYkMy4n,p,2022-04-01,Bijnor,uCYjHW7FuGG,,JSY,% JSY Incentive,indicator_36,0.0933899332929048,JSY,2023.0
Chaniya,P0KHYXl7qFF,p,2022-04-01,Chandauli,ClbehnmwSec,,JSY,% JSY Incentive,indicator_36,0.0,JSY,2023.0
Hardoi DHQ,kBVkJI1qaWb,p,2022-04-01,Hardoi,MTIkUw5q5pX,,JSY,% JSY Incentive,indicator_36,0.0,JSY,2023.0
Karnjakala,bU9RuaPWXkH,p,2022-04-01,Jaunpur,gmw76vAUMqz,,JSY,% JSY Incentive,indicator_36,0.8445229681978799,JSY,2023.0
Saharanpur Nukkur,Il5dY2TsnrT,p,2022-04-01,Saharanpur,FKYZ3JbWq84,,JSY,% JSY Incentive,indicator_36,0.8472998137802608,JSY,2023.0
Maholi,KEc8Ha9MyTJ,p,2022-04-01,Sitapur,XxaOowFtkiJ,,JSY,% JSY Incentive,indicator_36,0.3176710929519918,JSY,2023.0
Jalaun Rampura,iQBAMBoxYul,p,2022-04-01,Jalaun,NL5xiiHZQSC,,JSY,% JSY Incentive,indicator_36,0.35920177383592017,JSY,2023.0
Chaprauli,koZRGrwQvrl,p,2022-04-01,Bagpat,HJIS3IrQ0Nj,,JSY,% JSY Incentive,indicator_36,0.4179431072210066,JSY,2023.0
Sirauli Gaus Pur,ZfE3mnPPu5Y,p,2022-04-01,Barabanki,tzH6nJu9SwS,,JSY,% JSY Incentive,indicator_36,0.7348608837970542,JSY,2023.0
Bhabni,dOCMMkuHb5N,p,2022-04-01,Sonbhadra,NNk3JP90QZ5,,JSY,% JSY Incentive,indicator_36,0.5403508771929825,JSY,2023.0
Ghazipur Jamania,hepZfdzFqgL,p,2022-04-01,Ghazipur,dScWdMRN8PL,,JSY,% JSY Incentive,indicator_36,0.0,JSY,2023.0
Etawah Basrehar,JBG7yZn3ZhD,p,2022-04-01,Etawah,Pm0jLk6EAiE,,JSY,% JSY Incentive,indicator_36,0.0,JSY,2023.0
Bilgram,TqhQTNCu0rW,p,2022-04-01,Hardoi,MTIkUw5q5pX,,JSY,% JSY Incentive,indicator_36,0.0,JSY,2023.0
Lalitpur Madawara,DQg8KWOYf9m,p,2022-04-01,Lalitpur,fagfcadhxej,,JSY,% JSY Incentive,indicator_36,0.023890784982935155,JSY,2023.0
Jalaun Dakor,V41lCBcSsRJ,p,2022-04-01,Jalaun,NL5xiiHZQSC,,JSY,% JSY Incentive,indicator_36,0.2752808988764045,JSY,2023.0
Lalitpur Bar,qMddUgnDzYX,p,2022-04-01,Lalitpur,fagfcadhxej,,JSY,% JSY Incentive,indicator_36,0.16862745098039214,JSY,2023.0
Kushinagar Tamkuhi,CApqqM6FvRV,p,2022-04-01,Kushinagar,xUeHwd9FQkg,,JSY,% JSY Incentive,indicator_36,0.3380281690140845,JSY,2023.0
Sahabad,NvR1ROHQCYV,p,2022-04-01,Hardoi,MTIkUw5q5pX,,JSY,% JSY Incentive,indicator_36,0.5431818181818182,JSY,2023.0
Pipraich,X9URGLOiulW,p,2022-04-01,Gorakhpur,vR85cHdsw1w,,JSY,% JSY Incentive,indicator_36,0.0,JSY,2023.0
Kone,zBM33fSxbqN,p,2022-04-01,Mirzapur,UAicdMLyuk4,,JSY,% JSY Incentive,indicator_36,0.3231292517006803,JSY,2023.0
Kanpur Dehat Sandalpur,Bc5VrfyFJO4,p,2022-04-01,Kanpur Dehat,k3D0AumUCiC,,JSY,% JSY Incentive,indicator_36,0.4222222222222222,JSY,2023.0
Hadhermau,tob7bPRXBV3,p,2022-04-01,Gonda,y8WarEkWCul,,JSY,% JSY Incentive,indicator_36,0.0,JSY,2023.0
Kushinagar Khadda,OHnlTAIgKxY,p,2022-04-01,Kushinagar,xUeHwd9FQkg,,JSY,% JSY Incentive,indicator_36,0.0,JSY,2023.0
Lalitpur Birdha,ilEX3iUSCkP,p,2022-04-01,Lalitpur,fagfcadhxej,,JSY,% JSY Incentive,indicator_36,0.577922077922078,JSY,2023.0
Siddhaur,IdkC83lgdBj,p,2022-04-01,Barabanki,tzH6nJu9SwS,,JSY,% JSY Incentive,indicator_36,0.0,JSY,2023.0
Agra DHQ,CUTzCqh1nRn,p,2022-04-01,Agra,N5WWbRtsjWp,,JSY,% JSY Incentive,indicator_36,0.003859584635177357,JSY,2023.0
Azamgarh Maharajganj,Wyo5sWkkK3V,p,2022-04-01,Azamgarh,NjckKfm3g0k,,JSY,% JSY Incentive,indicator_36,0.20448877805486285,JSY,2023.0
Rae Bareli Uchahar,tv4Qque6scf,p,2022-04-01,Rae Bareli,lLvTDpBDY8u,,JSY,% JSY Incentive,indicator_36,0.5394495412844037,JSY,2023.0
Karchhana,INQHpWL0ZBk,p,2022-04-01,Prayagraj,tXgaew1Pd2Y,,JSY,% JSY Incentive,indicator_36,0.6878761822871883,JSY,2023.0
Joya,ouPBHlLzBAu,p,2022-04-01,Amroha,hgquAmZaNBu,,JSY,% JSY Incentive,indicator_36,0.20110192837465565,JSY,2023.0
Tilhar,o9TtE34iDMB,p,2022-04-01,Shahjahanpur,GaiLSoQq1ue,,JSY,% JSY Incentive,indicator_36,0.4717514124293785,JSY,2023.0
Sersoul,o9odKTTIYVk,p,2022-04-01,Kanpur Nagar,QVMRMhzVrrS,,JSY,% JSY Incentive,indicator_36,0.84688995215311,JSY,2023.0
Wajeerganj,Yzv8XKcvFMn,p,2022-04-01,Gonda,y8WarEkWCul,,JSY,% JSY Incentive,indicator_36,0.6592082616179001,JSY,2023.0
Fatehpur Asthar,niYGeZzm6Zu,p,2022-04-01,Fatehpur,ibLiLcaKzw2,,JSY,% JSY Incentive,indicator_36,0.5934718100890207,JSY,2023.0
Itawa,B0QTEnRTAZg,p,2022-04-01,Siddharth Nagar,cP0p8qfm3il,,JSY,% JSY Incentive,indicator_36,0.9803240740740741,JSY,2023.0
Tejwapur,QTCGfCQMXd3,p,2022-04-01,Bahraich,iE0E3nLioFr,,JSY,% JSY Incentive,indicator_36,0.0,JSY,2023.0
Ballia Reoti,ZEh2syBgHks,p,2022-04-01,Ballia,oNDvGBE5fLq,,JSY,% JSY Incentive,indicator_36,0.8148148148148148,JSY,2023.0
Aliganj,uHgTlwfqKI8,p,2022-04-01,Etah,ZLcx4iOVyN5,,JSY,% JSY Incentive,indicator_36,0.6212338593974175,JSY,2023.0
Unnav Bighapur,SvNkFaLvfio,p,2022-04-01,Unnav,aT03mfdlNiF,,JSY,% JSY Incentive,indicator_36,1.0819209039548023,JSY,2023.0
Goura,omXlDQQZhm0,p,2022-04-01,Basti,J1P16zQEOUT,,JSY,% JSY Incentive,indicator_36,0.97,JSY,2023.0
Kabari,GfFQEUX1ZYy,p,2022-04-01,Mahoba,sUQMxIc3yXj,,JSY,% JSY Incentive,indicator_36,0.500788643533123,JSY,2023.0
Gautam Buddha Nagar Bisrakh,y9wSctfMKAu,p,2022-04-01,Gautam Buddha Nagar,bNmwkrQeP3e,,JSY,% JSY Incentive,indicator_36,0.4978165938864629,JSY,2023.0
Mihipurwa,jo7VYHdzhDi,p,2022-04-01,Bahraich,iE0E3nLioFr,,JSY,% JSY Incentive,indicator_36,0.0,JSY,2023.0
Gagiri,S842tHqLUI1,p,2022-04-01,Aligarh,frD2HOp3wAs,,JSY,% JSY Incentive,indicator_36,0.06274509803921569,JSY,2023.0
Fatehpur Deomai,Cge552Satby,p,2022-04-01,Fatehpur,ibLiLcaKzw2,,JSY,% JSY Incentive,indicator_36,0.0,JSY,2023.0
Pandari Kripal,GtDp6Qz9pSx,p,2022-04-01,Gonda,y8WarEkWCul,,JSY,% JSY Incentive,indicator_36,0.4598540145985402,JSY,2023.0
Saidnagar,Afucmep9Fdq,p,2022-04-01,Rampur,IU006h5U7jj,,JSY,% JSY Incentive,indicator_36,0.04096638655462185,JSY,2023.0
Etawah Mahewa,g6QRDUGvU6j,p,2022-04-01,Etawah,Pm0jLk6EAiE,,JSY,% JSY Incentive,indicator_36,0.27263045793397234,JSY,2023.0
Kumbhi,lbRa62r2r1d,p,2022-04-01,Lakhimpur Kheri,d9ZuMopgX29,,JSY,% JSY Incentive,indicator_36,0.7343522561863173,JSY,2023.0
Bulandshahar Arniya,BWEaFP6tBWO,p,2022-04-01,Bulandshahar,ogBt4gWCiem,,JSY,% JSY Incentive,indicator_36,0.1208955223880597,JSY,2023.0
Mithora,YhzzNFiy1cg,p,2022-04-01,Maharajganj,AcnMkNGgc3S,,JSY,% JSY Incentive,indicator_36,0.8830188679245283,JSY,2023.0
C S M Nagar Jagdishpur,btuo0MWP5ET,p,2022-04-01,Amethi,StsLkYw1G0m,,JSY,% JSY Incentive,indicator_36,0.3142857142857143,JSY,2023.0
Jalaun Madhougarh,GGmtoqpI9Je,p,2022-04-01,Jalaun,NL5xiiHZQSC,,JSY,% JSY Incentive,indicator_36,0.8660436137071651,JSY,2023.0
Muzaffarnagar Purkaji,kE3pd8aET6C,p,2022-04-01,Muzaffarnagar,MVQs2RrS1Nw,,JSY,% JSY Incentive,indicator_36,0.470125786163522,JSY,2023.0
Dharmapur,K2hjVgS0LFm,p,2022-04-01,Jaunpur,gmw76vAUMqz,,JSY,% JSY Incentive,indicator_36,0.9666666666666668,JSY,2023.0
C S M Nagar Bhetua,J7htJUPglZb,p,2022-04-01,Amethi,StsLkYw1G0m,,JSY,% JSY Incentive,indicator_36,1.0,JSY,2023.0
Bhawalkheda,FHp906GIA29,p,2022-04-01,Shahjahanpur,GaiLSoQq1ue,,JSY,% JSY Incentive,indicator_36,0.6206896551724138,JSY,2023.0
Bhadaiyan,vXwJYqDZIzf,p,2022-04-01,Sultanpur,o4ZQTVcMI7U,,JSY,% JSY Incentive,indicator_36,1.4381625441696106,JSY,2023.0
Azamgarh DHQ,MVd5w4juglR,p,2022-04-01,Azamgarh,NjckKfm3g0k,,JSY,% JSY Incentive,indicator_36,0.0,JSY,2023.0
Kerakat,joT95cJHrTQ,p,2022-04-01,Jaunpur,gmw76vAUMqz,,JSY,% JSY Incentive,indicator_36,0.3825301204819277,JSY,2023.0
Ravertganj,Hz4rBdA4kWR,p,2022-04-01,Sonbhadra,NNk3JP90QZ5,,JSY,% JSY Incentive,indicator_36,0.09467989179440936,JSY,2023.0
Mohamdi Kheri,SiLZVlguB9v,p,2022-04-01,Lakhimpur Kheri,d9ZuMopgX29,,JSY,% JSY Incentive,indicator_36,0.9238440616500452,JSY,2023.0
Gondlamau,HWAP9AgN3Ym,p,2022-04-01,Sitapur,XxaOowFtkiJ,,JSY,% JSY Incentive,indicator_36,0.8398510242085659,JSY,2023.0
Kanpur Dehat Miatha,qt0Ra0vMorS,p,2022-04-01,Kanpur Dehat,k3D0AumUCiC,,JSY,% JSY Incentive,indicator_36,0.4178272980501393,JSY,2023.0
Gursaria,h9b0ymhftGb,p,2022-04-01,Jhansi,Mq751wBMqGF,,JSY,% JSY Incentive,indicator_36,0.900763358778626,JSY,2023.0
Chopen,rqYozNDUgyg,p,2022-04-01,Sonbhadra,NNk3JP90QZ5,,JSY,% JSY Incentive,indicator_36,1.0012012012012013,JSY,2023.0
Keaserganj,RXv1GaQ6IyV,p,2022-04-01,Bahraich,iE0E3nLioFr,,JSY,% JSY Incentive,indicator_36,0.2666333166583292,JSY,2023.0
Banikoder,sCFJS0l4C5z,p,2022-04-01,Barabanki,tzH6nJu9SwS,,JSY,% JSY Incentive,indicator_36,0.05586592178770949,JSY,2023.0
Ramnagar Chitrakoot,QRMxe3qUWkI,p,2022-04-01,Chitrakoot,i2fSZZ3QAJJ,,JSY,% JSY Incentive,indicator_36,0.2974874371859296,JSY,2023.0
Dalelnagar,G7D5lGOMxxz,p,2022-04-01,Bareilly,vVqY3DPcpHf,,JSY,% JSY Incentive,indicator_36,0.18137254901960784,JSY,2023.0
Colonalganj,SxFTKbP1SXZ,p,2022-04-01,Gonda,y8WarEkWCul,,JSY,% JSY Incentive,indicator_36,0.2228506787330317,JSY,2023.0
Maunathbhanjan Pardha,la9bHITzK55,p,2022-04-01,Maunathbhanjan,CBSB9v92AwT,,JSY,% JSY Incentive,indicator_36,0.0,JSY,2023.0
Dhanpatganj,LNiRZH5vfaY,p,2022-04-01,Sultanpur,o4ZQTVcMI7U,,JSY,% JSY Incentive,indicator_36,0.0,JSY,2023.0
Fatehpur DHQ,HHTQ2caXrBL,p,2022-04-01,Fatehpur,ibLiLcaKzw2,,JSY,% JSY Incentive,indicator_36,1.1258278145695364,JSY,2023.0
Shivrajpur,krPd5gR8BjY,p,2022-04-01,Kanpur Nagar,QVMRMhzVrrS,,JSY,% JSY Incentive,indicator_36,0.9553349875930519,JSY,2023.0
Khair,AN2dWDiHkBb,p,2022-04-01,Aligarh,frD2HOp3wAs,,JSY,% JSY Incentive,indicator_36,0.6155015197568389,JSY,2023.0
Fatehpur Bhittora,w25YwsZC9ZT,p,2022-04-01,Fatehpur,ibLiLcaKzw2,,JSY,% JSY Incentive,indicator_36,0.0,JSY,2023.0
Katrabazar,SiNGqVJoMtb,p,2022-04-01,Gonda,y8WarEkWCul,,JSY,% JSY Incentive,indicator_36,0.3828306264501161,JSY,2023.0
Manikpur,lNpqSHtjFu3,p,2022-04-01,Chitrakoot,i2fSZZ3QAJJ,,JSY,% JSY Incentive,indicator_36,0.09307875894988067,JSY,2023.0
Etawah Badpura,DQKs9hxWhSr,p,2022-04-01,Etawah,Pm0jLk6EAiE,,JSY,% JSY Incentive,indicator_36,0.1890359168241966,JSY,2023.0
Agra Barauli Ahir,PskcWzXXxHt,p,2022-04-01,Agra,N5WWbRtsjWp,,JSY,% JSY Incentive,indicator_36,0.0,JSY,2023.0
Bijnor  DHQ  ,pE27TXbzXZ5,p,2022-04-01,Bijnor,uCYjHW7FuGG,,JSY,% JSY Incentive,indicator_36,0.06120570639668661,JSY,2023.0
Bagpat DHQ,kaWQCx3sgxl,p,2022-04-01,Bagpat,HJIS3IrQ0Nj,,JSY,% JSY Incentive,indicator_36,0.7840646651270208,JSY,2023.0
Dhanaura,KocU1z4MS42,p,2022-04-01,Amroha,hgquAmZaNBu,,JSY,% JSY Incentive,indicator_36,0.06790564689063616,JSY,2023.0
Lalitpur Mahroni,hSxXTcaWSE8,p,2022-04-01,Lalitpur,fagfcadhxej,,JSY,% JSY Incentive,indicator_36,0.5007680491551461,JSY,2023.0
Akhandnagar,bUb6dbgNp7o,p,2022-04-01,Sultanpur,o4ZQTVcMI7U,,JSY,% JSY Incentive,indicator_36,0.046583850931677016,JSY,2023.0
Bijnor Kiratpur,rzAzyO3UWpL,p,2022-04-01,Bijnor,uCYjHW7FuGG,,JSY,% JSY Incentive,indicator_36,0.5552050473186121,JSY,2023.0
Partawal,rslNb3Z3IB9,p,2022-04-01,Maharajganj,AcnMkNGgc3S,,JSY,% JSY Incentive,indicator_36,0.5928677563150074,JSY,2023.0
Mathura Nandganv,RiVugbfNzS2,p,2022-04-01,Mathura,KP2BUB1npih,,JSY,% JSY Incentive,indicator_36,0.14170506912442396,JSY,2023.0
Huzoorpur,CjshmDK5t8E,p,2022-04-01,Bahraich,iE0E3nLioFr,,JSY,% JSY Incentive,indicator_36,0.2026881720430108,JSY,2023.0
Mathura Chaumuha,sbVBq9HPEgp,p,2022-04-01,Mathura,KP2BUB1npih,,JSY,% JSY Incentive,indicator_36,0.0,JSY,2023.0
Kakwan,fPJnAq2xoTU,p,2022-04-01,Kanpur Nagar,QVMRMhzVrrS,,JSY,% JSY Incentive,indicator_36,0.624,JSY,2023.0
Hamirpur Moudha,dDqSL7Hp2TV,p,2022-04-01,Hamirpur,VSI7HobT5qL,,JSY,% JSY Incentive,indicator_36,0.9906542056074766,JSY,2023.0
Bulandshahar Khurja,a5WBFfhetVT,p,2022-04-01,Bulandshahar,ogBt4gWCiem,,JSY,% JSY Incentive,indicator_36,0.0,JSY,2023.0
Mirganj,gfXniA8E2yB,p,2022-04-01,Bareilly,vVqY3DPcpHf,,JSY,% JSY Incentive,indicator_36,0.9473684210526316,JSY,2023.0
Vikramjot,r1D91q65KwQ,p,2022-04-01,Basti,J1P16zQEOUT,,JSY,% JSY Incentive,indicator_36,1.0,JSY,2023.0
Firozabad Hathwant,ipancoUtUKq,p,2022-04-01,Firozabad,eJTsuE56XDF,,JSY,% JSY Incentive,indicator_36,0.975609756097561,JSY,2023.0
Sidhpura,DCamfBCJMSi,p,2022-04-01,Kasganj,hITp09XOBLZ,,JSY,% JSY Incentive,indicator_36,0.6383928571428571,JSY,2023.0
Harington Ganj,XEfvLa6Zzxn,p,2022-04-01,Ayodhya,b4XkXzoGqFY,,JSY,% JSY Incentive,indicator_36,1.4887459807073955,JSY,2023.0
Jalaun Mahewa,IG6BUMkoNfw,p,2022-04-01,Jalaun,NL5xiiHZQSC,,JSY,% JSY Incentive,indicator_36,0.13687150837988826,JSY,2023.0
Dhaulana,IywKKXqWKqi,p,2022-04-01,Hapur,CZ8kLjgqvSH,,JSY,% JSY Incentive,indicator_36,1.1870669745958429,JSY,2023.0
Firozabad Araon,njhb7CY73zh,p,2022-04-01,Firozabad,eJTsuE56XDF,,JSY,% JSY Incentive,indicator_36,0.25,JSY,2023.0
Ghazipur Rawatipur,y8eD89Cg95c,p,2022-04-01,Ghazipur,dScWdMRN8PL,,JSY,% JSY Incentive,indicator_36,0.30324909747292417,JSY,2023.0
Sridattganj,n9AVoLqOsfk,p,2022-04-01,Balrampur,uS0pNSxN3sS,,JSY,% JSY Incentive,indicator_36,0.4723076923076923,JSY,2023.0
Bulandshahar Shikarpur,a3X4KgFjlsz,p,2022-04-01,Bulandshahar,ogBt4gWCiem,,JSY,% JSY Incentive,indicator_36,0.973747016706444,JSY,2023.0
Bulandshahar Gulaothi,FXjd8I3tis1,p,2022-04-01,Bulandshahar,ogBt4gWCiem,,JSY,% JSY Incentive,indicator_36,0.3719298245614035,JSY,2023.0
Bheetargaon,prVsNzGqemV,p,2022-04-01,Kanpur Nagar,QVMRMhzVrrS,,JSY,% JSY Incentive,indicator_36,0.9820051413881749,JSY,2023.0
Madnapur,Siyf9v1S9St,p,2022-04-01,Shahjahanpur,GaiLSoQq1ue,,JSY,% JSY Incentive,indicator_36,0.8655256723716381,JSY,2023.0
Muzaffarnagar Khthauli,e6v2BeJjdF0,p,2022-04-01,Muzaffarnagar,MVQs2RrS1Nw,,JSY,% JSY Incentive,indicator_36,0.8807947019867549,JSY,2023.0
Agra Sainya,mqJOhnNW2ce,p,2022-04-01,Agra,N5WWbRtsjWp,,JSY,% JSY Incentive,indicator_36,0.2741702741702742,JSY,2023.0
Bilaspur,DNtrijn28qb,p,2022-04-01,Rampur,IU006h5U7jj,,JSY,% JSY Incentive,indicator_36,0.13896457765667575,JSY,2023.0
Shamli Unn,hYGI5A3Mq94,p,2022-04-01,Shamli,AdiUcz9BXhx,,JSY,% JSY Incentive,indicator_36,0.4943181818181818,JSY,2023.0
Kaushambi DHQ,qaNCPibFPR2,p,2022-04-01,Kaushambi,PAj0oVY0Dxu,,JSY,% JSY Incentive,indicator_36,0.0,JSY,2023.0
Hreaiya,QB1bWVUZvNY,p,2022-04-01,Basti,J1P16zQEOUT,,JSY,% JSY Incentive,indicator_36,0.6211453744493393,JSY,2023.0
Sahawar,KjLfuqjRVec,p,2022-04-01,Kasganj,hITp09XOBLZ,,JSY,% JSY Incentive,indicator_36,0.9986149584487536,JSY,2023.0
Lotan,rvgyhTDiBPh,p,2022-04-01,Siddharth Nagar,cP0p8qfm3il,,JSY,% JSY Incentive,indicator_36,0.0,JSY,2023.0
Chandaus,oV5iZQFUzGo,p,2022-04-01,Aligarh,frD2HOp3wAs,,JSY,% JSY Incentive,indicator_36,1.6512820512820512,JSY,2023.0
Farrukhabad  DHQ,pAJMw6V9F29,p,2022-04-01,Farrukhabad,uEEwlAGZXWW,,JSY,% JSY Incentive,indicator_36,0.09909638554216868,JSY,2023.0
Hamirpur Nauranga,F4fL0v4ObFM,p,2022-04-01,Hamirpur,VSI7HobT5qL,,JSY,% JSY Incentive,indicator_36,1.1127502634351951,JSY,2023.0
Gola,KV5wZ2pPQe1,p,2022-04-01,Gorakhpur,vR85cHdsw1w,,JSY,% JSY Incentive,indicator_36,0.3632148377125193,JSY,2023.0
Rae Bareli Setawan,E6hdzl0I5tt,p,2022-04-01,Rae Bareli,lLvTDpBDY8u,,JSY,% JSY Incentive,indicator_36,0.5662650602409639,JSY,2023.0
Varanasi Badagoan,J2vP2MAp32p,p,2022-04-01,Varanasi,LeuBT7KfuuA,,JSY,% JSY Incentive,indicator_36,0.2895480225988701,JSY,2023.0
Tappal,ARlYpTrc811,p,2022-04-01,Aligarh,frD2HOp3wAs,,JSY,% JSY Incentive,indicator_36,1.0597243491577335,JSY,2023.0
Hamirpur Sumerpur,q73Py9jt80A,p,2022-04-01,Hamirpur,VSI7HobT5qL,,JSY,% JSY Incentive,indicator_36,0.0,JSY,2023.0
Prayagraj DHQ,engUwg3VX3b,p,2022-04-01,Prayagraj,tXgaew1Pd2Y,,JSY,% JSY Incentive,indicator_36,0.12067955477445813,JSY,2023.0
Maunathbhanjan Mohmmada Bad,rLdutISw29n,p,2022-04-01,Maunathbhanjan,CBSB9v92AwT,,JSY,% JSY Incentive,indicator_36,0.0,JSY,2023.0
Kushinagar Fajilnagar,B3CnhXWWije,p,2022-04-01,Kushinagar,xUeHwd9FQkg,,JSY,% JSY Incentive,indicator_36,1.1161651504548635,JSY,2023.0
Phulpur,uiUVlKvhhxF,p,2022-04-01,Prayagraj,tXgaew1Pd2Y,,JSY,% JSY Incentive,indicator_36,0.7372116349047142,JSY,2023.0
Sakran,zghTOXwIiKT,p,2022-04-01,Sitapur,XxaOowFtkiJ,,JSY,% JSY Incentive,indicator_36,0.0,JSY,2023.0
Machrehta,eiVpF4VfZGS,p,2022-04-01,Sitapur,XxaOowFtkiJ,,JSY,% JSY Incentive,indicator_36,0.7600922722029988,JSY,2023.0
Amaria,uIkxxtBPd1K,p,2022-04-01,Pilibhit,c96jwckSd6j,,JSY,% JSY Incentive,indicator_36,0.6942675159235668,JSY,2023.0
