,index,date,district_id,indicator_id,perc_point,district,map_id,division,div_map_id,type,domain,indicator_ids,indicator,calc_type
673,73,202503,XBLhrSWGytu,indicator_8,2.824687707926082,Mainpuri,148,Agra Division,146,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
674,74,202503,KP2BUB1npih,indicator_8,18.75179945946725,Mathura,145,Agra Division,146,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
675,0,202503,ClbehnmwSec,indicator_9,81.97809266437984,Chandauli,196,Varanasi Division,195,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p
676,1,202503,dScWdMRN8PL,indicator_9,75.59152009453936,Ghazipur,195,Varanasi Division,195,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p
677,2,202503,gmw76vAUMqz,indicator_9,81.40455952050289,Jaunpur,194,Varanasi Division,195,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p
678,3,202503,MVQs2RrS1Nw,indicator_9,99.7039492439855,Muzaffarnagar,133,Saharanpur Division,132,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p
679,4,202503,LeuBT7KfuuA,indicator_9,82.96159915135428,Varanasi,197,Varanasi Division,195,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p
680,5,202503,hgquAmZaNBu,indicator_9,58.629985295531625,Amroha,137,Moradabad Division,134,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p
681,6,202503,uCYjHW7FuGG,indicator_9,40.00547259227744,Bijnor,134,Moradabad Division,134,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p
682,7,202503,FKYZ3JbWq84,indicator_9,86.85539222667032,Saharanpur,132,Saharanpur Division,132,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p
683,8,202503,AdiUcz9BXhx,indicator_9,108.72000711220609,Shamli,203,Saharanpur Division,132,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p
684,9,202503,YQNQoPjAIpV,indicator_9,97.61421154273916,Moradabad,135,Moradabad Division,134,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p
685,10,202503,IU006h5U7jj,indicator_9,73.3688243509286,Rampur,136,Moradabad Division,134,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p
686,11,202503,PeUY1vj02UQ,indicator_9,94.17251783948835,Bhadohi,198,Mirzapur Division,200,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p
687,12,202503,UAicdMLyuk4,indicator_9,45.64061212703174,Mirzapur,199,Mirzapur Division,200,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p
688,13,202503,YzHpzrN0eLv,indicator_9,109.44521548000468,Sambhal,205,Moradabad Division,134,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p
689,14,202503,Bd6E8zkVvVt,indicator_9,210.7599218002342,Auraiya,162,Kanpur Nagar Division,161,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p
690,15,202503,Pm0jLk6EAiE,indicator_9,118.81431960870067,Etawah,161,Kanpur Nagar Division,161,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p
691,16,202503,uEEwlAGZXWW,indicator_9,91.5056625383765,Farrukhabad,159,Kanpur Nagar Division,161,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p
692,17,202503,IhQbDYRiF8w,indicator_9,92.7049137748997,Kannauj,160,Kanpur Nagar Division,161,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p
693,18,202503,NNk3JP90QZ5,indicator_9,93.63733322943979,Sonbhadra,200,Mirzapur Division,200,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p
694,19,202503,NL5xiiHZQSC,indicator_9,120.18934307908061,Jalaun,165,Jhansi Division,165,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p
695,20,202503,k3D0AumUCiC,indicator_9,47.89636494952554,Kanpur Dehat,163,Kanpur Nagar Division,161,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p
696,21,202503,QVMRMhzVrrS,indicator_9,79.17305096206789,Kanpur Nagar,164,Kanpur Nagar Division,161,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p
697,22,202503,Tf9b9qcbghH,indicator_9,68.52760760734252,Deoria,190,Gorakhpur Division,188,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p
698,23,202503,Mq751wBMqGF,indicator_9,81.03740439712423,Jhansi,166,Jhansi Division,165,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p
699,24,202503,fagfcadhxej,indicator_9,144.87558408418602,Lalitpur,167,Jhansi Division,165,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p
700,25,202503,vR85cHdsw1w,indicator_9,121.57887458735449,Gorakhpur,188,Gorakhpur Division,188,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p
701,26,202503,xUeHwd9FQkg,indicator_9,51.28762406432249,Kushinagar,189,Gorakhpur Division,188,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p
702,27,202503,iE0E3nLioFr,indicator_9,93.76279232814403,Bahraich,180,Gonda Division,182,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p
703,28,202503,AcnMkNGgc3S,indicator_9,124.48591799993815,Maharajganj,187,Gorakhpur Division,188,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p
704,29,202503,uS0pNSxN3sS,indicator_9,82.93752469148902,Balrampur,182,Gonda Division,182,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p
705,30,202503,y8WarEkWCul,indicator_9,81.84182091223485,Gonda,183,Gonda Division,182,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p
706,31,202503,DggJGxqbWHn,indicator_9,102.22215803660568,Banda,170,Chitrakoot Division,170,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p
707,32,202503,i2fSZZ3QAJJ,indicator_9,92.00848710029138,Chitrakoot,171,Chitrakoot Division,170,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p
708,33,202503,VSI7HobT5qL,indicator_9,136.64584200414782,Hamirpur,168,Chitrakoot Division,170,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p
709,34,202503,oyTwneTbWDx,indicator_9,223.13064474592622,Shrawasti,181,Gonda Division,182,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p
710,35,202503,J1P16zQEOUT,indicator_9,69.56008467494087,Basti,185,Basti Division,185,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p
711,36,202503,fe1yBApr2sl,indicator_9,109.3589511719089,Sant Kabir Nagar,186,Basti Division,185,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p
712,37,202503,cP0p8qfm3il,indicator_9,88.09776451147151,Siddharth Nagar,184,Basti Division,185,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p
713,38,202503,sUQMxIc3yXj,indicator_9,116.22557880309463,Mahoba,169,Chitrakoot Division,170,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p
714,39,202503,eA37kyBRRuZ,indicator_9,107.13621192029751,Budaun,149,Bareilly Division,150,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p
715,40,202503,vVqY3DPcpHf,indicator_9,84.76652236256817,Bareilly,150,Bareilly Division,150,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p
716,41,202503,NjckKfm3g0k,indicator_9,49.5325813626037,Azamgarh,191,Azamgarh Division,193,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p
717,42,202503,c96jwckSd6j,indicator_9,66.14113043147101,Pilibhit,151,Bareilly Division,150,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p
718,43,202503,GaiLSoQq1ue,indicator_9,80.1158501223794,Shahjahanpur,152,Bareilly Division,150,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p
719,44,202503,oNDvGBE5fLq,indicator_9,60.92093319893167,Ballia,193,Azamgarh Division,193,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p
720,45,202503,CBSB9v92AwT,indicator_9,92.60743060354557,Maunathbhanjan,192,Azamgarh Division,193,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p
721,46,202503,frD2HOp3wAs,indicator_9,68.83279855728263,Aligarh,143,Alligarh Division,201,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p
722,47,202503,ZLcx4iOVyN5,indicator_9,73.63748023139037,Etah,201,Alligarh Division,201,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p
723,48,202503,m1IAjmqkoFC,indicator_9,163.1493878605792,Hathras,144,Alligarh Division,201,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p
724,49,202503,hITp09XOBLZ,indicator_9,51.94318784378507,Kasganj,202,Alligarh Division,201,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p
725,50,202503,HJIS3IrQ0Nj,indicator_9,87.25809014920557,Bagpat,139,Meerut Division,140,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p
726,51,202503,ogBt4gWCiem,indicator_9,69.29212401159907,Bulandshahar,142,Meerut Division,140,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p
727,52,202503,bNmwkrQeP3e,indicator_9,79.47693321463645,Gautam Buddha Nagar,141,Meerut Division,140,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p
728,53,202503,M5NHlfAaKYI,indicator_9,73.78236726025429,Ghaziabad,140,Meerut Division,140,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p
729,54,202503,CZ8kLjgqvSH,indicator_9,67.38706828302949,Hapur,204,Meerut Division,140,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p
730,55,202503,v8YGmR7nOdj,indicator_9,78.16875198788352,Meerut,138,Meerut Division,140,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p
731,56,202503,MTIkUw5q5pX,indicator_9,71.72374577100467,Hardoi,155,Lucknow Division,155,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p
732,57,202503,d9ZuMopgX29,indicator_9,84.52975962100396,Lakhimpur Kheri,153,Lucknow Division,155,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p
733,58,202503,StsLkYw1G0m,indicator_9,86.33708502417282,Amethi,206,Ayodhya Division,176,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p
734,59,202503,MfHac5N78aK,indicator_9,59.17670775859355,Lucknow,157,Lucknow Division,155,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p
735,60,202503,lLvTDpBDY8u,indicator_9,43.602150083530724,Rae Bareli,158,Lucknow Division,155,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p
736,61,202503,XxaOowFtkiJ,indicator_9,67.46312520983997,Sitapur,154,Lucknow Division,155,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p
737,62,202503,aT03mfdlNiF,indicator_9,66.22927922116868,Unnav,156,Lucknow Division,155,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p
738,63,202503,ibLiLcaKzw2,indicator_9,49.0764846341723,Fatehpur,172,Prayagraj Division,172,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p
739,64,202503,jM27ji8tyrM,indicator_9,82.72797402709982,Ambedkar Nagar,178,Ayodhya Division,176,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p
740,65,202503,b4XkXzoGqFY,indicator_9,42.02436177207985,Ayodhya,177,Ayodhya Division,176,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p
741,66,202503,tzH6nJu9SwS,indicator_9,67.28185767305914,Barabanki,176,Ayodhya Division,176,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p
742,67,202503,o4ZQTVcMI7U,indicator_9,88.68021049436176,Sultanpur,179,Ayodhya Division,176,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p
743,68,202503,PAj0oVY0Dxu,indicator_9,107.6368137257098,Kaushambi,174,Prayagraj Division,172,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p
744,69,202503,fz7bJo3egPX,indicator_9,47.65838126141151,Pratapgarh,173,Prayagraj Division,172,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p
745,70,202503,tXgaew1Pd2Y,indicator_9,94.0875057827157,Prayagraj,175,Prayagraj Division,172,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p
746,71,202503,N5WWbRtsjWp,indicator_9,77.41961667081615,Agra,146,Agra Division,146,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p
747,72,202503,eJTsuE56XDF,indicator_9,175.07064557083768,Firozabad,147,Agra Division,146,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p
748,73,202503,XBLhrSWGytu,indicator_9,87.89651119105726,Mainpuri,148,Agra Division,146,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p
749,74,202503,KP2BUB1npih,indicator_9,79.1555128874013,Mathura,145,Agra Division,146,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p
900,71,202503,ClbehnmwSec,indicator_12,4802.931003094847,Chandauli,196,Varanasi Division,195,coverage,finance,indicator_12,Per ASHA expenditure of ASHA incentive fund,p
901,72,202503,dScWdMRN8PL,indicator_12,5018.079259473531,Ghazipur,195,Varanasi Division,195,coverage,finance,indicator_12,Per ASHA expenditure of ASHA incentive fund,p
902,73,202503,gmw76vAUMqz,indicator_12,4881.131131131131,Jaunpur,194,Varanasi Division,195,coverage,finance,indicator_12,Per ASHA expenditure of ASHA incentive fund,p
903,68,202503,MVQs2RrS1Nw,indicator_12,5801.647655259822,Muzaffarnagar,133,Saharanpur Division,132,coverage,finance,indicator_12,Per ASHA expenditure of ASHA incentive fund,p
904,74,202503,LeuBT7KfuuA,indicator_12,5279.493269992082,Varanasi,197,Varanasi Division,195,coverage,finance,indicator_12,Per ASHA expenditure of ASHA incentive fund,p
905,59,202503,hgquAmZaNBu,indicator_12,4844.054580896686,Amroha,137,Moradabad Division,134,coverage,finance,indicator_12,Per ASHA expenditure of ASHA incentive fund,p
906,60,202503,uCYjHW7FuGG,indicator_12,4634.193406108722,Bijnor,134,Moradabad Division,134,coverage,finance,indicator_12,Per ASHA expenditure of ASHA incentive fund,p
907,69,202503,FKYZ3JbWq84,indicator_12,5280.701754385965,Saharanpur,132,Saharanpur Division,132,coverage,finance,indicator_12,Per ASHA expenditure of ASHA incentive fund,p
908,70,202503,AdiUcz9BXhx,indicator_12,5703.23488045007,Shamli,203,Saharanpur Division,132,coverage,finance,indicator_12,Per ASHA expenditure of ASHA incentive fund,p
909,61,202503,YQNQoPjAIpV,indicator_12,5185.4575163398695,Moradabad,135,Moradabad Division,134,coverage,finance,indicator_12,Per ASHA expenditure of ASHA incentive fund,p
910,62,202503,IU006h5U7jj,indicator_12,5190.249702734838,Rampur,136,Moradabad Division,134,coverage,finance,indicator_12,Per ASHA expenditure of ASHA incentive fund,p
911,56,202503,PeUY1vj02UQ,indicator_12,5381.6316316316315,Bhadohi,198,Mirzapur Division,200,coverage,finance,indicator_12,Per ASHA expenditure of ASHA incentive fund,p
912,57,202503,UAicdMLyuk4,indicator_12,5817.515817515818,Mirzapur,199,Mirzapur Division,200,coverage,finance,indicator_12,Per ASHA expenditure of ASHA incentive fund,p
913,63,202503,YzHpzrN0eLv,indicator_12,5151.595275868147,Sambhal,205,Moradabad Division,134,coverage,finance,indicator_12,Per ASHA expenditure of ASHA incentive fund,p
914,38,202503,Bd6E8zkVvVt,indicator_12,4834.372564302416,Auraiya,162,Kanpur Nagar Division,161,coverage,finance,indicator_12,Per ASHA expenditure of ASHA incentive fund,p
915,39,202503,Pm0jLk6EAiE,indicator_12,4780.553203499859,Etawah,161,Kanpur Nagar Division,161,coverage,finance,indicator_12,Per ASHA expenditure of ASHA incentive fund,p
916,40,202503,uEEwlAGZXWW,indicator_12,5233.978792070078,Farrukhabad,159,Kanpur Nagar Division,161,coverage,finance,indicator_12,Per ASHA expenditure of ASHA incentive fund,p
917,41,202503,IhQbDYRiF8w,indicator_12,5499.770747363595,Kannauj,160,Kanpur Nagar Division,161,coverage,finance,indicator_12,Per ASHA expenditure of ASHA incentive fund,p
918,58,202503,NNk3JP90QZ5,indicator_12,5430.061232300038,Sonbhadra,200,Mirzapur Division,200,coverage,finance,indicator_12,Per ASHA expenditure of ASHA incentive fund,p
919,35,202503,NL5xiiHZQSC,indicator_12,5170.295924064768,Jalaun,165,Jhansi Division,165,coverage,finance,indicator_12,Per ASHA expenditure of ASHA incentive fund,p
920,42,202503,k3D0AumUCiC,indicator_12,4904.121350887234,Kanpur Dehat,163,Kanpur Nagar Division,161,coverage,finance,indicator_12,Per ASHA expenditure of ASHA incentive fund,p
921,43,202503,QVMRMhzVrrS,indicator_12,5103.217972070431,Kanpur Nagar,164,Kanpur Nagar Division,161,coverage,finance,indicator_12,Per ASHA expenditure of ASHA incentive fund,p
922,31,202503,Tf9b9qcbghH,indicator_12,4991.221469776774,Deoria,190,Gorakhpur Division,188,coverage,finance,indicator_12,Per ASHA expenditure of ASHA incentive fund,p
923,36,202503,Mq751wBMqGF,indicator_12,4990.984028851108,Jhansi,166,Jhansi Division,165,coverage,finance,indicator_12,Per ASHA expenditure of ASHA incentive fund,p
924,37,202503,fagfcadhxej,indicator_12,5142.478462557985,Lalitpur,167,Jhansi Division,165,coverage,finance,indicator_12,Per ASHA expenditure of ASHA incentive fund,p
925,32,202503,vR85cHdsw1w,indicator_12,5042.571306939123,Gorakhpur,188,Gorakhpur Division,188,coverage,finance,indicator_12,Per ASHA expenditure of ASHA incentive fund,p
