,index,district_id,perc_point,date,indicator_id,district,map_id,division,div_map_id,type,domain,indicator_ids,indicator,calc_type
310,10,StsLkYw1G0m,2.449979583503471,202503,indicator_4,Amethi,206,Ayodhya Division,176,quality,delivery_care,indicator_4,Still birth ratio,n
311,11,b4XkXzoGqFY,5.781584582441114,202503,indicator_4,Ayodhya,177,Ayodhya Division,176,quality,delivery_care,indicator_4,Still birth ratio,n
312,12,tzH6nJu9SwS,8.759763486385868,202503,indicator_4,Barabanki,176,Ayodhya Division,176,quality,delivery_care,indicator_4,Still birth ratio,n
313,13,o4ZQTVcMI7U,8.452844524646215,202503,indicator_4,Sultanpur,179,Ayodhya Division,176,quality,delivery_care,indicator_4,Still birth ratio,n
314,14,MTIkUw5q5pX,7.494269088344208,202503,indicator_4,Hardoi,155,Lucknow Division,155,quality,delivery_care,indicator_4,Still birth ratio,n
315,15,d9ZuMopgX29,3.840877914951989,202503,indicator_4,Lakhimpur Kheri,153,Lucknow Division,155,quality,delivery_care,indicator_4,Still birth ratio,n
316,16,MfHac5N78aK,9.26418103120966,202503,indicator_4,Lucknow,157,Lucknow Division,155,quality,delivery_care,indicator_4,Still birth ratio,n
317,17,iE0E3nLioFr,10.178834288577782,202503,indicator_4,Bahraich,180,Gonda Division,182,quality,delivery_care,indicator_4,Still birth ratio,n
318,18,lLvTDpBDY8u,13.757203941253021,202503,indicator_4,Rae Bareli,158,Lucknow Division,155,quality,delivery_care,indicator_4,Still birth ratio,n
319,19,XxaOowFtkiJ,7.046410388843799,202503,indicator_4,Sitapur,154,Lucknow Division,155,quality,delivery_care,indicator_4,Still birth ratio,n
320,20,aT03mfdlNiF,2.46573355573283,202503,indicator_4,Unnav,156,Lucknow Division,155,quality,delivery_care,indicator_4,Still birth ratio,n
321,21,HJIS3IrQ0Nj,2.755543891877706,202503,indicator_4,Bagpat,139,Meerut Division,140,quality,delivery_care,indicator_4,Still birth ratio,n
322,22,ogBt4gWCiem,2.332524724762082,202503,indicator_4,Bulandshahar,142,Meerut Division,140,quality,delivery_care,indicator_4,Still birth ratio,n
323,23,bNmwkrQeP3e,7.913669064748201,202503,indicator_4,Gautam Buddha Nagar,141,Meerut Division,140,quality,delivery_care,indicator_4,Still birth ratio,n
324,24,M5NHlfAaKYI,1.568291987453664,202503,indicator_4,Ghaziabad,140,Meerut Division,140,quality,delivery_care,indicator_4,Still birth ratio,n
325,25,CZ8kLjgqvSH,1.5653535090007826,202503,indicator_4,Hapur,204,Meerut Division,140,quality,delivery_care,indicator_4,Still birth ratio,n
326,26,frD2HOp3wAs,10.309278350515465,202503,indicator_4,Aligarh,143,Alligarh Division,201,quality,delivery_care,indicator_4,Still birth ratio,n
327,27,v8YGmR7nOdj,14.491636475757343,202503,indicator_4,Meerut,138,Meerut Division,140,quality,delivery_care,indicator_4,Still birth ratio,n
328,28,ZLcx4iOVyN5,1.4322543683758235,202503,indicator_4,Etah,201,Alligarh Division,201,quality,delivery_care,indicator_4,Still birth ratio,n
329,29,m1IAjmqkoFC,1.6226449112052646,202503,indicator_4,Hathras,144,Alligarh Division,201,quality,delivery_care,indicator_4,Still birth ratio,n
330,30,hITp09XOBLZ,6.734992679355783,202503,indicator_4,Kasganj,202,Alligarh Division,201,quality,delivery_care,indicator_4,Still birth ratio,n
331,31,oNDvGBE5fLq,2.369044485390892,202503,indicator_4,Ballia,193,Azamgarh Division,193,quality,delivery_care,indicator_4,Still birth ratio,n
332,32,CBSB9v92AwT,0.22476961114857272,202503,indicator_4,Maunathbhanjan,192,Azamgarh Division,193,quality,delivery_care,indicator_4,Still birth ratio,n
333,33,eA37kyBRRuZ,3.5343746437122334,202503,indicator_4,Budaun,149,Bareilly Division,150,quality,delivery_care,indicator_4,Still birth ratio,n
334,34,vVqY3DPcpHf,6.437768240343348,202503,indicator_4,Bareilly,150,Bareilly Division,150,quality,delivery_care,indicator_4,Still birth ratio,n
335,35,c96jwckSd6j,3.567351598173516,202503,indicator_4,Pilibhit,151,Bareilly Division,150,quality,delivery_care,indicator_4,Still birth ratio,n
336,36,GaiLSoQq1ue,9.614639063348067,202503,indicator_4,Shahjahanpur,152,Bareilly Division,150,quality,delivery_care,indicator_4,Still birth ratio,n
337,37,J1P16zQEOUT,4.539385847797062,202503,indicator_4,Basti,185,Basti Division,185,quality,delivery_care,indicator_4,Still birth ratio,n
338,38,fe1yBApr2sl,0.2623983206507478,202503,indicator_4,Sant Kabir Nagar,186,Basti Division,185,quality,delivery_care,indicator_4,Still birth ratio,n
339,39,cP0p8qfm3il,2.8215539192072123,202503,indicator_4,Siddharth Nagar,184,Basti Division,185,quality,delivery_care,indicator_4,Still birth ratio,n
340,40,DggJGxqbWHn,14.093959731543624,202503,indicator_4,Banda,170,Chitrakoot Division,170,quality,delivery_care,indicator_4,Still birth ratio,n
341,41,i2fSZZ3QAJJ,9.637071970473652,202503,indicator_4,Chitrakoot,171,Chitrakoot Division,170,quality,delivery_care,indicator_4,Still birth ratio,n
342,42,VSI7HobT5qL,10.146295422369041,202503,indicator_4,Hamirpur,168,Chitrakoot Division,170,quality,delivery_care,indicator_4,Still birth ratio,n
343,43,sUQMxIc3yXj,16.25487646293888,202503,indicator_4,Mahoba,169,Chitrakoot Division,170,quality,delivery_care,indicator_4,Still birth ratio,n
344,44,uS0pNSxN3sS,7.745699627804044,202503,indicator_4,Balrampur,182,Gonda Division,182,quality,delivery_care,indicator_4,Still birth ratio,n
345,45,y8WarEkWCul,9.287352919410939,202503,indicator_4,Gonda,183,Gonda Division,182,quality,delivery_care,indicator_4,Still birth ratio,n
346,46,oyTwneTbWDx,7.169682485489928,202503,indicator_4,Shrawasti,181,Gonda Division,182,quality,delivery_care,indicator_4,Still birth ratio,n
347,47,Tf9b9qcbghH,0.9433153245862276,202503,indicator_4,Deoria,190,Gorakhpur Division,188,quality,delivery_care,indicator_4,Still birth ratio,n
348,48,vR85cHdsw1w,2.61519302615193,202503,indicator_4,Gorakhpur,188,Gorakhpur Division,188,quality,delivery_care,indicator_4,Still birth ratio,n
349,49,xUeHwd9FQkg,2.6016100530139408,202503,indicator_4,Kushinagar,189,Gorakhpur Division,188,quality,delivery_care,indicator_4,Still birth ratio,n
350,50,AcnMkNGgc3S,2.6395173453996983,202503,indicator_4,Maharajganj,187,Gorakhpur Division,188,quality,delivery_care,indicator_4,Still birth ratio,n
351,51,NL5xiiHZQSC,3.571428571428571,202503,indicator_4,Jalaun,165,Jhansi Division,165,quality,delivery_care,indicator_4,Still birth ratio,n
352,52,Mq751wBMqGF,3.0596131069877615,202503,indicator_4,Jhansi,166,Jhansi Division,165,quality,delivery_care,indicator_4,Still birth ratio,n
353,53,fagfcadhxej,9.731543624161073,202503,indicator_4,Lalitpur,167,Jhansi Division,165,quality,delivery_care,indicator_4,Still birth ratio,n
354,54,Bd6E8zkVvVt,1.0976948408342482,202503,indicator_4,Auraiya,162,Kanpur Nagar Division,161,quality,delivery_care,indicator_4,Still birth ratio,n
355,55,Pm0jLk6EAiE,2.196595277320154,202503,indicator_4,Etawah,161,Kanpur Nagar Division,161,quality,delivery_care,indicator_4,Still birth ratio,n
356,56,uEEwlAGZXWW,7.900160293107396,202503,indicator_4,Farrukhabad,159,Kanpur Nagar Division,161,quality,delivery_care,indicator_4,Still birth ratio,n
357,57,IhQbDYRiF8w,5.904723779023219,202503,indicator_4,Kannauj,160,Kanpur Nagar Division,161,quality,delivery_care,indicator_4,Still birth ratio,n
358,58,k3D0AumUCiC,3.386699507389163,202503,indicator_4,Kanpur Dehat,163,Kanpur Nagar Division,161,quality,delivery_care,indicator_4,Still birth ratio,n
359,59,QVMRMhzVrrS,8.499483676225276,202503,indicator_4,Kanpur Nagar,164,Kanpur Nagar Division,161,quality,delivery_care,indicator_4,Still birth ratio,n
360,60,PeUY1vj02UQ,4.07955124936257,202503,indicator_4,Bhadohi,198,Mirzapur Division,200,quality,delivery_care,indicator_4,Still birth ratio,n
361,61,UAicdMLyuk4,6.4966704563911,202503,indicator_4,Mirzapur,199,Mirzapur Division,200,quality,delivery_care,indicator_4,Still birth ratio,n
362,62,NNk3JP90QZ5,7.1829011913104415,202503,indicator_4,Sonbhadra,200,Mirzapur Division,200,quality,delivery_care,indicator_4,Still birth ratio,n
363,63,hgquAmZaNBu,1.6991593632623858,202503,indicator_4,Amroha,137,Moradabad Division,134,quality,delivery_care,indicator_4,Still birth ratio,n
364,64,uCYjHW7FuGG,1.5740661958648856,202503,indicator_4,Bijnor,134,Moradabad Division,134,quality,delivery_care,indicator_4,Still birth ratio,n
365,65,YQNQoPjAIpV,0.972830241122924,202503,indicator_4,Moradabad,135,Moradabad Division,134,quality,delivery_care,indicator_4,Still birth ratio,n
366,66,IU006h5U7jj,3.027592375971926,202503,indicator_4,Rampur,136,Moradabad Division,134,quality,delivery_care,indicator_4,Still birth ratio,n
367,67,YzHpzrN0eLv,1.5217391304347825,202503,indicator_4,Sambhal,205,Moradabad Division,134,quality,delivery_care,indicator_4,Still birth ratio,n
368,68,MVQs2RrS1Nw,0.7525162261311259,202503,indicator_4,Muzaffarnagar,133,Saharanpur Division,132,quality,delivery_care,indicator_4,Still birth ratio,n
369,69,FKYZ3JbWq84,1.537095231589015,202503,indicator_4,Saharanpur,132,Saharanpur Division,132,quality,delivery_care,indicator_4,Still birth ratio,n
370,70,AdiUcz9BXhx,0.6343165239454488,202503,indicator_4,Shamli,203,Saharanpur Division,132,quality,delivery_care,indicator_4,Still birth ratio,n
371,71,ClbehnmwSec,3.442340791738382,202503,indicator_4,Chandauli,196,Varanasi Division,195,quality,delivery_care,indicator_4,Still birth ratio,n
372,72,dScWdMRN8PL,2.0066889632107023,202503,indicator_4,Ghazipur,195,Varanasi Division,195,quality,delivery_care,indicator_4,Still birth ratio,n
373,73,gmw76vAUMqz,2.707406691162251,202503,indicator_4,Jaunpur,194,Varanasi Division,195,quality,delivery_care,indicator_4,Still birth ratio,n
374,74,LeuBT7KfuuA,0.7121239095602635,202503,indicator_4,Varanasi,197,Varanasi Division,195,quality,delivery_care,indicator_4,Still birth ratio,n
600,0,N5WWbRtsjWp,8.407881233863527,202503,indicator_8,Agra,146,Agra Division,146,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
601,1,eJTsuE56XDF,3.2524116024116814,202503,indicator_8,Firozabad,147,Agra Division,146,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
602,2,XBLhrSWGytu,1.433043369297336,202503,indicator_8,Mainpuri,148,Agra Division,146,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
603,3,KP2BUB1npih,7.496364597383192,202503,indicator_8,Mathura,145,Agra Division,146,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
604,4,ibLiLcaKzw2,1.717381992006564,202503,indicator_8,Fatehpur,172,Prayagraj Division,172,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
605,5,PAj0oVY0Dxu,5.440890718839536,202503,indicator_8,Kaushambi,174,Prayagraj Division,172,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
606,6,fz7bJo3egPX,2.926917394598956,202503,indicator_8,Pratapgarh,173,Prayagraj Division,172,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
607,7,tXgaew1Pd2Y,8.269181815966599,202503,indicator_8,Prayagraj,175,Prayagraj Division,172,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
608,8,jM27ji8tyrM,3.0616677242886863,202503,indicator_8,Ambedkar Nagar,178,Ayodhya Division,176,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
609,9,NjckKfm3g0k,4.3392278781001865,202503,indicator_8,Azamgarh,191,Azamgarh Division,193,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
610,10,StsLkYw1G0m,3.429261107873252,202503,indicator_8,Amethi,206,Ayodhya Division,176,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
611,11,b4XkXzoGqFY,2.0776251265642136,202503,indicator_8,Ayodhya,177,Ayodhya Division,176,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
612,12,tzH6nJu9SwS,2.3283372417859027,202503,indicator_8,Barabanki,176,Ayodhya Division,176,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
613,13,o4ZQTVcMI7U,2.3354266231983973,202503,indicator_8,Sultanpur,179,Ayodhya Division,176,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
614,14,MTIkUw5q5pX,2.0442209965263545,202503,indicator_8,Hardoi,155,Lucknow Division,155,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
615,15,d9ZuMopgX29,5.236476572266514,202503,indicator_8,Lakhimpur Kheri,153,Lucknow Division,155,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
616,16,MfHac5N78aK,3.1443703185521445,202503,indicator_8,Lucknow,157,Lucknow Division,155,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
617,17,iE0E3nLioFr,3.177493446159929,202503,indicator_8,Bahraich,180,Gonda Division,182,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
618,18,lLvTDpBDY8u,4.101807667272882,202503,indicator_8,Rae Bareli,158,Lucknow Division,155,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
619,19,XxaOowFtkiJ,6.802655727980515,202503,indicator_8,Sitapur,154,Lucknow Division,155,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
620,20,aT03mfdlNiF,2.4752090293007654,202503,indicator_8,Unnav,156,Lucknow Division,155,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
621,21,HJIS3IrQ0Nj,1.945120154908729,202503,indicator_8,Bagpat,139,Meerut Division,140,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
622,22,ogBt4gWCiem,2.3875056166462936,202503,indicator_8,Bulandshahar,142,Meerut Division,140,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
623,23,bNmwkrQeP3e,3.2886428268472567,202503,indicator_8,Gautam Buddha Nagar,141,Meerut Division,140,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
624,24,M5NHlfAaKYI,1.6510864079723775,202503,indicator_8,Ghaziabad,140,Meerut Division,140,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
625,25,CZ8kLjgqvSH,2.0849037700826805,202503,indicator_8,Hapur,204,Meerut Division,140,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
626,26,frD2HOp3wAs,3.8548346568025282,202503,indicator_8,Aligarh,143,Alligarh Division,201,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
627,27,v8YGmR7nOdj,2.3224099702178265,202503,indicator_8,Meerut,138,Meerut Division,140,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
628,28,ZLcx4iOVyN5,3.5995203642467257,202503,indicator_8,Etah,201,Alligarh Division,201,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
629,29,m1IAjmqkoFC,15.243978275056326,202503,indicator_8,Hathras,144,Alligarh Division,201,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
630,30,hITp09XOBLZ,1.761996745560438,202503,indicator_8,Kasganj,202,Alligarh Division,201,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
631,31,oNDvGBE5fLq,3.796832808524967,202503,indicator_8,Ballia,193,Azamgarh Division,193,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
632,32,CBSB9v92AwT,5.653989161981769,202503,indicator_8,Maunathbhanjan,192,Azamgarh Division,193,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
633,33,eA37kyBRRuZ,2.0207888265934058,202503,indicator_8,Budaun,149,Bareilly Division,150,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
634,34,vVqY3DPcpHf,2.5185655847054025,202503,indicator_8,Bareilly,150,Bareilly Division,150,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
635,35,c96jwckSd6j,2.3717029276351806,202503,indicator_8,Pilibhit,151,Bareilly Division,150,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
636,36,GaiLSoQq1ue,2.206950850122649,202503,indicator_8,Shahjahanpur,152,Bareilly Division,150,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
637,37,J1P16zQEOUT,2.215645776261601,202503,indicator_8,Basti,185,Basti Division,185,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
638,38,fe1yBApr2sl,4.314377674330782,202503,indicator_8,Sant Kabir Nagar,186,Basti Division,185,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
639,39,cP0p8qfm3il,1.6228889498322066,202503,indicator_8,Siddharth Nagar,184,Basti Division,185,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
640,40,DggJGxqbWHn,7.226904867562638,202503,indicator_8,Banda,170,Chitrakoot Division,170,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
641,41,i2fSZZ3QAJJ,11.460980342936839,202503,indicator_8,Chitrakoot,171,Chitrakoot Division,170,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
642,42,VSI7HobT5qL,5.79467045182078,202503,indicator_8,Hamirpur,168,Chitrakoot Division,170,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
643,43,sUQMxIc3yXj,12.265416323585086,202503,indicator_8,Mahoba,169,Chitrakoot Division,170,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
644,44,uS0pNSxN3sS,1.2077756813739138,202503,indicator_8,Balrampur,182,Gonda Division,182,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
645,45,y8WarEkWCul,2.0730536156862915,202503,indicator_8,Gonda,183,Gonda Division,182,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
646,46,oyTwneTbWDx,5.82156917752084,202503,indicator_8,Shrawasti,181,Gonda Division,182,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
647,47,Tf9b9qcbghH,3.805766361513446,202503,indicator_8,Deoria,190,Gorakhpur Division,188,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
648,48,vR85cHdsw1w,4.9267122119098845,202503,indicator_8,Gorakhpur,188,Gorakhpur Division,188,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
649,49,xUeHwd9FQkg,5.38866997187904,202503,indicator_8,Kushinagar,189,Gorakhpur Division,188,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
650,50,AcnMkNGgc3S,8.427795732901023,202503,indicator_8,Maharajganj,187,Gorakhpur Division,188,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
651,51,NL5xiiHZQSC,6.388121857978481,202503,indicator_8,Jalaun,165,Jhansi Division,165,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
652,52,Mq751wBMqGF,11.545370789647652,202503,indicator_8,Jhansi,166,Jhansi Division,165,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
653,53,fagfcadhxej,19.55046379816137,202503,indicator_8,Lalitpur,167,Jhansi Division,165,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
654,54,Bd6E8zkVvVt,5.427992063547416,202503,indicator_8,Auraiya,162,Kanpur Nagar Division,161,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
655,55,Pm0jLk6EAiE,3.8641326475188857,202503,indicator_8,Etawah,161,Kanpur Nagar Division,161,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
656,56,uEEwlAGZXWW,2.1129193836570064,202503,indicator_8,Farrukhabad,159,Kanpur Nagar Division,161,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
657,57,IhQbDYRiF8w,1.883192739472971,202503,indicator_8,Kannauj,160,Kanpur Nagar Division,161,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
658,58,k3D0AumUCiC,2.3250662596857055,202503,indicator_8,Kanpur Dehat,163,Kanpur Nagar Division,161,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
659,59,QVMRMhzVrrS,1.2954756383888897,202503,indicator_8,Kanpur Nagar,164,Kanpur Nagar Division,161,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
660,60,PeUY1vj02UQ,9.26681959320503,202503,indicator_8,Bhadohi,198,Mirzapur Division,200,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
661,61,UAicdMLyuk4,14.910414166028799,202503,indicator_8,Mirzapur,199,Mirzapur Division,200,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
662,62,NNk3JP90QZ5,16.216033554702012,202503,indicator_8,Sonbhadra,200,Mirzapur Division,200,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
663,63,hgquAmZaNBu,3.1885341614662037,202503,indicator_8,Amroha,137,Moradabad Division,134,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
664,64,uCYjHW7FuGG,1.1293618755691788,202503,indicator_8,Bijnor,134,Moradabad Division,134,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
665,65,YQNQoPjAIpV,3.104267738772676,202503,indicator_8,Moradabad,135,Moradabad Division,134,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
666,66,IU006h5U7jj,1.5592763360760546,202503,indicator_8,Rampur,136,Moradabad Division,134,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
667,67,YzHpzrN0eLv,3.05790024094953,202503,indicator_8,Sambhal,205,Moradabad Division,134,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
668,68,MVQs2RrS1Nw,2.1696888688631275,202503,indicator_8,Muzaffarnagar,133,Saharanpur Division,132,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
669,69,FKYZ3JbWq84,1.7914110221096968,202503,indicator_8,Saharanpur,132,Saharanpur Division,132,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
670,70,AdiUcz9BXhx,0.36998398665213883,202503,indicator_8,Shamli,203,Saharanpur Division,132,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
671,71,ClbehnmwSec,13.899075036456574,202503,indicator_8,Chandauli,196,Varanasi Division,195,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
672,72,dScWdMRN8PL,6.84671343884521,202503,indicator_8,Ghazipur,195,Varanasi Division,195,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
673,73,gmw76vAUMqz,5.5006996496115805,202503,indicator_8,Jaunpur,194,Varanasi Division,195,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
674,74,LeuBT7KfuuA,7.810993493927642,202503,indicator_8,Varanasi,197,Varanasi Division,195,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p
675,0,N5WWbRtsjWp,23.353747470782324,202503,indicator_9,Agra,146,Agra Division,146,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p
676,1,eJTsuE56XDF,53.578044173161935,202503,indicator_9,Firozabad,147,Agra Division,146,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p
677,2,XBLhrSWGytu,24.196141155380353,202503,indicator_9,Mainpuri,148,Agra Division,146,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p
678,3,KP2BUB1npih,19.99302758452416,202503,indicator_9,Mathura,145,Agra Division,146,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p
679,4,ibLiLcaKzw2,13.361057100661752,202503,indicator_9,Fatehpur,172,Prayagraj Division,172,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p
680,5,PAj0oVY0Dxu,29.201795046201227,202503,indicator_9,Kaushambi,174,Prayagraj Division,172,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p
681,6,fz7bJo3egPX,11.554555628261383,202503,indicator_9,Pratapgarh,173,Prayagraj Division,172,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p
682,7,tXgaew1Pd2Y,29.758829487041496,202503,indicator_9,Prayagraj,175,Prayagraj Division,172,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p
683,8,jM27ji8tyrM,24.123222423034463,202503,indicator_9,Ambedkar Nagar,178,Ayodhya Division,176,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p
684,9,NjckKfm3g0k,11.12125791708412,202503,indicator_9,Azamgarh,191,Azamgarh Division,193,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p
685,10,StsLkYw1G0m,20.174092176073863,202503,indicator_9,Amethi,206,Ayodhya Division,176,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p
686,11,b4XkXzoGqFY,11.813333135632208,202503,indicator_9,Ayodhya,177,Ayodhya Division,176,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p
687,12,tzH6nJu9SwS,17.639744677230432,202503,indicator_9,Barabanki,176,Ayodhya Division,176,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p
688,13,o4ZQTVcMI7U,23.768042905441952,202503,indicator_9,Sultanpur,179,Ayodhya Division,176,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p
689,14,MTIkUw5q5pX,20.292531410941614,202503,indicator_9,Hardoi,155,Lucknow Division,155,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p
690,15,d9ZuMopgX29,24.448170103150606,202503,indicator_9,Lakhimpur Kheri,153,Lucknow Division,155,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p
691,16,MfHac5N78aK,18.27886982924316,202503,indicator_9,Lucknow,157,Lucknow Division,155,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p
692,17,iE0E3nLioFr,26.048640816148403,202503,indicator_9,Bahraich,180,Gonda Division,182,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p
693,18,lLvTDpBDY8u,11.753717876980776,202503,indicator_9,Rae Bareli,158,Lucknow Division,155,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p
694,19,XxaOowFtkiJ,20.62247177910595,202503,indicator_9,Sitapur,154,Lucknow Division,155,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p
695,20,aT03mfdlNiF,17.48481625800807,202503,indicator_9,Unnav,156,Lucknow Division,155,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p
696,21,HJIS3IrQ0Nj,33.188612643130185,202503,indicator_9,Bagpat,139,Meerut Division,140,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p
697,22,ogBt4gWCiem,17.91595458319272,202503,indicator_9,Bulandshahar,142,Meerut Division,140,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p
698,23,bNmwkrQeP3e,23.40221725890414,202503,indicator_9,Gautam Buddha Nagar,141,Meerut Division,140,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p
699,24,M5NHlfAaKYI,20.792645875587414,202503,indicator_9,Ghaziabad,140,Meerut Division,140,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p
700,25,CZ8kLjgqvSH,22.724520333289572,202503,indicator_9,Hapur,204,Meerut Division,140,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p
701,26,frD2HOp3wAs,17.7137652457862,202503,indicator_9,Aligarh,143,Alligarh Division,201,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p
702,27,v8YGmR7nOdj,21.41604898710935,202503,indicator_9,Meerut,138,Meerut Division,140,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p
