,block_id,perc_point,date,indicator_id,uid_district,district,block,0,map_id,division,div_map_id,type,domain,indicator_ids,indicator,calc_type,indicator_index
114,DNtrijn28qb,95.57067076550338,202503,indicator_1,IU006h5U7jj,Rampur,Bilaspur,50,51.0,Moradabad Division,134,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,0.9434704049795072
115,TLMPAZhmOLv,97.66529865127231,202503,indicator_1,IU006h5U7jj,Rampur,Milak,70,54.0,Moradabad Division,134,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,0.9702032260980993
116,zph89qUJBah,97.89528859218244,202503,indicator_1,IU006h5U7jj,Rampur,Chamraua,47,53.0,Moradabad Division,134,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,0.9731384872923181
117,TfKrN4hWv8C,100.0,202503,indicator_1,IU006h5U7jj,Rampur,Rampur (Urban),46,,Moradabad Division,134,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,1.0
118,Bgu9MPGC8NW,96.20384861872051,202503,indicator_1,IU006h5U7jj,Rampur,Shahabad,73,55.0,Moradabad Division,134,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,0.9515513774526174
119,nwSfqFHkPxa,96.87115424122605,202503,indicator_1,IU006h5U7jj,Rampur,Suar,85,50.0,Moradabad Division,134,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,0.960067907743783
120,Afucmep9Fdq,97.5820554610998,202503,indicator_1,IU006h5U7jj,Rampur,Saidnagar,51,52.0,Moradabad Division,134,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,0.9691408296088032
121,h1MfXB88qMN,100.0,202503,indicator_1,PeUY1vj02UQ,Bhadohi,Aurai,56,784.0,Mirzapur Division,200,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,1.0
122,LA0OjaZZFYz,100.0,202503,indicator_1,PeUY1vj02UQ,Bhadohi,Bhadohi,62,783.0,Mirzapur Division,200,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,1.0
123,iFwP6fSzMVI,100.0,202503,indicator_1,PeUY1vj02UQ,Bhadohi,Abholi,22,,Mirzapur Division,200,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,1.0
124,RT2WzsnRZJi,87.26062516652881,202503,indicator_1,PeUY1vj02UQ,Bhadohi,Digh,44,786.0,Mirzapur Division,200,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,0.8374129214550863
125,I13T5ZdIFEi,90.4183567687442,202503,indicator_1,PeUY1vj02UQ,Bhadohi,Gyanpur,38,785.0,Mirzapur Division,200,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,0.8777136711185812
126,oZ8M2HNNfYK,100.0,202503,indicator_1,PeUY1vj02UQ,Bhadohi,Suriyawan,28,782.0,Mirzapur Division,200,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,1.0
127,Yn3eQ5gagvS,36.68417475285491,202503,indicator_1,PeUY1vj02UQ,Bhadohi,Sant Ravidas Nagar (Urban),6,,Mirzapur Division,200,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,0.19192776826485455
128,Dga9ieikVr5,93.60481859659515,202503,indicator_1,UAicdMLyuk4,Mirzapur,Jamalpur,43,798.0,Mirzapur Division,200,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,0.9183810921072458
129,zBM33fSxbqN,96.03413242820687,202503,indicator_1,UAicdMLyuk4,Mirzapur,Kon,21,788.0,Mirzapur Division,200,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,0.9493853638170907
130,cGCEhMelufW,100.0,202503,indicator_1,UAicdMLyuk4,Mirzapur,Narainpur,40,797.0,Mirzapur Division,200,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,1.0
131,dzvrdlSVdNw,95.0214533654142,202503,indicator_1,UAicdMLyuk4,Mirzapur,Hallia,41,793.0,Mirzapur Division,200,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,0.9364609831096115
132,BLgq44ZJkKh,94.86768400719875,202503,indicator_1,UAicdMLyuk4,Mirzapur,Majhawa,27,789.0,Mirzapur Division,200,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,0.9344984919317642
133,udEnBPS78Sf,94.13649717146724,202503,indicator_1,UAicdMLyuk4,Mirzapur,Lalganj,24,792.0,Mirzapur Division,200,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,0.9251666736089577
134,sh5GrKleZLD,98.75572687917,202503,indicator_1,UAicdMLyuk4,Mirzapur,Marihan,26,794.0,Mirzapur Division,200,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,0.9841198854518209
135,fi3XI1IhyQO,97.32391358479919,202503,indicator_1,UAicdMLyuk4,Mirzapur,Rajgarh,41,795.0,Mirzapur Division,200,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,0.9658462775553109
136,moqnzHZCfQg,70.87957860007606,202503,indicator_1,UAicdMLyuk4,Mirzapur,Sikhar,20,796.0,Mirzapur Division,200,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,0.6283487766628224
137,T5YmZQx2cme,83.21868297203913,202503,indicator_1,UAicdMLyuk4,Mirzapur,Chhanvey,51,787.0,Mirzapur Division,200,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,0.7858273780795303
138,qFq9YH9cPE2,100.0,202503,indicator_1,UAicdMLyuk4,Mirzapur,Nagar (City),46,790.0,Mirzapur Division,200,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,1.0
139,y74T9TfUPuz,100.0,202503,indicator_1,UAicdMLyuk4,Mirzapur,Pahari,24,791.0,Mirzapur Division,200,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,1.0
140,WxMksp7j6w7,100.0,202503,indicator_1,UAicdMLyuk4,Mirzapur,Mirzapur (Urban),20,,Mirzapur Division,200,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,1.0
141,uqiwsVkCjJB,100.0,202503,indicator_1,YzHpzrN0eLv,Sambhal,Bahjoi,34,49.0,Moradabad Division,134,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,1.0
142,SedCcdeSesp,100.0,202503,indicator_1,YzHpzrN0eLv,Sambhal,Baniyakhera,71,45.0,Moradabad Division,134,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,1.0
143,WtDIWivefft,100.0,202503,indicator_1,YzHpzrN0eLv,Sambhal,Gunnaur,37,171.0,Moradabad Division,134,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,1.0
144,gspBjXC9nc5,100.0,202503,indicator_1,YzHpzrN0eLv,Sambhal,Janawai,26,172.0,Moradabad Division,134,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,1.0
145,f6vmbanfxRo,100.0,202503,indicator_1,YzHpzrN0eLv,Sambhal,Panwasa,50,48.0,Moradabad Division,134,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,1.0
146,Xkw9hBGJS6I,100.0,202503,indicator_1,YzHpzrN0eLv,Sambhal,Asmauli,46,46.0,Moradabad Division,134,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,1.0
147,YxWlmBfIHmq,100.0,202503,indicator_1,YzHpzrN0eLv,Sambhal,Rajpura,34,170.0,Moradabad Division,134,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,1.0
148,XW2FOqHQemu,100.0,202503,indicator_1,YzHpzrN0eLv,Sambhal,Sambhal,78,47.0,Moradabad Division,134,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,1.0
149,E3NqDNq6JJg,100.0,202503,indicator_1,YzHpzrN0eLv,Sambhal,Sambhal (Urban),5,,Moradabad Division,134,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,1.0
150,guhyL5WpMTF,100.0,202503,indicator_1,Bd6E8zkVvVt,Auraiya,Ajit Mal,30,350.0,Kanpur Nagar Division,161,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,1.0
151,iT6mwbFSnli,100.0,202503,indicator_1,Bd6E8zkVvVt,Auraiya,Achhalda,32,348.0,Kanpur Nagar Division,161,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,1.0
152,JUDfktiXVjn,100.0,202503,indicator_1,Bd6E8zkVvVt,Auraiya,Erwa Katra,24,346.0,Kanpur Nagar Division,161,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,1.0
153,baHOn9wfzJ1,100.0,202503,indicator_1,Bd6E8zkVvVt,Auraiya,Auraiya,36,352.0,Kanpur Nagar Division,161,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,1.0
154,Uqr9pGSBzRf,100.0,202503,indicator_1,Bd6E8zkVvVt,Auraiya,Bidhuna,37,347.0,Kanpur Nagar Division,161,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,1.0
155,ogSTp4HnpXK,100.0,202503,indicator_1,Bd6E8zkVvVt,Auraiya,Sahar,30,349.0,Kanpur Nagar Division,161,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,1.0
156,UqkEQavyage,100.0,202503,indicator_1,Bd6E8zkVvVt,Auraiya,Bhagyanagar,35,351.0,Kanpur Nagar Division,161,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,1.0
157,lMDCwvmApOX,48.63903085368162,202503,indicator_1,Bd6E8zkVvVt,Auraiya,Auraiya (Urban),10,,Kanpur Nagar Division,161,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,0.344502376773225
158,JBG7yZn3ZhD,100.0,202503,indicator_1,Pm0jLk6EAiE,Etawah,Basrehar,30,341.0,Kanpur Nagar Division,161,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,1.0
159,xraYmPK0pc5,100.0,202503,indicator_1,Pm0jLk6EAiE,Etawah,Bharthana,33,343.0,Kanpur Nagar Division,161,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,1.0
160,vVEYFNLCthf,100.0,202503,indicator_1,Pm0jLk6EAiE,Etawah,Takha,27,342.0,Kanpur Nagar Division,161,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,1.0
161,L3tm8ZCQ4VU,100.0,202503,indicator_1,Pm0jLk6EAiE,Etawah,Jaswantnagar,31,338.0,Kanpur Nagar Division,161,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,1.0
162,g6QRDUGvU6j,100.0,202503,indicator_1,Pm0jLk6EAiE,Etawah,Mahewa,42,344.0,Kanpur Nagar Division,161,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,1.0
163,eLIy5rJdmIo,100.0,202503,indicator_1,Pm0jLk6EAiE,Etawah,Chakarnagar,19,345.0,Kanpur Nagar Division,161,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,1.0
164,kxTyOTd53rb,100.0,202503,indicator_1,Pm0jLk6EAiE,Etawah,Sefai,24,339.0,Kanpur Nagar Division,161,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,1.0
165,DQKs9hxWhSr,100.0,202503,indicator_1,Pm0jLk6EAiE,Etawah,Barhpura,29,340.0,Kanpur Nagar Division,161,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,1.0
166,H82DYZCKRwR,100.0,202503,indicator_1,Pm0jLk6EAiE,Etawah,Etawah (Urban),41,,Kanpur Nagar Division,161,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,1.0
167,XIqs5K6oAlM,99.05930807233739,202503,indicator_1,uEEwlAGZXWW,Farrukhabad,Barhpura,26,327.0,Kanpur Nagar Division,161,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,0.9879943596660956
168,pAJMw6V9F29,100.0,202503,indicator_1,uEEwlAGZXWW,Farrukhabad,Farrukhabad  (Urban),70,,Kanpur Nagar Division,161,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,1.0
169,vJadmkIZlfo,99.35215444964996,202503,indicator_1,uEEwlAGZXWW,Farrukhabad,Kaimganj,40,323.0,Kanpur Nagar Division,161,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,0.9917318301128099
170,xmoNxfjNe2l,99.30577990380102,202503,indicator_1,uEEwlAGZXWW,Farrukhabad,Kamalganj,50,329.0,Kanpur Nagar Division,161,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,0.9911399720328815
171,grxxI8LtNsw,100.0,202503,indicator_1,uEEwlAGZXWW,Farrukhabad,Mohammadabad,49,328.0,Kanpur Nagar Division,161,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,1.0
172,s5vWj2I9NyF,96.79161199660116,202503,indicator_1,uEEwlAGZXWW,Farrukhabad,Nawabganj,31,324.0,Kanpur Nagar Division,161,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,0.9590527448065495
173,nU3oS2SGD3b,99.2537990597399,202503,indicator_1,uEEwlAGZXWW,Farrukhabad,Rajepur,36,326.0,Kanpur Nagar Division,161,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,0.9904765632167761
174,istRPh0AKbM,97.9205321402007,202503,indicator_1,uEEwlAGZXWW,Farrukhabad,Shamsabad,38,325.0,Kanpur Nagar Division,161,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,0.9734606596734631
175,lqFb50V1HFl,100.0,202503,indicator_1,IhQbDYRiF8w,Kannauj,Chhibramau,50,330.0,Kanpur Nagar Division,161,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,1.0
176,wOa6hyubQ9S,100.0,202503,indicator_1,IhQbDYRiF8w,Kannauj,Saurikh,36,332.0,Kanpur Nagar Division,161,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,1.0
177,QlnYDSaHYHx,94.05236244926209,202503,indicator_1,IhQbDYRiF8w,Kannauj,Umarda,63,337.0,Kanpur Nagar Division,161,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,0.924092898885603
178,ZawkcSeJU8n,100.0,202503,indicator_1,IhQbDYRiF8w,Kannauj,Gugrapur,15,333.0,Kanpur Nagar Division,161,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,1.0
179,zFNrX1gsn6L,100.0,202503,indicator_1,IhQbDYRiF8w,Kannauj,Talgram,48,331.0,Kanpur Nagar Division,161,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,1.0
180,wjAvKvlMzv0,96.30475965844265,202503,indicator_1,IhQbDYRiF8w,Kannauj,Haseran,36,336.0,Kanpur Nagar Division,161,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,0.952839260991317
181,OWrTCTjWjzI,93.61022295484786,202503,indicator_1,IhQbDYRiF8w,Kannauj,Jalalabad,22,334.0,Kanpur Nagar Division,161,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,0.9184500655718941
182,w5PW1t5ovb8,100.0,202503,indicator_1,IhQbDYRiF8w,Kannauj,Kannauj,46,335.0,Kanpur Nagar Division,161,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,1.0
183,pxVGfZhiG9T,100.0,202503,indicator_1,IhQbDYRiF8w,Kannauj,Kannauj (Urban),4,,Kanpur Nagar Division,161,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,1.0
184,dOCMMkuHb5N,100.0,202503,indicator_1,NNk3JP90QZ5,Sonbhadra,Babhani,20,806.0,Mirzapur Division,200,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,1.0
185,Cea63kQpiOw,90.22012038043115,202503,indicator_1,NNk3JP90QZ5,Sonbhadra,Ghorawal,65,799.0,Mirzapur Division,200,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,0.8751836666514522
186,rqYozNDUgyg,86.86043188088152,202503,indicator_1,NNk3JP90QZ5,Sonbhadra,Chopan,62,800.0,Mirzapur Division,200,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,0.8323054292886944
187,Hz4rBdA4kWR,96.52887290821806,202503,indicator_1,NNk3JP90QZ5,Sonbhadra,Robertsganj,74,801.0,Mirzapur Division,200,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,0.9556995205425515
188,vqGMYi6W3ep,100.0,202503,indicator_1,NNk3JP90QZ5,Sonbhadra,Duddhi,33,805.0,Mirzapur Division,200,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,1.0
189,Gbo5ncDmsIv,100.0,202503,indicator_1,NNk3JP90QZ5,Sonbhadra,Myorpur,56,804.0,Mirzapur Division,200,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,1.0
190,YPsEnS75cQ8,89.39927387918334,202503,indicator_1,NNk3JP90QZ5,Sonbhadra,Nagwa,19,803.0,Mirzapur Division,200,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,0.8647075611661933
191,NBKbLavdozm,75.58815989827397,202503,indicator_1,NNk3JP90QZ5,Sonbhadra,Sonbhadra (Urban),8,,Mirzapur Division,200,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,0.6884423438411593
192,I0SrxhvmkHK,91.33880187012731,202503,indicator_1,NNk3JP90QZ5,Sonbhadra,Chatra,22,802.0,Mirzapur Division,200,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,0.8894609100491497
193,SmB8HLGFIyw,76.97150708904252,202503,indicator_1,NL5xiiHZQSC,Jalaun,Jalaun,38,377.0,Jhansi Division,165,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,0.7060974000193821
194,aoQgD2b6JtI,93.99402989978462,202503,indicator_1,NL5xiiHZQSC,Jalaun,Kadaura,38,379.0,Jhansi Division,165,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,0.9233484260266445
195,V1ktVWnBTTW,92.74889240885811,202503,indicator_1,NL5xiiHZQSC,Jalaun,Kuthaund,34,374.0,Jhansi Division,165,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,0.9074572799003376
196,GGmtoqpI9Je,100.0,202503,indicator_1,NL5xiiHZQSC,Jalaun,Madhogarh,36,375.0,Jhansi Division,165,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,1.0
197,L75X9VvSfGc,100.0,202503,indicator_1,NL5xiiHZQSC,Jalaun,Jalaun  (Urban),13,,Jhansi Division,165,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,1.0
198,IG6BUMkoNfw,75.1500929036317,202503,indicator_1,NL5xiiHZQSC,Jalaun,Maheva,34,378.0,Jhansi Division,165,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,0.6828514860638448
199,V41lCBcSsRJ,100.0,202503,indicator_1,NL5xiiHZQSC,Jalaun,Dakor,62,380.0,Jhansi Division,165,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,1.0
200,vMmgCa5r21L,72.30083939274552,202503,indicator_1,NL5xiiHZQSC,Jalaun,Konch,44,381.0,Jhansi Division,165,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,0.6464877075877077
201,S5qj59ohege,100.0,202503,indicator_1,NL5xiiHZQSC,Jalaun,Nadigaon,45,376.0,Jhansi Division,165,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,1.0
202,iQBAMBoxYul,100.0,202503,indicator_1,NL5xiiHZQSC,Jalaun,Rampura,33,373.0,Jhansi Division,165,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,1.0
203,XyAwdfjaKov,100.0,202503,indicator_1,k3D0AumUCiC,Kanpur Dehat,Akbarpur,47,357.0,Kanpur Nagar Division,161,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,1.0
204,Dt0dgcTvEpm,100.0,202503,indicator_1,k3D0AumUCiC,Kanpur Dehat,Derapur,26,356.0,Kanpur Nagar Division,161,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,1.0
205,OnFJhLr5Af4,100.0,202503,indicator_1,k3D0AumUCiC,Kanpur Dehat,Sarbankhera,31,358.0,Kanpur Nagar Division,161,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,1.0
206,jc9CoHdLFLu,100.0,202503,indicator_1,k3D0AumUCiC,Kanpur Dehat,Rasulabad,41,353.0,Kanpur Nagar Division,161,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,1.0
207,RCZZTOaqXrm,65.24834313517326,202503,indicator_1,k3D0AumUCiC,Kanpur Dehat,Rajpur,27,362.0,Kanpur Nagar Division,161,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,0.55647977721777
208,qt0Ra0vMorS,81.6912516299159,202503,indicator_1,k3D0AumUCiC,Kanpur Dehat,Maitha,35,354.0,Kanpur Nagar Division,161,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,0.7663334387897256
