,block_id,date,indicator_id,perc_point,uid_district,district,block,0,map_id,division,div_map_id,type,domain,indicator_ids,indicator,calc_type
13552,rBDpTYpQ340,202503,indicator_14,92.97087965277778,ogBt4gWCiem,Bulandshahar,Anupshahr,34,101.0,Meerut Division,140,availability,delivery_care,indicator_14,Est Delivery load as per available SBA trained staff Nurse / ANM,n
13553,u7AfLScMrQL,202503,indicator_14,64.73368312500001,ogBt4gWCiem,Bulandshahar,Lakhaothi,24,95.0,Meerut Division,140,availability,delivery_care,indicator_14,Est Delivery load as per available SBA trained staff Nurse / ANM,n
13554,vlW7Ky7ubGA,202503,indicator_14,40.66231678030303,ogBt4gWCiem,Bulandshahar,Unchagaon,28,99.0,Meerut Division,140,availability,delivery_care,indicator_14,Est Delivery load as per available SBA trained staff Nurse / ANM,n
13555,BGRBILNZiPW,202503,indicator_14,111.8577453541667,aT03mfdlNiF,Unnav,Bangarmau,28,279.0,Lucknow Division,155,availability,delivery_care,indicator_14,Est Delivery load as per available SBA trained staff Nurse / ANM,n
13556,CYb7f3DOpb0,202503,indicator_14,195.70878352777777,aT03mfdlNiF,Unnav,Unnao (Urban),23,,Lucknow Division,155,availability,delivery_care,indicator_14,Est Delivery load as per available SBA trained staff Nurse / ANM,n
13557,CpShKssApxk,202503,indicator_14,64.3768656,aT03mfdlNiF,Unnav,Asoha,27,289.0,Lucknow Division,155,availability,delivery_care,indicator_14,Est Delivery load as per available SBA trained staff Nurse / ANM,n
13558,EVsunDfk1Xx,202503,indicator_14,128.3814734722222,aT03mfdlNiF,Unnav,Bichhiya,31,287.0,Lucknow Division,155,availability,delivery_care,indicator_14,Est Delivery load as per available SBA trained staff Nurse / ANM,n
13559,Fy5oqtT0JAR,202503,indicator_14,83.41815285416666,aT03mfdlNiF,Unnav,Sumerpur,29,293.0,Lucknow Division,155,availability,delivery_care,indicator_14,Est Delivery load as per available SBA trained staff Nurse / ANM,n
13560,OC6qHC6pCm8,202503,indicator_14,77.76349311666667,aT03mfdlNiF,Unnav,Sikandarpur Sarausi,33,286.0,Lucknow Division,155,availability,delivery_care,indicator_14,Est Delivery load as per available SBA trained staff Nurse / ANM,n
13561,RLKVIOQ3q6x,202503,indicator_14,158.889702625,aT03mfdlNiF,Unnav,Purwa,28,290.0,Lucknow Division,155,availability,delivery_care,indicator_14,Est Delivery load as per available SBA trained staff Nurse / ANM,n
13562,RzW4W8GzuhH,202503,indicator_14,109.32567544444443,aT03mfdlNiF,Unnav,Ganj Moradabad,28,278.0,Lucknow Division,155,availability,delivery_care,indicator_14,Est Delivery load as per available SBA trained staff Nurse / ANM,n
13563,SvNkFaLvfio,202503,indicator_14,60.0901876,aT03mfdlNiF,Unnav,Bighapur,30,292.0,Lucknow Division,155,availability,delivery_care,indicator_14,Est Delivery load as per available SBA trained staff Nurse / ANM,n
13564,g9AzjVVJKJh,202503,indicator_14,62.39432941666667,aT03mfdlNiF,Unnav,Hasanganj,31,284.0,Lucknow Division,155,availability,delivery_care,indicator_14,Est Delivery load as per available SBA trained staff Nurse / ANM,n
13565,iudStsVG8zs,202503,indicator_14,127.78524730555556,aT03mfdlNiF,Unnav,Safipur,28,281.0,Lucknow Division,155,availability,delivery_care,indicator_14,Est Delivery load as per available SBA trained staff Nurse / ANM,n
13566,miCbY8KENnd,202503,indicator_14,174.17258997222223,aT03mfdlNiF,Unnav,Sikandarpur Karan,33,288.0,Lucknow Division,155,availability,delivery_care,indicator_14,Est Delivery load as per available SBA trained staff Nurse / ANM,n
13567,odvvm2fnyz9,202503,indicator_14,190.43060512499997,aT03mfdlNiF,Unnav,Mianganj,28,283.0,Lucknow Division,155,availability,delivery_care,indicator_14,Est Delivery load as per available SBA trained staff Nurse / ANM,n
13568,oeicJPH2lIq,202503,indicator_14,136.07800708333335,aT03mfdlNiF,Unnav,Hilauli,32,291.0,Lucknow Division,155,availability,delivery_care,indicator_14,Est Delivery load as per available SBA trained staff Nurse / ANM,n
13569,uhbQ7To0pN9,202503,indicator_14,172.85209904166666,aT03mfdlNiF,Unnav,Fatehpur Chaurasi,30,280.0,Lucknow Division,155,availability,delivery_care,indicator_14,Est Delivery load as per available SBA trained staff Nurse / ANM,n
13570,wk2JVEOAFPl,202503,indicator_14,80.03968279166666,aT03mfdlNiF,Unnav,Auras,30,282.0,Lucknow Division,155,availability,delivery_care,indicator_14,Est Delivery load as per available SBA trained staff Nurse / ANM,n
13571,ziD9Ib1XELX,202503,indicator_14,75.51362216666666,aT03mfdlNiF,Unnav,Nawabganj,31,285.0,Lucknow Division,155,availability,delivery_care,indicator_14,Est Delivery load as per available SBA trained staff Nurse / ANM,n
13572,BHNN3R3Nfyk,202503,indicator_14,113.25132604166667,FKYZ3JbWq84,Saharanpur,Gangoh,49,7.0,Saharanpur Division,132,availability,delivery_care,indicator_14,Est Delivery load as per available SBA trained staff Nurse / ANM,n
13573,Il5dY2TsnrT,202503,indicator_14,54.3231588125,FKYZ3JbWq84,Saharanpur,Nakur,38,6.0,Saharanpur Division,132,availability,delivery_care,indicator_14,Est Delivery load as per available SBA trained staff Nurse / ANM,n
13574,J4lOM1HGEln,202503,indicator_14,113.37958013095238,FKYZ3JbWq84,Saharanpur,Sarsawan,47,5.0,Saharanpur Division,132,availability,delivery_care,indicator_14,Est Delivery load as per available SBA trained staff Nurse / ANM,n
13575,PqdYyxvXbjJ,202503,indicator_14,38.216821161458334,FKYZ3JbWq84,Saharanpur,Puwarka,43,3.0,Saharanpur Division,132,availability,delivery_care,indicator_14,Est Delivery load as per available SBA trained staff Nurse / ANM,n
13576,TkRtB84gkNd,202503,indicator_14,47.60427129861111,FKYZ3JbWq84,Saharanpur,Nagal,39,10.0,Saharanpur Division,132,availability,delivery_care,indicator_14,Est Delivery load as per available SBA trained staff Nurse / ANM,n
13577,ZUTLEFlviBI,202503,indicator_14,61.286983166666666,FKYZ3JbWq84,Saharanpur,Nanauta,31,9.0,Saharanpur Division,132,availability,delivery_care,indicator_14,Est Delivery load as per available SBA trained staff Nurse / ANM,n
13578,dTPUQF80iDV,202503,indicator_14,110.080274375,FKYZ3JbWq84,Saharanpur,Muzaffarabad,57,2.0,Saharanpur Division,132,availability,delivery_care,indicator_14,Est Delivery load as per available SBA trained staff Nurse / ANM,n
13579,oJLTrPrhs93,202503,indicator_14,68.44800597701149,FKYZ3JbWq84,Saharanpur,Saharanpur (Urban),125,,Saharanpur Division,132,availability,delivery_care,indicator_14,Est Delivery load as per available SBA trained staff Nurse / ANM,n
13580,oNfXWvtDaWv,202503,indicator_14,115.27129390476189,FKYZ3JbWq84,Saharanpur,Deoband,45,11.0,Saharanpur Division,132,availability,delivery_care,indicator_14,Est Delivery load as per available SBA trained staff Nurse / ANM,n
13581,obGw4WWLMlw,202503,indicator_14,53.65369286111111,FKYZ3JbWq84,Saharanpur,Rampur Maniharan,28,8.0,Saharanpur Division,132,availability,delivery_care,indicator_14,Est Delivery load as per available SBA trained staff Nurse / ANM,n
13582,qxErDQBKuLE,202503,indicator_14,82.87782765476194,FKYZ3JbWq84,Saharanpur,Ballia Kheri,41,4.0,Saharanpur Division,132,availability,delivery_care,indicator_14,Est Delivery load as per available SBA trained staff Nurse / ANM,n
13583,y5bGR23eUwH,202503,indicator_14,55.58117564166669,FKYZ3JbWq84,Saharanpur,Sadauli Qadeem,37,1.0,Saharanpur Division,132,availability,delivery_care,indicator_14,Est Delivery load as per available SBA trained staff Nurse / ANM,n
13584,BLgq44ZJkKh,202503,indicator_14,34.17604271212122,UAicdMLyuk4,Mirzapur,Majhawa,27,789.0,Mirzapur Division,200,availability,delivery_care,indicator_14,Est Delivery load as per available SBA trained staff Nurse / ANM,n
13585,Dga9ieikVr5,202503,indicator_14,42.23531043452381,UAicdMLyuk4,Mirzapur,Jamalpur,43,798.0,Mirzapur Division,200,availability,delivery_care,indicator_14,Est Delivery load as per available SBA trained staff Nurse / ANM,n
13586,T5YmZQx2cme,202503,indicator_14,68.37505836111112,UAicdMLyuk4,Mirzapur,Chhanvey,51,787.0,Mirzapur Division,200,availability,delivery_care,indicator_14,Est Delivery load as per available SBA trained staff Nurse / ANM,n
13587,cGCEhMelufW,202503,indicator_14,20.535130974637685,UAicdMLyuk4,Mirzapur,Narainpur,40,797.0,Mirzapur Division,200,availability,delivery_care,indicator_14,Est Delivery load as per available SBA trained staff Nurse / ANM,n
13588,dzvrdlSVdNw,202503,indicator_14,55.77038162037037,UAicdMLyuk4,Mirzapur,Hallia,41,793.0,Mirzapur Division,200,availability,delivery_care,indicator_14,Est Delivery load as per available SBA trained staff Nurse / ANM,n
13589,fi3XI1IhyQO,202503,indicator_14,39.4929773125,UAicdMLyuk4,Mirzapur,Rajgarh,41,795.0,Mirzapur Division,200,availability,delivery_care,indicator_14,Est Delivery load as per available SBA trained staff Nurse / ANM,n
13590,moqnzHZCfQg,202503,indicator_14,28.741810375000007,UAicdMLyuk4,Mirzapur,Sikhar,20,796.0,Mirzapur Division,200,availability,delivery_care,indicator_14,Est Delivery load as per available SBA trained staff Nurse / ANM,n
13591,qFq9YH9cPE2,202503,indicator_14,29.138977208333333,UAicdMLyuk4,Mirzapur,Nagar (City),46,790.0,Mirzapur Division,200,availability,delivery_care,indicator_14,Est Delivery load as per available SBA trained staff Nurse / ANM,n
13592,sh5GrKleZLD,202503,indicator_14,59.40898785,UAicdMLyuk4,Mirzapur,Marihan,26,794.0,Mirzapur Division,200,availability,delivery_care,indicator_14,Est Delivery load as per available SBA trained staff Nurse / ANM,n
13593,udEnBPS78Sf,202503,indicator_14,23.267782891025643,UAicdMLyuk4,Mirzapur,Lalganj,24,792.0,Mirzapur Division,200,availability,delivery_care,indicator_14,Est Delivery load as per available SBA trained staff Nurse / ANM,n
13594,y74T9TfUPuz,202503,indicator_14,36.40310448958335,UAicdMLyuk4,Mirzapur,Pahari,24,791.0,Mirzapur Division,200,availability,delivery_care,indicator_14,Est Delivery load as per available SBA trained staff Nurse / ANM,n
13595,zBM33fSxbqN,202503,indicator_14,20.890364532051287,UAicdMLyuk4,Mirzapur,Kon,21,788.0,Mirzapur Division,200,availability,delivery_care,indicator_14,Est Delivery load as per available SBA trained staff Nurse / ANM,n
13596,BWxu1bDp2ht,202503,indicator_14,123.02782142857143,vVqY3DPcpHf,Bareilly,Nawabganj,45,199.0,Bareilly Division,150,availability,delivery_care,indicator_14,Est Delivery load as per available SBA trained staff Nurse / ANM,n
13597,FjccMEGL0Hr,202503,indicator_14,105.39783221428571,vVqY3DPcpHf,Bareilly,Shergarh,43,189.0,Bareilly Division,150,availability,delivery_care,indicator_14,Est Delivery load as per available SBA trained staff Nurse / ANM,n
13598,G7D5lGOMxxz,202503,indicator_14,90.47783678333334,vVqY3DPcpHf,Bareilly,Bhadpura,32,200.0,Bareilly Division,150,availability,delivery_care,indicator_14,Est Delivery load as per available SBA trained staff Nurse / ANM,n
13599,HZQTgHfOykd,202503,indicator_14,76.49593234374997,vVqY3DPcpHf,Bareilly,Aalampur Jafarabad,40,198.0,Bareilly Division,150,availability,delivery_care,indicator_14,Est Delivery load as per available SBA trained staff Nurse / ANM,n
13600,Hi4F69xrBS5,202503,indicator_14,40.708333333333336,vVqY3DPcpHf,Bareilly,Faridpur,33,202.0,Bareilly Division,150,availability,delivery_care,indicator_14,Est Delivery load as per available SBA trained staff Nurse / ANM,n
13601,KRQvi7JBiuf,202503,indicator_14,109.5282435833333,vVqY3DPcpHf,Bareilly,Fatehganj Pashchim,36,195.0,Bareilly Division,150,availability,delivery_care,indicator_14,Est Delivery load as per available SBA trained staff Nurse / ANM,n
13602,XmU9noLyhIA,202503,indicator_14,110.93106802777778,vVqY3DPcpHf,Bareilly,Majhgawan,46,197.0,Bareilly Division,150,availability,delivery_care,indicator_14,Est Delivery load as per available SBA trained staff Nurse / ANM,n
13603,fO0hzktt79F,202503,indicator_14,109.68055555555556,vVqY3DPcpHf,Bareilly,Baheri,47,188.0,Bareilly Division,150,availability,delivery_care,indicator_14,Est Delivery load as per available SBA trained staff Nurse / ANM,n
13604,fRl1gRWCXvz,202503,indicator_14,131.07638888888889,vVqY3DPcpHf,Bareilly,Bareily (Urban),214,,Bareilly Division,150,availability,delivery_care,indicator_14,Est Delivery load as per available SBA trained staff Nurse / ANM,n
13605,fpNl2OeBSp3,202503,indicator_14,290.57650741666674,vVqY3DPcpHf,Bareilly,Bhuta,37,201.0,Bareilly Division,150,availability,delivery_care,indicator_14,Est Delivery load as per available SBA trained staff Nurse / ANM,n
13606,gfXniA8E2yB,202503,indicator_14,50.509782341666686,vVqY3DPcpHf,Bareilly,Mirganj,31,194.0,Bareilly Division,150,availability,delivery_care,indicator_14,Est Delivery load as per available SBA trained staff Nurse / ANM,n
13607,m5Tn9LTc2Dy,202503,indicator_14,154.35385610416668,vVqY3DPcpHf,Bareilly,Bhojipura,33,191.0,Bareilly Division,150,availability,delivery_care,indicator_14,Est Delivery load as per available SBA trained staff Nurse / ANM,n
13608,pzDsoCMcPwD,202503,indicator_14,90.67244715476188,vVqY3DPcpHf,Bareilly,Richha,34,190.0,Bareilly Division,150,availability,delivery_care,indicator_14,Est Delivery load as per available SBA trained staff Nurse / ANM,n
13609,svsS1G8o1pm,202503,indicator_14,56.60539982407408,vVqY3DPcpHf,Bareilly,Ramnagar,31,196.0,Bareilly Division,150,availability,delivery_care,indicator_14,Est Delivery load as per available SBA trained staff Nurse / ANM,n
13610,ukz0TmnwKtW,202503,indicator_14,59.043173763888895,vVqY3DPcpHf,Bareilly,Kyara,26,193.0,Bareilly Division,150,availability,delivery_care,indicator_14,Est Delivery load as per available SBA trained staff Nurse / ANM,n
13611,xIm2KLhn48h,202503,indicator_14,100.04551114285714,vVqY3DPcpHf,Bareilly,Bithrichainpur,39,192.0,Bareilly Division,150,availability,delivery_care,indicator_14,Est Delivery load as per available SBA trained staff Nurse / ANM,n
13612,BYGgaeM7fof,202503,indicator_14,23.05599693939394,lLvTDpBDY8u,Rae Bareli,Shivgarh,23,303.0,Lucknow Division,155,availability,delivery_care,indicator_14,Est Delivery load as per available SBA trained staff Nurse / ANM,n
13613,E6hdzl0I5tt,202503,indicator_14,60.15541263888891,lLvTDpBDY8u,Rae Bareli,Sataon,30,310.0,Lucknow Division,155,availability,delivery_care,indicator_14,Est Delivery load as per available SBA trained staff Nurse / ANM,n
13614,Gr3MErPlauk,202503,indicator_14,129.85873227083337,lLvTDpBDY8u,Rae Bareli,Salon,39,322.0,Lucknow Division,155,availability,delivery_care,indicator_14,Est Delivery load as per available SBA trained staff Nurse / ANM,n
13615,H1W08wOkXWC,202503,indicator_14,194.9982975833334,lLvTDpBDY8u,Rae Bareli,Sareni,35,313.0,Lucknow Division,155,availability,delivery_care,indicator_14,Est Delivery load as per available SBA trained staff Nurse / ANM,n
13616,KtYM7svxHgY,202503,indicator_14,82.35971728333331,lLvTDpBDY8u,Rae Bareli,Dalmau,32,315.0,Lucknow Division,155,availability,delivery_care,indicator_14,Est Delivery load as per available SBA trained staff Nurse / ANM,n
13617,NbdKCUBY7yL,202503,indicator_14,79.48774108333333,lLvTDpBDY8u,Rae Bareli,Mahrajganj,25,304.0,Lucknow Division,155,availability,delivery_care,indicator_14,Est Delivery load as per available SBA trained staff Nurse / ANM,n
13618,Q889SJwv9Ok,202503,indicator_14,112.5059882222222,lLvTDpBDY8u,Rae Bareli,Khiron,30,312.0,Lucknow Division,155,availability,delivery_care,indicator_14,Est Delivery load as per available SBA trained staff Nurse / ANM,n
13619,Sk3orHKxNQG,202503,indicator_14,56.51181691666667,lLvTDpBDY8u,Rae Bareli,Deenshah Gaura,21,,Lucknow Division,155,availability,delivery_care,indicator_14,Est Delivery load as per available SBA trained staff Nurse / ANM,n
13620,Y3jGyfeDYe1,202503,indicator_14,74.87818756666667,lLvTDpBDY8u,Rae Bareli,Bachhrawan,29,302.0,Lucknow Division,155,availability,delivery_care,indicator_14,Est Delivery load as per available SBA trained staff Nurse / ANM,n
13621,c89kPtwHW5H,202503,indicator_14,78.846000625,lLvTDpBDY8u,Rae Bareli,Rohniya,13,,Lucknow Division,155,availability,delivery_care,indicator_14,Est Delivery load as per available SBA trained staff Nurse / ANM,n
13622,jQRhw2yoQk2,202503,indicator_14,38.056719729166666,lLvTDpBDY8u,Rae Bareli,Harchandpur,26,308.0,Lucknow Division,155,availability,delivery_care,indicator_14,Est Delivery load as per available SBA trained staff Nurse / ANM,n
13623,lruABl36XZQ,202503,indicator_14,319.757622,lLvTDpBDY8u,Rae Bareli,Dih,24,320.0,Lucknow Division,155,availability,delivery_care,indicator_14,Est Delivery load as per available SBA trained staff Nurse / ANM,n
13624,mbfOsRukNYs,202503,indicator_14,84.04596966666666,lLvTDpBDY8u,Rae Bareli,Chhatoh,21,321.0,Lucknow Division,155,availability,delivery_care,indicator_14,Est Delivery load as per available SBA trained staff Nurse / ANM,n
13625,pvZgEadkY59,202503,indicator_14,47.70080845833335,lLvTDpBDY8u,Rae Bareli,Amawan,25,309.0,Lucknow Division,155,availability,delivery_care,indicator_14,Est Delivery load as per available SBA trained staff Nurse / ANM,n
13626,qXzAAhlpnux,202503,indicator_14,12.842311766203704,lLvTDpBDY8u,Rae Bareli,Rae Bareli (Urban),14,,Lucknow Division,155,availability,delivery_care,indicator_14,Est Delivery load as per available SBA trained staff Nurse / ANM,n
13627,sd2I8M3xhLQ,202503,indicator_14,102.38270916666666,lLvTDpBDY8u,Rae Bareli,Lalganj,32,314.0,Lucknow Division,155,availability,delivery_care,indicator_14,Est Delivery load as per available SBA trained staff Nurse / ANM,n
13628,smTNQ0RRpOL,202503,indicator_14,87.42242263333333,lLvTDpBDY8u,Rae Bareli,Rahi,38,311.0,Lucknow Division,155,availability,delivery_care,indicator_14,Est Delivery load as per available SBA trained staff Nurse / ANM,n
13629,tv4Qque6scf,202503,indicator_14,351.66502433333335,lLvTDpBDY8u,Rae Bareli,Unchahar,29,319.0,Lucknow Division,155,availability,delivery_care,indicator_14,Est Delivery load as per available SBA trained staff Nurse / ANM,n
13630,yFYFE5vVAAA,202503,indicator_14,16.541327701388887,lLvTDpBDY8u,Rae Bareli,Jagatpur,17,317.0,Lucknow Division,155,availability,delivery_care,indicator_14,Est Delivery load as per available SBA trained staff Nurse / ANM,n
13631,Bc5VrfyFJO4,202503,indicator_14,47.0137211,k3D0AumUCiC,Kanpur Dehat,Sandalpur,22,361.0,Kanpur Nagar Division,161,availability,delivery_care,indicator_14,Est Delivery load as per available SBA trained staff Nurse / ANM,n
