,block_id,perc_point,date,indicator_id,uid_district,district,block,0,map_id,division,div_map_id,type,domain,indicator_ids,indicator,calc_type
6092,niYGeZzm6Zu,100.0,202503,indicator_10,ibLiLcaKzw2,Fatehpur,Asothar,32,428.0,Prayagraj Division,172,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6093,QiCjYBLbYGE,100.0,202503,indicator_10,ibLiLcaKzw2,Fatehpur,Malwan,39,421.0,Prayagraj Division,172,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6094,w25YwsZC9ZT,94.97547085181763,202503,indicator_10,ibLiLcaKzw2,Fatehpur,Bhitaura,35,425.0,Prayagraj Division,172,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6095,w0PTR0Qc2H7,100.0,202503,indicator_10,ibLiLcaKzw2,Fatehpur,Dhata,34,432.0,Prayagraj Division,172,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6096,sGcpaNGqN8u,59.82577581576696,202503,indicator_10,ibLiLcaKzw2,Fatehpur,Telyani,30,424.0,Prayagraj Division,172,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6097,LWEb9Onpgzi,100.0,202503,indicator_10,ibLiLcaKzw2,Fatehpur,Haswa,35,426.0,Prayagraj Division,172,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6098,OA8wf7skznm,100.0,202503,indicator_10,ibLiLcaKzw2,Fatehpur,Hathgaon,32,429.0,Prayagraj Division,172,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6099,uEEKeL3UnB2,100.0,202503,indicator_10,ibLiLcaKzw2,Fatehpur,Airaya,33,430.0,Prayagraj Division,172,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6100,X3gyut5H2FR,100.0,202503,indicator_10,ibLiLcaKzw2,Fatehpur,Vijayipur,33,431.0,Prayagraj Division,172,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6101,HHTQ2caXrBL,100.0,202503,indicator_10,ibLiLcaKzw2,Fatehpur,Fatehpur (Urban),17,,Prayagraj Division,172,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6102,HHlxYUknESU,100.0,202503,indicator_10,jM27ji8tyrM,Ambedkar Nagar,Akbarpur,61,512.0,Ayodhya Division,176,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6103,M1F33pLSfxi,92.27441757884809,202503,indicator_10,jM27ji8tyrM,Ambedkar Nagar,Ramnagar,42,506.0,Ayodhya Division,176,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6104,ABuWCL4zW6t,100.0,202503,indicator_10,jM27ji8tyrM,Ambedkar Nagar,Baskhari,38,505.0,Ayodhya Division,176,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6105,RiDtZZsck6S,100.0,202503,indicator_10,jM27ji8tyrM,Ambedkar Nagar,Bhiti,31,510.0,Ayodhya Division,176,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6106,KZ9A7NuGOta,98.12792769775935,202503,indicator_10,jM27ji8tyrM,Ambedkar Nagar,Bhiyaon,37,509.0,Ayodhya Division,176,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6107,oB6hTaKvzgv,93.61861371243495,202503,indicator_10,jM27ji8tyrM,Ambedkar Nagar,Jahangirganj,43,507.0,Ayodhya Division,176,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6108,zvRpdDBNAj1,94.31034391518138,202503,indicator_10,jM27ji8tyrM,Ambedkar Nagar,Jalalpur,62,508.0,Ayodhya Division,176,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6109,UKkd5HV5vPT,100.0,202503,indicator_10,jM27ji8tyrM,Ambedkar Nagar,Katehari,41,511.0,Ayodhya Division,176,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6110,c228prMIirC,100.0,202503,indicator_10,jM27ji8tyrM,Ambedkar Nagar,Tanda,56,504.0,Ayodhya Division,176,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6111,dgOT0Nq7Zja,100.0,202503,indicator_10,jM27ji8tyrM,Ambedkar Nagar,Ambedkar Nagar  (Urban),3,,Ayodhya Division,176,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6112,pw5oJhc8fpc,80.43517157229742,202503,indicator_10,b4XkXzoGqFY,Ayodhya,Bikapur,30,500.0,Ayodhya Division,176,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6113,QSXk2hR3eYG,100.0,202503,indicator_10,b4XkXzoGqFY,Ayodhya,Mavai,32,493.0,Ayodhya Division,176,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6114,a2rjHSkns9X,78.2771498304711,202503,indicator_10,b4XkXzoGqFY,Ayodhya,Maya Bazar,33,503.0,Ayodhya Division,176,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6115,t25KkXmkJth,100.0,202503,indicator_10,b4XkXzoGqFY,Ayodhya,Tarun,38,501.0,Ayodhya Division,176,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6116,XEfvLa6Zzxn,90.68959934130854,202503,indicator_10,b4XkXzoGqFY,Ayodhya,Harringtonganj,28,499.0,Ayodhya Division,176,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6117,pYWjwOoijbJ,70.21896342821256,202503,indicator_10,b4XkXzoGqFY,Ayodhya,Amaniganj,33,497.0,Ayodhya Division,176,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6118,aAl7bU1AYg2,88.68260525944261,202503,indicator_10,b4XkXzoGqFY,Ayodhya,Masodha,36,496.0,Ayodhya Division,176,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6119,qQSBi5m4QpM,86.47329365597946,202503,indicator_10,b4XkXzoGqFY,Ayodhya,Milkipur,33,498.0,Ayodhya Division,176,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6120,JOYvKXzcb8E,100.0,202503,indicator_10,b4XkXzoGqFY,Ayodhya,Pura Bazar,34,502.0,Ayodhya Division,176,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6121,AAOPzLEjW4T,100.0,202503,indicator_10,b4XkXzoGqFY,Ayodhya,Rudauli,46,494.0,Ayodhya Division,176,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6122,bMK9VNDswXt,74.47457226027116,202503,indicator_10,b4XkXzoGqFY,Ayodhya,Ayodhya (Urban),80,,Ayodhya Division,176,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6123,CUsMlPeoyMI,100.0,202503,indicator_10,b4XkXzoGqFY,Ayodhya,Sohawal,36,495.0,Ayodhya Division,176,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6124,YsCQwRlNGrw,50.530546623794216,202503,indicator_10,tzH6nJu9SwS,Barabanki,Masauli,37,485.0,Ayodhya Division,176,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6125,rFyFe7T2XXz,74.74862717714203,202503,indicator_10,tzH6nJu9SwS,Barabanki,Haidargarh,42,492.0,Ayodhya Division,176,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6126,LsCBHm1wj5S,79.87493062738878,202503,indicator_10,tzH6nJu9SwS,Barabanki,Dewa,45,482.0,Ayodhya Division,176,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6127,iRCOLiyhze6,100.0,202503,indicator_10,tzH6nJu9SwS,Barabanki,Fatehpur,50,479.0,Ayodhya Division,176,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6128,QvnprpIbIJp,37.26230401199753,202503,indicator_10,tzH6nJu9SwS,Barabanki,Nindaura,48,478.0,Ayodhya Division,176,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6129,zrtAHVhGVAe,97.42742854396995,202503,indicator_10,tzH6nJu9SwS,Barabanki,Banki,100,483.0,Ayodhya Division,176,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6130,zM7L5Up3Rp4,80.87056543051376,202503,indicator_10,tzH6nJu9SwS,Barabanki,Harakh,40,484.0,Ayodhya Division,176,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6131,IdkC83lgdBj,79.316386212318,202503,indicator_10,tzH6nJu9SwS,Barabanki,Siddhaur,43,490.0,Ayodhya Division,176,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6132,Rf7c1xtIt4m,71.75932568313168,202503,indicator_10,tzH6nJu9SwS,Barabanki,Dariyabad,35,487.0,Ayodhya Division,176,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6133,gDpxx6NrC99,100.0,202503,indicator_10,tzH6nJu9SwS,Barabanki,Trivediganj,36,491.0,Ayodhya Division,176,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6134,sCFJS0l4C5z,100.0,202503,indicator_10,tzH6nJu9SwS,Barabanki,Bani Kodar,46,489.0,Ayodhya Division,176,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6135,KNS89BltpLw,100.0,202503,indicator_10,tzH6nJu9SwS,Barabanki,Ramnagar,34,481.0,Ayodhya Division,176,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6136,ZfE3mnPPu5Y,95.30591833170999,202503,indicator_10,tzH6nJu9SwS,Barabanki,Sirauli Gauspur,38,486.0,Ayodhya Division,176,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6137,HLaiapcp8KF,100.0,202503,indicator_10,tzH6nJu9SwS,Barabanki,Suratganj,48,480.0,Ayodhya Division,176,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6138,ctD8xxTsymJ,30.836230958755856,202503,indicator_10,tzH6nJu9SwS,Barabanki,Puredalai,27,488.0,Ayodhya Division,176,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6139,jqG1GfySEy7,100.0,202503,indicator_10,tzH6nJu9SwS,Barabanki,Barabanki (Urban),6,,Ayodhya Division,176,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6140,bUb6dbgNp7o,56.90763053599148,202503,indicator_10,o4ZQTVcMI7U,Sultanpur,Akhand Nagar,35,535.0,Ayodhya Division,176,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6141,VPN370bubCz,100.0,202503,indicator_10,o4ZQTVcMI7U,Sultanpur,Waldi Rai,35,516.0,Ayodhya Division,176,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6142,vXwJYqDZIzf,100.0,202503,indicator_10,o4ZQTVcMI7U,Sultanpur,Bhadayeea,29,530.0,Ayodhya Division,176,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6143,LNiRZH5vfaY,85.49643186154768,202503,indicator_10,o4ZQTVcMI7U,Sultanpur,Dhanpatganj,31,524.0,Ayodhya Division,176,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6144,AGFzimgfzIo,100.0,202503,indicator_10,o4ZQTVcMI7U,Sultanpur,Dostpur,25,533.0,Ayodhya Division,176,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6145,C2FFe2TBScZ,100.0,202503,indicator_10,o4ZQTVcMI7U,Sultanpur,Dubey Pur,44,527.0,Ayodhya Division,176,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6146,BKeRkKcuOgW,100.0,202503,indicator_10,o4ZQTVcMI7U,Sultanpur,Jai Singh Pur,37,528.0,Ayodhya Division,176,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6147,f8FnEAgiGOz,100.0,202503,indicator_10,o4ZQTVcMI7U,Sultanpur,Kadipur,12,534.0,Ayodhya Division,176,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6148,Tt3G0qCamwa,100.0,202503,indicator_10,o4ZQTVcMI7U,Sultanpur,Karaundi Kala,18,,Ayodhya Division,176,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6149,wzWcav8jSNr,75.78503110107427,202503,indicator_10,o4ZQTVcMI7U,Sultanpur,Kurebhar,37,525.0,Ayodhya Division,176,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6150,Sz7oQppp6s9,100.0,202503,indicator_10,o4ZQTVcMI7U,Sultanpur,Kurwar,38,526.0,Ayodhya Division,176,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6151,O0G9BMkbU7f,100.0,202503,indicator_10,o4ZQTVcMI7U,Sultanpur,Lambhua,34,531.0,Ayodhya Division,176,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6152,hcBv6xoPmri,100.0,202503,indicator_10,o4ZQTVcMI7U,Sultanpur,Motigarpur,21,529.0,Ayodhya Division,176,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6153,wDcv6om3WT1,90.17597998437374,202503,indicator_10,o4ZQTVcMI7U,Sultanpur,Pratap Pur Kamaicha,33,532.0,Ayodhya Division,176,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6154,L7J6pfX9JCH,100.0,202503,indicator_10,o4ZQTVcMI7U,Sultanpur,Sultanpur (Urban),18,,Ayodhya Division,176,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6155,gO0bpL7Tygs,100.0,202503,indicator_10,PAj0oVY0Dxu,Kaushambi,Muratganj,40,455.0,Prayagraj Division,172,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6156,QGh6NT0LgVl,100.0,202503,indicator_10,PAj0oVY0Dxu,Kaushambi,Chail,22,456.0,Prayagraj Division,172,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6157,ppVmu0WT8Jb,100.0,202503,indicator_10,PAj0oVY0Dxu,Kaushambi,Manjhanpur,34,453.0,Prayagraj Division,172,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6158,UBoDZuuvpRs,87.60152333413433,202503,indicator_10,PAj0oVY0Dxu,Kaushambi,Kara,50,450.0,Prayagraj Division,172,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6159,JyfWW9uiTL5,100.0,202503,indicator_10,PAj0oVY0Dxu,Kaushambi,Kaushambi,33,454.0,Prayagraj Division,172,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6160,CUfl7clOb3K,100.0,202503,indicator_10,PAj0oVY0Dxu,Kaushambi,Newada,36,457.0,Prayagraj Division,172,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6161,EXoRpuAixOF,100.0,202503,indicator_10,PAj0oVY0Dxu,Kaushambi,Sarsawan,38,452.0,Prayagraj Division,172,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6162,HtBQrKnRi8A,100.0,202503,indicator_10,PAj0oVY0Dxu,Kaushambi,Sirathu,59,451.0,Prayagraj Division,172,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6163,qaNCPibFPR2,100.0,202503,indicator_10,PAj0oVY0Dxu,Kaushambi,Kaushambi (Urban),15,,Prayagraj Division,172,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6164,loZ8Meaktfa,76.67147462994514,202503,indicator_10,fz7bJo3egPX,Pratapgarh,Lakshamanpur,30,435.0,Prayagraj Division,172,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6165,iobObmzVNqo,97.17859831196036,202503,indicator_10,fz7bJo3egPX,Pratapgarh,Aspur Deosara,32,446.0,Prayagraj Division,172,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6166,QGFqwtIZDnf,100.0,202503,indicator_10,fz7bJo3egPX,Pratapgarh,Patti,32,445.0,Prayagraj Division,172,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6167,klR8OoJpYaw,100.0,202503,indicator_10,fz7bJo3egPX,Pratapgarh,Vihar,43,440.0,Prayagraj Division,172,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6168,VmevjLb8Eme,93.0410976171918,202503,indicator_10,fz7bJo3egPX,Pratapgarh,Baba Belkharnath,29,449.0,Prayagraj Division,172,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6169,ZFpgvZ5wO0j,96.97493293008485,202503,indicator_10,fz7bJo3egPX,Pratapgarh,Sandwa Chandrika,31,441.0,Prayagraj Division,172,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6170,ZjQLMtbMM7E,100.0,202503,indicator_10,fz7bJo3egPX,Pratapgarh,Mandhata,40,443.0,Prayagraj Division,172,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6171,dRG9GGcp4gQ,100.0,202503,indicator_10,fz7bJo3egPX,Pratapgarh,Rampur Sangramgarh,32,436.0,Prayagraj Division,172,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6172,b29DRuniQju,82.41656789897947,202503,indicator_10,fz7bJo3egPX,Pratapgarh,Gaura,32,448.0,Prayagraj Division,172,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6173,qmMPEkTsow1,100.0,202503,indicator_10,fz7bJo3egPX,Pratapgarh,Kalakankar,29,437.0,Prayagraj Division,172,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6174,es3YNWUdqOh,99.8662385890559,202503,indicator_10,fz7bJo3egPX,Pratapgarh,Magraura,32,444.0,Prayagraj Division,172,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6175,XnEGHve0wKr,100.0,202503,indicator_10,fz7bJo3egPX,Pratapgarh,Kunda,50,439.0,Prayagraj Division,172,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6176,lZg8HzmVg9D,100.0,202503,indicator_10,fz7bJo3egPX,Pratapgarh,Lalganj Ajhara,31,434.0,Prayagraj Division,172,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6177,yepP1LEwWeE,100.0,202503,indicator_10,fz7bJo3egPX,Pratapgarh,Babaganj,36,438.0,Prayagraj Division,172,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6178,GMBAMYjK1nv,100.0,202503,indicator_10,fz7bJo3egPX,Pratapgarh,Shivgarh,34,447.0,Prayagraj Division,172,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6179,EgafD8LSM5T,96.65741352287772,202503,indicator_10,fz7bJo3egPX,Pratapgarh,Sangipur,37,433.0,Prayagraj Division,172,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6180,dlErcN5wTNz,100.0,202503,indicator_10,fz7bJo3egPX,Pratapgarh,Pratapgarh (Sadar),35,442.0,Prayagraj Division,172,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6181,l7DJJezKzTw,100.0,202503,indicator_10,fz7bJo3egPX,Pratapgarh,Pratapgarh (Urban),15,,Prayagraj Division,172,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6182,xDTc9JFJJPU,98.75912799606193,202503,indicator_10,tXgaew1Pd2Y,Prayagraj,BHAGWATPUR,29,,Prayagraj Division,172,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6183,engUwg3VX3b,100.0,202503,indicator_10,tXgaew1Pd2Y,Prayagraj,Prayagraj (Urban),132,,Prayagraj Division,172,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6184,V9DOCawlsCk,100.0,202503,indicator_10,tXgaew1Pd2Y,Prayagraj,Kaurihar,72,458.0,Prayagraj Division,172,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6185,tqyaSDfRN87,99.60692567859294,202503,indicator_10,tXgaew1Pd2Y,Prayagraj,Bahadurpur,67,464.0,Prayagraj Division,172,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6186,TcWp3YBgjTX,100.0,202503,indicator_10,tXgaew1Pd2Y,Prayagraj,Bahria,56,462.0,Prayagraj Division,172,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6187,hty8pfH1ySe,100.0,202503,indicator_10,tXgaew1Pd2Y,Prayagraj,Chaka,37,467.0,Prayagraj Division,172,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6188,ooMZMhdhlnd,99.16232806648284,202503,indicator_10,tXgaew1Pd2Y,Prayagraj,Dhanupur,43,471.0,Prayagraj Division,172,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6189,Qk15i4lxQ0C,99.39390420163119,202503,indicator_10,tXgaew1Pd2Y,Prayagraj,Handia,51,473.0,Prayagraj Division,172,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6190,dawiYinsnkV,100.0,202503,indicator_10,tXgaew1Pd2Y,Prayagraj,Mauaima,45,460.0,Prayagraj Division,172,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6191,SkcYjFliQxI,100.0,202503,indicator_10,tXgaew1Pd2Y,Prayagraj,Holagarh,37,459.0,Prayagraj Division,172,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6192,vAlop9evcWY,100.0,202503,indicator_10,tXgaew1Pd2Y,Prayagraj,Jasra,41,465.0,Prayagraj Division,172,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6193,INQHpWL0ZBk,99.51523337358165,202503,indicator_10,tXgaew1Pd2Y,Prayagraj,Karchhana,49,469.0,Prayagraj Division,172,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6194,UBw5aJTPmZ3,98.89196836805341,202503,indicator_10,tXgaew1Pd2Y,Prayagraj,Kaudhiyara,31,468.0,Prayagraj Division,172,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6195,snr8f1gc8vd,99.02161088744086,202503,indicator_10,tXgaew1Pd2Y,Prayagraj,Koraon,66,477.0,Prayagraj Division,172,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6196,CGzm91g5LUD,99.26043378030805,202503,indicator_10,tXgaew1Pd2Y,Prayagraj,Manda,42,476.0,Prayagraj Division,172,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6197,En85jBKx0aq,100.0,202503,indicator_10,tXgaew1Pd2Y,Prayagraj,Meja,44,474.0,Prayagraj Division,172,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6198,rnqodqKeG71,98.84283192244901,202503,indicator_10,tXgaew1Pd2Y,Prayagraj,Pratappur,50,470.0,Prayagraj Division,172,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6199,uiUVlKvhhxF,99.56894587187554,202503,indicator_10,tXgaew1Pd2Y,Prayagraj,Phulpur,47,463.0,Prayagraj Division,172,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6200,ZYDAjKxE7WN,100.0,202503,indicator_10,tXgaew1Pd2Y,Prayagraj,Uruwan,42,475.0,Prayagraj Division,172,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6201,UtcpvEmyolV,100.0,202503,indicator_10,tXgaew1Pd2Y,Prayagraj,Saidabad,55,472.0,Prayagraj Division,172,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6202,omKjHTDECWY,100.0,202503,indicator_10,tXgaew1Pd2Y,Prayagraj,Shankargarh,42,466.0,Prayagraj Division,172,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
6203,Gs9FnVq3FME,97.65386542633881,202503,indicator_10,tXgaew1Pd2Y,Prayagraj,Soraon,46,461.0,Prayagraj Division,172,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p
