calc_type,composite_index,composite_rank,date,district,district_id,div_map_id,division,domain,domain_index,domain_rank,indicator,indicator_id,indicator_ids,indicator_index,indicator_rank,map_id,perc_point,type,type_index,type_rank,value,year
p,0.4200162220284699,75.0,2024-04-01,Kanpur Nagar,QVMRMhzVrrS,161,Kanpur Nagar Division,post_natal_care,0.8048532034432054,28.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),indicator_5,indicator_5,0.8048532034432054,28.0,164,88.08692736989488,coverage,4.443986551472443,64.0,88.08692736989488,2025
p,0.4200162220284699,75.0,2024-04-01,Kanpur Nagar,QVMRMhzVrrS,161,Kanpur Nagar Division,immunization,0.7021437804952866,8.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,indicator_7,0.8257984772675568,17.0,164,95.49704814207132,coverage,4.443986551472443,64.0,95.49704814207132,2025
p,0.4200162220284699,75.0,2024-04-01,Kanpur Nagar,QVMRMhzVrrS,161,Kanpur Nagar Division,immunization,0.7021437804952866,8.0,Ratio of Pentavalent 3 to BCG,indicator_6,indicator_6,0.5784890837230164,7.0,164,1.1788550650441723,quality,1.6530770133856376,17.0,1.1788550650441723,2025
p,0.4200162220284699,75.0,2024-04-01,Kanpur Nagar,QVMRMhzVrrS,161,Kanpur Nagar Division,communicable_diseases,0.5147342730498039,64.0,% of PW screened for HIV against estimated pregnancy,indicator_11,indicator_11,0.9798026548643036,2.0,164,99.71103317008429,coverage,4.443986551472443,64.0,99.71103317008429,2025
p,0.4200162220284699,75.0,2024-04-01,Kanpur Nagar,QVMRMhzVrrS,161,Kanpur Nagar Division,communicable_diseases,0.5147342730498039,64.0,Total case notification rate of TB against expected TB cases,indicator_10,indicator_10,0.04966589123530407,64.0,164,16.881361323155218,quality,1.6530770133856376,17.0,16.881361323155218,2025
p,0.4200162220284699,75.0,2024-04-01,Kanpur Nagar,QVMRMhzVrrS,161,Kanpur Nagar Division,family_planning,0.12068885410669988,55.0,Permanent Method accepted per 1000 EC,indicator_8,indicator_8,0.027493522281127135,69.0,164,3.890248377226813,coverage,4.443986551472443,64.0,3.890248377226813,2025
p,0.4200162220284699,75.0,2024-04-01,Kanpur Nagar,QVMRMhzVrrS,161,Kanpur Nagar Division,family_planning,0.12068885410669988,55.0,Reversible Method accepted per 1000 EC,indicator_9,indicator_9,0.21388418593227262,45.0,164,79.17305096206789,coverage,4.443986551472443,64.0,79.17305096206789,2025
p,0.4200162220284699,75.0,2024-04-01,Kanpur Nagar,QVMRMhzVrrS,161,Kanpur Nagar Division,finance,0.5143032225791663,40.0,Per ASHA expenditure of ASHA incentive fund,indicator_12,indicator_12,0.5143032225791663,40.0,164,5103.217972070431,coverage,4.443986551472443,64.0,5103.217972070431,2025
p,0.5191403836182813,60.0,2024-04-01,Deoria,Tf9b9qcbghH,188,Gorakhpur Division,ante_natal,1.0,1.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,indicator_1,indicator_1,1.0,1.0,190,100.0,coverage,5.051456424474668,31.0,100.0,2025
p,0.5191403836182813,60.0,2024-04-01,Deoria,Tf9b9qcbghH,188,Gorakhpur Division,delivery_care,0.5984217026701817,32.0,% of pregnant women delivered in institution against estimated delivery,indicator_2,indicator_2,0.34493948598317986,60.0,190,58.87725760106154,coverage,5.051456424474668,31.0,58.87725760106154,2025
n,0.5191403836182813,60.0,2024-04-01,Deoria,Tf9b9qcbghH,188,Gorakhpur Division,delivery_care,0.5984217026701817,32.0,Still birth ratio,indicator_4,indicator_4,0.9498428966327574,9.0,190,1.2910798122065728,quality,1.544448139831396,24.0,1.2910798122065728,2025
p,0.5191403836182813,60.0,2024-04-01,Deoria,Tf9b9qcbghH,188,Gorakhpur Division,delivery_care,0.5984217026701817,32.0,% of C-section delivery against reported delivery (70% weightage to CHC),indicator_31,indicator_31,0.2502413626973039,38.0,190,2.0480422104970843,quality,1.544448139831396,24.0,10.065121715526029,2025
p,0.5191403836182813,60.0,2024-04-01,Deoria,Tf9b9qcbghH,188,Gorakhpur Division,delivery_care,0.5984217026701817,32.0,% of C-section delivery against reported delivery (30% to DH),indicator_32,indicator_32,0.2502413626973039,38.0,190,28.77164056059357,quality,1.544448139831396,24.0,10.065121715526029,2025
p,0.5191403836182813,60.0,2024-04-01,Deoria,Tf9b9qcbghH,188,Gorakhpur Division,post_natal_care,1.0,1.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),indicator_5,indicator_5,1.0,1.0,190,100.0,coverage,5.051456424474668,31.0,100.0,2025
p,0.5191403836182813,60.0,2024-04-01,Deoria,Tf9b9qcbghH,188,Gorakhpur Division,immunization,0.656623780470315,20.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,indicator_7,1.0,1.0,190,100.0,coverage,5.051456424474668,31.0,100.0,2025
p,0.5191403836182813,60.0,2024-04-01,Deoria,Tf9b9qcbghH,188,Gorakhpur Division,immunization,0.656623780470315,20.0,Ratio of Pentavalent 3 to BCG,indicator_6,indicator_6,0.31324756094063005,32.0,190,1.0166615011381974,quality,1.544448139831396,24.0,1.0166615011381974,2025
p,0.5191403836182813,60.0,2024-04-01,Deoria,Tf9b9qcbghH,188,Gorakhpur Division,communicable_diseases,0.5155581597803524,63.0,% of PW screened for HIV against estimated pregnancy,indicator_11,indicator_11,1.0,1.0,190,100.0,coverage,5.051456424474668,31.0,100.0,2025
p,0.5191403836182813,60.0,2024-04-01,Deoria,Tf9b9qcbghH,188,Gorakhpur Division,communicable_diseases,0.5155581597803524,63.0,Total case notification rate of TB against expected TB cases,indicator_10,indicator_10,0.031116319560704618,69.0,190,16.51376146788991,quality,1.544448139831396,24.0,16.51376146788991,2025
p,0.5191403836182813,60.0,2024-04-01,Deoria,Tf9b9qcbghH,188,Gorakhpur Division,family_planning,0.1210764099232908,54.0,Permanent Method accepted per 1000 EC,indicator_8,indicator_8,0.08640069314750633,37.0,190,8.070476106781642,coverage,5.051456424474668,31.0,8.070476106781642,2025
p,0.5191403836182813,60.0,2024-04-01,Deoria,Tf9b9qcbghH,188,Gorakhpur Division,family_planning,0.1210764099232908,54.0,Reversible Method accepted per 1000 EC,indicator_9,indicator_9,0.15575212669907526,57.0,190,68.52760760734252,coverage,5.051456424474668,31.0,68.52760760734252,2025
p,0.5191403836182813,60.0,2024-04-01,Deoria,Tf9b9qcbghH,188,Gorakhpur Division,finance,0.4643641186449065,45.0,Per ASHA expenditure of ASHA incentive fund,indicator_12,indicator_12,0.4643641186449065,45.0,190,4991.221469776774,coverage,5.051456424474668,31.0,4991.221469776774,2025
p,0.5767715411155179,26.0,2024-04-01,Jhansi,Mq751wBMqGF,165,Jhansi Division,ante_natal,1.0,1.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,indicator_1,indicator_1,1.0,1.0,166,100.0,coverage,4.691731009375345,50.0,100.0,2025
p,0.5767715411155179,26.0,2024-04-01,Jhansi,Mq751wBMqGF,165,Jhansi Division,delivery_care,0.6327004154427162,25.0,% of pregnant women delivered in institution against estimated delivery,indicator_2,indicator_2,0.35205116366721595,58.0,166,59.26660370748411,coverage,4.691731009375345,50.0,59.26660370748411,2025
n,0.5767715411155179,26.0,2024-04-01,Jhansi,Mq751wBMqGF,165,Jhansi Division,delivery_care,0.6327004154427162,25.0,Still birth ratio,indicator_4,indicator_4,0.8162675091032691,23.0,166,3.495469333978651,quality,1.2678619516868752,47.0,3.495469333978651,2025
p,0.5767715411155179,26.0,2024-04-01,Jhansi,Mq751wBMqGF,165,Jhansi Division,delivery_care,0.6327004154427162,25.0,% of C-section delivery against reported delivery (70% weightage to CHC),indicator_31,indicator_31,0.3648912867788317,21.0,166,4.220321458783721,quality,1.2678619516868752,47.0,13.835463696819827,2025
p,0.5767715411155179,26.0,2024-04-01,Jhansi,Mq751wBMqGF,165,Jhansi Division,delivery_care,0.6327004154427162,25.0,% of C-section delivery against reported delivery (30% to DH),indicator_32,indicator_32,0.3648912867788317,21.0,166,36.270795585570745,quality,1.2678619516868752,47.0,13.835463696819827,2025
p,0.5767715411155179,26.0,2024-04-01,Jhansi,Mq751wBMqGF,165,Jhansi Division,post_natal_care,0.5299483325843084,42.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),indicator_5,indicator_5,0.5299483325843084,42.0,166,71.30488559059988,coverage,4.691731009375345,50.0,71.30488559059988,2025
p,0.5767715411155179,26.0,2024-04-01,Jhansi,Mq751wBMqGF,165,Jhansi Division,immunization,0.4406240670417809,60.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,indicator_7,0.7986148566242861,25.0,166,94.79437612657551,coverage,4.691731009375345,50.0,94.79437612657551,2025
p,0.5767715411155179,26.0,2024-04-01,Jhansi,Mq751wBMqGF,165,Jhansi Division,immunization,0.4406240670417809,60.0,Ratio of Pentavalent 3 to BCG,indicator_6,indicator_6,0.08263327745927576,67.0,166,0.8756422816242477,quality,1.2678619516868752,47.0,0.8756422816242477,2025
p,0.5767715411155179,26.0,2024-04-01,Jhansi,Mq751wBMqGF,165,Jhansi Division,communicable_diseases,0.5020349391727493,67.0,% of PW screened for HIV against estimated pregnancy,indicator_11,indicator_11,1.0,1.0,166,100.0,coverage,4.691731009375345,50.0,100.0,2025
p,0.5767715411155179,26.0,2024-04-01,Jhansi,Mq751wBMqGF,165,Jhansi Division,communicable_diseases,0.5020349391727493,67.0,Total case notification rate of TB against expected TB cases,indicator_10,indicator_10,0.004069878345498723,74.0,166,15.977777777777776,quality,1.2678619516868752,47.0,15.977777777777776,2025
p,0.5767715411155179,26.0,2024-04-01,Jhansi,Mq751wBMqGF,165,Jhansi Division,family_planning,0.2734292062370612,15.0,Permanent Method accepted per 1000 EC,indicator_8,indicator_8,0.3227934665014328,8.0,166,24.845609111929015,coverage,4.691731009375345,50.0,24.845609111929015,2025
p,0.5767715411155179,26.0,2024-04-01,Jhansi,Mq751wBMqGF,165,Jhansi Division,family_planning,0.2734292062370612,15.0,Reversible Method accepted per 1000 EC,indicator_9,indicator_9,0.22406494597268958,42.0,166,81.03740439712423,coverage,4.691731009375345,50.0,81.03740439712423,2025
p,0.5767715411155179,26.0,2024-04-01,Jhansi,Mq751wBMqGF,165,Jhansi Division,finance,0.4642582440254116,46.0,Per ASHA expenditure of ASHA incentive fund,indicator_12,indicator_12,0.4642582440254116,46.0,166,4990.984028851108,coverage,4.691731009375345,50.0,4990.984028851108,2025
p,0.5274877206316235,57.0,2024-04-01,Lalitpur,fagfcadhxej,165,Jhansi Division,ante_natal,0.0,18.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,indicator_1,indicator_1,0.0,18.0,167,86.878763817697,coverage,4.397416407987665,68.0,86.878763817697,2025
p,0.5274877206316235,57.0,2024-04-01,Lalitpur,fagfcadhxej,165,Jhansi Division,delivery_care,0.296463932015079,72.0,% of pregnant women delivered in institution against estimated delivery,indicator_2,indicator_2,0.34447667838031265,61.0,167,58.851920072252604,coverage,4.397416407987665,68.0,58.851920072252604,2025
n,0.5274877206316235,57.0,2024-04-01,Lalitpur,fagfcadhxej,165,Jhansi Division,delivery_care,0.296463932015079,72.0,Still birth ratio,indicator_4,indicator_4,0.46780216964550525,64.0,167,9.246179529985874,quality,0.9770846991752644,64.0,9.246179529985874,2025
p,0.5274877206316235,57.0,2024-04-01,Lalitpur,fagfcadhxej,165,Jhansi Division,delivery_care,0.296463932015079,72.0,% of C-section delivery against reported delivery (70% weightage to CHC),indicator_31,indicator_31,0.03855647400970952,70.0,167,0.573901589989651,quality,0.9770846991752644,64.0,3.1037178679596433,2025
p,0.5274877206316235,57.0,2024-04-01,Lalitpur,fagfcadhxej,165,Jhansi Division,delivery_care,0.296463932015079,72.0,% of C-section delivery against reported delivery (30% to DH),indicator_32,indicator_32,0.03855647400970952,70.0,167,9.006622516556291,quality,0.9770846991752644,64.0,3.1037178679596433,2025
p,0.5274877206316235,57.0,2024-04-01,Lalitpur,fagfcadhxej,165,Jhansi Division,post_natal_care,0.9484612896987527,5.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),indicator_5,indicator_5,0.9484612896987527,5.0,167,96.85373057660203,coverage,4.397416407987665,68.0,96.85373057660203,2025
p,0.5274877206316235,57.0,2024-04-01,Lalitpur,fagfcadhxej,165,Jhansi Division,immunization,0.20465447585306712,75.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,indicator_7,0.0,55.0,167,74.15090415228585,coverage,4.397416407987665,68.0,74.15090415228585,2025
p,0.5274877206316235,57.0,2024-04-01,Lalitpur,fagfcadhxej,165,Jhansi Division,immunization,0.20465447585306712,75.0,Ratio of Pentavalent 3 to BCG,indicator_6,indicator_6,0.40930895170613424,18.0,167,1.075402452247894,quality,0.9770846991752644,64.0,1.075402452247894,2025
p,0.5274877206316235,57.0,2024-04-01,Lalitpur,fagfcadhxej,165,Jhansi Division,communicable_diseases,0.5307085519069576,55.0,% of PW screened for HIV against estimated pregnancy,indicator_11,indicator_11,1.0,1.0,167,100.0,coverage,4.397416407987665,68.0,100.0,2025
p,0.5274877206316235,57.0,2024-04-01,Lalitpur,fagfcadhxej,165,Jhansi Division,communicable_diseases,0.5307085519069576,55.0,Total case notification rate of TB against expected TB cases,indicator_10,indicator_10,0.06141710381391538,60.0,167,17.114236999147487,quality,0.9770846991752644,64.0,17.114236999147487,2025
p,0.5274877206316235,57.0,2024-04-01,Lalitpur,fagfcadhxej,165,Jhansi Division,family_planning,0.7863345062248424,1.0,Permanent Method accepted per 1000 EC,indicator_8,indicator_8,1.0,1.0,167,72.90219523431762,coverage,4.397416407987665,68.0,72.90219523431762,2025
p,0.5274877206316235,57.0,2024-04-01,Lalitpur,fagfcadhxej,165,Jhansi Division,family_planning,0.7863345062248424,1.0,Reversible Method accepted per 1000 EC,indicator_9,indicator_9,0.5726690124496848,5.0,167,144.87558408418602,coverage,4.397416407987665,68.0,144.87558408418602,2025
p,0.5274877206316235,57.0,2024-04-01,Lalitpur,fagfcadhxej,165,Jhansi Division,finance,0.5318094274589149,39.0,Per ASHA expenditure of ASHA incentive fund,indicator_12,indicator_12,0.5318094274589149,39.0,167,5142.478462557985,coverage,4.397416407987665,68.0,5142.478462557985,2025
p,0.5671459100721504,31.0,2024-04-01,Gorakhpur,vR85cHdsw1w,188,Gorakhpur Division,ante_natal,1.0,1.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,indicator_1,indicator_1,1.0,1.0,188,100.0,coverage,5.513194404414418,11.0,100.0,2025
p,0.5671459100721504,31.0,2024-04-01,Gorakhpur,vR85cHdsw1w,188,Gorakhpur Division,delivery_care,0.7920749778879586,6.0,% of pregnant women delivered in institution against estimated delivery,indicator_2,indicator_2,0.4066831181070304,48.0,188,62.25756304119302,coverage,5.513194404414418,11.0,62.25756304119302,2025
n,0.5671459100721504,31.0,2024-04-01,Gorakhpur,vR85cHdsw1w,188,Gorakhpur Division,delivery_care,0.7920749778879586,6.0,Still birth ratio,indicator_4,indicator_4,0.8974228347481495,13.0,188,2.1561660925930948,quality,2.0130872362716055,5.0,2.1561660925930948,2025
p,0.5671459100721504,31.0,2024-04-01,Gorakhpur,vR85cHdsw1w,188,Gorakhpur Division,delivery_care,0.7920749778879586,6.0,% of C-section delivery against reported delivery (70% weightage to CHC),indicator_31,indicator_31,0.5360594904043479,6.0,188,5.624573378839591,quality,2.0130872362716055,5.0,19.46444835740286,2025
p,0.5671459100721504,31.0,2024-04-01,Gorakhpur,vR85cHdsw1w,188,Gorakhpur Division,delivery_care,0.7920749778879586,6.0,% of C-section delivery against reported delivery (30% to DH),indicator_32,indicator_32,0.5360594904043479,6.0,188,51.757489974050486,quality,2.0130872362716055,5.0,19.46444835740286,2025
p,0.5671459100721504,31.0,2024-04-01,Gorakhpur,vR85cHdsw1w,188,Gorakhpur Division,post_natal_care,1.0,1.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),indicator_5,indicator_5,1.0,1.0,188,100.0,coverage,5.513194404414418,11.0,100.0,2025
p,0.5671459100721504,31.0,2024-04-01,Gorakhpur,vR85cHdsw1w,188,Gorakhpur Division,immunization,0.6392628431133337,24.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,indicator_7,1.0,1.0,188,100.0,coverage,5.513194404414418,11.0,100.0,2025
p,0.5671459100721504,31.0,2024-04-01,Gorakhpur,vR85cHdsw1w,188,Gorakhpur Division,immunization,0.6392628431133337,24.0,Ratio of Pentavalent 3 to BCG,indicator_6,indicator_6,0.27852568622666746,41.0,188,0.9954292877717602,quality,2.0130872362716055,5.0,0.9954292877717602,2025
p,0.5671459100721504,31.0,2024-04-01,Gorakhpur,vR85cHdsw1w,188,Gorakhpur Division,communicable_diseases,0.6505396124462204,7.0,% of PW screened for HIV against estimated pregnancy,indicator_11,indicator_11,1.0,1.0,188,100.0,coverage,5.513194404414418,11.0,100.0,2025
p,0.5671459100721504,31.0,2024-04-01,Gorakhpur,vR85cHdsw1w,188,Gorakhpur Division,communicable_diseases,0.6505396124462204,7.0,Total case notification rate of TB against expected TB cases,indicator_10,indicator_10,0.30107922489244066,8.0,188,21.863659927423534,quality,2.0130872362716055,5.0,21.863659927423534,2025
p,0.5671459100721504,31.0,2024-04-01,Gorakhpur,vR85cHdsw1w,188,Gorakhpur Division,family_planning,0.3096251689140759,12.0,Permanent Method accepted per 1000 EC,indicator_8,indicator_8,0.1737987320454473,17.0,188,14.272500416158236,coverage,5.513194404414418,11.0,14.272500416158236,2025
p,0.5671459100721504,31.0,2024-04-01,Gorakhpur,vR85cHdsw1w,188,Gorakhpur Division,family_planning,0.3096251689140759,12.0,Reversible Method accepted per 1000 EC,indicator_9,indicator_9,0.4454516057827045,8.0,188,121.57887458735449,coverage,5.513194404414418,11.0,121.57887458735449,2025
p,0.5671459100721504,31.0,2024-04-01,Gorakhpur,vR85cHdsw1w,188,Gorakhpur Division,finance,0.48726094847923523,43.0,Per ASHA expenditure of ASHA incentive fund,indicator_12,indicator_12,0.48726094847923523,43.0,188,5042.571306939123,coverage,5.513194404414418,11.0,5042.571306939123,2025
p,0.4524596511040513,72.0,2024-04-01,Kushinagar,xUeHwd9FQkg,188,Gorakhpur Division,ante_natal,0.7169925558051289,8.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,indicator_1,indicator_1,0.7169925558051289,8.0,189,96.28659248336916,coverage,3.617564716525954,74.0,96.28659248336916,2025
p,0.4524596511040513,72.0,2024-04-01,Kushinagar,xUeHwd9FQkg,188,Gorakhpur Division,delivery_care,0.5125046851948926,44.0,% of pregnant women delivered in institution against estimated delivery,indicator_2,indicator_2,0.27735522753984926,69.0,189,55.17719285551842,coverage,3.617564716525954,74.0,55.17719285551842,2025
n,0.4524596511040513,72.0,2024-04-01,Kushinagar,xUeHwd9FQkg,188,Gorakhpur Division,delivery_care,0.5125046851948926,44.0,Still birth ratio,indicator_4,indicator_4,0.7803885624318381,33.0,189,4.087578221383236,quality,1.2642588962821888,49.0,4.087578221383236,2025
p,0.4524596511040513,72.0,2024-04-01,Kushinagar,xUeHwd9FQkg,188,Gorakhpur Division,delivery_care,0.5125046851948926,44.0,% of C-section delivery against reported delivery (70% weightage to CHC),indicator_31,indicator_31,0.23988513280649532,41.0,189,2.129725979882067,quality,1.2642588962821888,49.0,9.724549938980593,2025
