block,block_id,calc_type,date,district,district_id,division,domain,indicator,indicator_id,perc_point,type,year
Bijnor Nehtaur,rAeHXnn5JSw,p,2021-04-01,Bijnor,uCYjHW7FuGG,Moradabad Division,ante_natal,PW received 4 or more ANC,indicator_2,39.544772386193095,ante_natal,2022
Agra Jaitpur Kala,PlRYdgqkTLD,p,2021-04-01,Agra,N5WWbRtsjWp,Agra Division,ante_natal,PW received 4 or more ANC,indicator_2,73.10635042081101,ante_natal,2022
Jawan,nYlhMfttxtb,p,2021-04-01,Aligarh,frD2HOp3wAs,Alligarh Division,ante_natal,PW received 4 or more ANC,indicator_2,52.75808133472367,ante_natal,2022
Badani,fvt1qfVGM3G,p,2021-04-01,Siddharth Nagar,cP0p8qfm3il,Basti Division,ante_natal,PW received 4 or more ANC,indicator_2,31.665860150012097,ante_natal,2022
C S M Nagar Sangrampur,KwM7Z0rplba,p,2021-04-01,Amethi,StsLkYw1G0m,Ayodhya Division,ante_natal,PW received 4 or more ANC,indicator_2,49.06597774244833,ante_natal,2022
Sohartgarh,fhrJdvxaNc3,p,2021-04-01,Siddharth Nagar,cP0p8qfm3il,Basti Division,ante_natal,PW received 4 or more ANC,indicator_2,63.274932614555254,ante_natal,2022
Lalganj Pratapgarh,lZg8HzmVg9D,p,2021-04-01,Pratapgarh,fz7bJo3egPX,Prayagraj Division,ante_natal,PW received 4 or more ANC,indicator_2,36.629526462395546,ante_natal,2022
Suratganj,HLaiapcp8KF,p,2021-04-01,Barabanki,tzH6nJu9SwS,Ayodhya Division,ante_natal,PW received 4 or more ANC,indicator_2,40.65582169847573,ante_natal,2022
Saharanpur Punwarka,PqdYyxvXbjJ,p,2021-04-01,Saharanpur,FKYZ3JbWq84,Saharanpur Division,ante_natal,PW received 4 or more ANC,indicator_2,36.17433414043583,ante_natal,2022
Persendi,qyrJ0VLceRJ,p,2021-04-01,Sitapur,XxaOowFtkiJ,Lucknow Division,ante_natal,PW received 4 or more ANC,indicator_2,46.412953551589645,ante_natal,2022
Agra Khaundali,NWLheaE7Ac4,p,2021-04-01,Agra,N5WWbRtsjWp,Agra Division,ante_natal,PW received 4 or more ANC,indicator_2,74.62095687331536,ante_natal,2022
Shamli Kandhla,bJF2UI9uVXK,p,2021-04-01,Shamli,AdiUcz9BXhx,Saharanpur Division,ante_natal,PW received 4 or more ANC,indicator_2,41.99042953173066,ante_natal,2022
Bhojipura,m5Tn9LTc2Dy,p,2021-04-01,Bareilly,vVqY3DPcpHf,Bareilly Division,ante_natal,PW received 4 or more ANC,indicator_2,23.697068403908798,ante_natal,2022
Bilhari,B1rNgGH3FaM,p,2021-04-01,Moradabad,YQNQoPjAIpV,Moradabad Division,ante_natal,PW received 4 or more ANC,indicator_2,26.96139476961395,ante_natal,2022
Azamgarh Jahanaganj,O2VQy7yy72b,p,2021-04-01,Azamgarh,NjckKfm3g0k,Azamgarh Division,ante_natal,PW received 4 or more ANC,indicator_2,12.20708446866485,ante_natal,2022
Faridpur,Hi4F69xrBS5,p,2021-04-01,Bareilly,vVqY3DPcpHf,Bareilly Division,ante_natal,PW received 4 or more ANC,indicator_2,17.861715749039693,ante_natal,2022
MoBadshahpur,Y1OSp1Ck66B,p,2021-04-01,Jaunpur,gmw76vAUMqz,Varanasi Division,ante_natal,PW received 4 or more ANC,indicator_2,41.79775280898876,ante_natal,2022
Bulandshahar Janhgirabad,VhF9wHMOsI2,p,2021-04-01,Bulandshahar,ogBt4gWCiem,Meerut Division,ante_natal,PW received 4 or more ANC,indicator_2,41.113490364025694,ante_natal,2022
Lalitpur Jakhaura,cBlMjL2O6oW,p,2021-04-01,Lalitpur,fagfcadhxej,Jhansi Division,ante_natal,PW received 4 or more ANC,indicator_2,29.966266866566716,ante_natal,2022
Meerut DHQ,yzzRWFcfXzt,p,2021-04-01,Meerut,v8YGmR7nOdj,Meerut Division,ante_natal,PW received 4 or more ANC,indicator_2,16.470001301461977,ante_natal,2022
Basti Sader,zshpWWwvLd3,p,2021-04-01,Basti,J1P16zQEOUT,Basti Division,ante_natal,PW received 4 or more ANC,indicator_2,43.205394190871374,ante_natal,2022
Harakh,zM7L5Up3Rp4,p,2021-04-01,Barabanki,tzH6nJu9SwS,Ayodhya Division,ante_natal,PW received 4 or more ANC,indicator_2,47.8643216080402,ante_natal,2022
Saharanpur Nanota,ZUTLEFlviBI,p,2021-04-01,Saharanpur,FKYZ3JbWq84,Saharanpur Division,ante_natal,PW received 4 or more ANC,indicator_2,45.03411675511751,ante_natal,2022
Shargarh,FjccMEGL0Hr,p,2021-04-01,Bareilly,vVqY3DPcpHf,Bareilly Division,ante_natal,PW received 4 or more ANC,indicator_2,25.30650738761396,ante_natal,2022
Ghazipur Mahmudabad,ISeQXIbXref,p,2021-04-01,Ghazipur,dScWdMRN8PL,Varanasi Division,ante_natal,PW received 4 or more ANC,indicator_2,50.98354792560801,ante_natal,2022
Rae Bareli Jagatpur,yFYFE5vVAAA,p,2021-04-01,Rae Bareli,lLvTDpBDY8u,Lucknow Division,ante_natal,PW received 4 or more ANC,indicator_2,55.12728576550735,ante_natal,2022
Maya Bazar,a2rjHSkns9X,p,2021-04-01,Ayodhya,b4XkXzoGqFY,Ayodhya Division,ante_natal,PW received 4 or more ANC,indicator_2,41.03566194430874,ante_natal,2022
Balrampur,HkZSq61JwqL,p,2021-04-01,Balrampur,uS0pNSxN3sS,Gonda Division,ante_natal,PW received 4 or more ANC,indicator_2,44.879160063391446,ante_natal,2022
Mainpuri Kerhal,HNZwOODMyul,p,2021-04-01,Mainpuri,XBLhrSWGytu,Agra Division,ante_natal,PW received 4 or more ANC,indicator_2,58.944573514769324,ante_natal,2022
Ballia Bansdih,G4HRu37srJN,p,2021-04-01,Ballia,oNDvGBE5fLq,Azamgarh Division,ante_natal,PW received 4 or more ANC,indicator_2,19.166666666666668,ante_natal,2022
Unnav Sikanderpur Sirausi,OC6qHC6pCm8,p,2021-04-01,Unnav,aT03mfdlNiF,Lucknow Division,ante_natal,PW received 4 or more ANC,indicator_2,46.37126865671641,ante_natal,2022
Babaganj,yepP1LEwWeE,p,2021-04-01,Pratapgarh,fz7bJo3egPX,Prayagraj Division,ante_natal,PW received 4 or more ANC,indicator_2,37.38535800482703,ante_natal,2022
Biswan,gSwqRR5qMEE,p,2021-04-01,Sitapur,XxaOowFtkiJ,Lucknow Division,ante_natal,PW received 4 or more ANC,indicator_2,48.889146031011336,ante_natal,2022
Pawansa,f6vmbanfxRo,p,2021-04-01,Sambhal,YzHpzrN0eLv,Moradabad Division,ante_natal,PW received 4 or more ANC,indicator_2,17.72625280478684,ante_natal,2022
Skiit,H5UJopTvZPy,p,2021-04-01,Etah,ZLcx4iOVyN5,Alligarh Division,ante_natal,PW received 4 or more ANC,indicator_2,33.52208380520951,ante_natal,2022
Ghorahawal,Cea63kQpiOw,p,2021-04-01,Sonbhadra,NNk3JP90QZ5,Mirzapur Division,ante_natal,PW received 4 or more ANC,indicator_2,35.34590076471634,ante_natal,2022
Mauranipur,cmHMhMayFWq,p,2021-04-01,Jhansi,Mq751wBMqGF,Jhansi Division,ante_natal,PW received 4 or more ANC,indicator_2,39.95932892730046,ante_natal,2022
Saharanpur Rampur Maniharan,obGw4WWLMlw,p,2021-04-01,Saharanpur,FKYZ3JbWq84,Saharanpur Division,ante_natal,PW received 4 or more ANC,indicator_2,33.99230769230769,ante_natal,2022
Sahaswan,QsfJqnMcwds,p,2021-04-01,Budaun,eA37kyBRRuZ,Bareilly Division,ante_natal,PW received 4 or more ANC,indicator_2,34.546862896979086,ante_natal,2022
Azamgarh Mirzapur,bYn0jt3AvMQ,p,2021-04-01,Azamgarh,NjckKfm3g0k,Azamgarh Division,ante_natal,PW received 4 or more ANC,indicator_2,10.594573024740622,ante_natal,2022
Koraon,snr8f1gc8vd,p,2021-04-01,Prayagraj,tXgaew1Pd2Y,Prayagraj Division,ante_natal,PW received 4 or more ANC,indicator_2,37.36952939022157,ante_natal,2022
Belahar Kala,Orx7pmg4L68,p,2021-04-01,Sant Kabir Nagar,fe1yBApr2sl,Basti Division,ante_natal,PW received 4 or more ANC,indicator_2,31.82280024385288,ante_natal,2022
Mirzapur Shahjahanpur,Gj3mY1laAQs,p,2021-04-01,Shahjahanpur,GaiLSoQq1ue,Bareilly Division,ante_natal,PW received 4 or more ANC,indicator_2,48.90899414582224,ante_natal,2022
Saidabad,UtcpvEmyolV,p,2021-04-01,Prayagraj,tXgaew1Pd2Y,Prayagraj Division,ante_natal,PW received 4 or more ANC,indicator_2,34.14089347079038,ante_natal,2022
Baharia,TcWp3YBgjTX,p,2021-04-01,Prayagraj,tXgaew1Pd2Y,Prayagraj Division,ante_natal,PW received 4 or more ANC,indicator_2,24.048479693812457,ante_natal,2022
Kanpur Dehat Serwenkheda,OnFJhLr5Af4,p,2021-04-01,Kanpur Dehat,k3D0AumUCiC,Kanpur Nagar Division,ante_natal,PW received 4 or more ANC,indicator_2,28.73671044402752,ante_natal,2022
Jaisinghpur,BKeRkKcuOgW,p,2021-04-01,Sultanpur,o4ZQTVcMI7U,Ayodhya Division,ante_natal,PW received 4 or more ANC,indicator_2,21.94148936170213,ante_natal,2022
Ghaziabad DHQ,HYVom1xMtdc,p,2021-04-01,Ghaziabad,M5NHlfAaKYI,Meerut Division,ante_natal,PW received 4 or more ANC,indicator_2,63.06433755689507,ante_natal,2022
Ballia Navanagar,kepTOn7He9W,p,2021-04-01,Ballia,oNDvGBE5fLq,Azamgarh Division,ante_natal,PW received 4 or more ANC,indicator_2,27.674456879526005,ante_natal,2022
Motigarpur,hcBv6xoPmri,p,2021-04-01,Sultanpur,o4ZQTVcMI7U,Ayodhya Division,ante_natal,PW received 4 or more ANC,indicator_2,36.07594936708861,ante_natal,2022
Rae Bareli Herchandrapur,jQRhw2yoQk2,p,2021-04-01,Rae Bareli,lLvTDpBDY8u,Lucknow Division,ante_natal,PW received 4 or more ANC,indicator_2,53.61150070126227,ante_natal,2022
Deoria Bhaluni,rMbW2gza9HD,p,2021-04-01,Deoria,Tf9b9qcbghH,Gorakhpur Division,ante_natal,PW received 4 or more ANC,indicator_2,53.40591437398853,ante_natal,2022
Sant Ravidas Nagar Bhadohi,LA0OjaZZFYz,p,2021-04-01,Bhadohi,PeUY1vj02UQ,Mirzapur Division,ante_natal,PW received 4 or more ANC,indicator_2,34.63439752832132,ante_natal,2022
Shrawasti DHQ,GK26msJSJoZ,p,2021-04-01,Shrawasti,oyTwneTbWDx,Gonda Division,ante_natal,PW received 4 or more ANC,indicator_2,9.547546012269938,ante_natal,2022
Mohanlalganj,VKvevXLweem,p,2021-04-01,Lucknow,MfHac5N78aK,Lucknow Division,ante_natal,PW received 4 or more ANC,indicator_2,40.43981481481482,ante_natal,2022
Bhanwapur,pWd385fXS6s,p,2021-04-01,Siddharth Nagar,cP0p8qfm3il,Basti Division,ante_natal,PW received 4 or more ANC,indicator_2,38.46118511713367,ante_natal,2022
Sikhar,moqnzHZCfQg,p,2021-04-01,Mirzapur,UAicdMLyuk4,Mirzapur Division,ante_natal,PW received 4 or more ANC,indicator_2,37.22151088348271,ante_natal,2022
Varanasi Pindara,Cr1PwYBuSs1,p,2021-04-01,Varanasi,LeuBT7KfuuA,Varanasi Division,ante_natal,PW received 4 or more ANC,indicator_2,38.23610727121924,ante_natal,2022
Chirgaon,CNdl7yi4n8S,p,2021-04-01,Jhansi,Mq751wBMqGF,Jhansi Division,ante_natal,PW received 4 or more ANC,indicator_2,33.190578158458244,ante_natal,2022
Sidhauli,NAhNn2JVtnF,p,2021-04-01,Sitapur,XxaOowFtkiJ,Lucknow Division,ante_natal,PW received 4 or more ANC,indicator_2,66.70854271356784,ante_natal,2022
Simbhaoli,mSef7qX2gGM,p,2021-04-01,Hapur,CZ8kLjgqvSH,Meerut Division,ante_natal,PW received 4 or more ANC,indicator_2,49.32107253351668,ante_natal,2022
Sant Ravidas Nagar Gyanpur,I13T5ZdIFEi,p,2021-04-01,Bhadohi,PeUY1vj02UQ,Mirzapur Division,ante_natal,PW received 4 or more ANC,indicator_2,36.966743119266056,ante_natal,2022
Gajraula,F4PpXNqeUpP,p,2021-04-01,Amroha,hgquAmZaNBu,Moradabad Division,ante_natal,PW received 4 or more ANC,indicator_2,39.787798408488065,ante_natal,2022
Gainsdasbujhurg,bwQadqgE3oJ,p,2021-04-01,Balrampur,uS0pNSxN3sS,Gonda Division,ante_natal,PW received 4 or more ANC,indicator_2,44.51641395554247,ante_natal,2022
Muzaffarnagar Jansath,IClJwvvGCfX,p,2021-04-01,Muzaffarnagar,MVQs2RrS1Nw,Saharanpur Division,ante_natal,PW received 4 or more ANC,indicator_2,46.55605568931225,ante_natal,2022
Mohamdi Kheri,SiLZVlguB9v,p,2021-04-01,Lakhimpur Kheri,d9ZuMopgX29,Lucknow Division,ante_natal,PW received 4 or more ANC,indicator_2,42.54652301665034,ante_natal,2022
C S M Nagar Bazar Shukul,HZYH9FeKSbz,p,2021-04-01,Amethi,StsLkYw1G0m,Ayodhya Division,ante_natal,PW received 4 or more ANC,indicator_2,35.68460419696655,ante_natal,2022
Farrukhabad  DHQ,pAJMw6V9F29,p,2021-04-01,Farrukhabad,uEEwlAGZXWW,Kanpur Nagar Division,ante_natal,PW received 4 or more ANC,indicator_2,20.822550831792977,ante_natal,2022
Unnav Bighapur,SvNkFaLvfio,p,2021-04-01,Unnav,aT03mfdlNiF,Lucknow Division,ante_natal,PW received 4 or more ANC,indicator_2,34.70203488372093,ante_natal,2022
Mirzapur DHQ,WxMksp7j6w7,p,2021-04-01,Mirzapur,UAicdMLyuk4,Mirzapur Division,ante_natal,PW received 4 or more ANC,indicator_2,35.3932584269663,ante_natal,2022
C S M Nagar Amethi,myKgoGwviVc,p,2021-04-01,Amethi,StsLkYw1G0m,Ayodhya Division,ante_natal,PW received 4 or more ANC,indicator_2,49.50862895493768,ante_natal,2022
Deoria Bhttni,AzV6zQXaRba,p,2021-04-01,Deoria,Tf9b9qcbghH,Gorakhpur Division,ante_natal,PW received 4 or more ANC,indicator_2,51.37840751578623,ante_natal,2022
Rae Bareli Amawa,pvZgEadkY59,p,2021-04-01,Rae Bareli,lLvTDpBDY8u,Lucknow Division,ante_natal,PW received 4 or more ANC,indicator_2,55.15912481352561,ante_natal,2022
Sidhpura,DCamfBCJMSi,p,2021-04-01,Kasganj,hITp09XOBLZ,Alligarh Division,ante_natal,PW received 4 or more ANC,indicator_2,29.98960498960499,ante_natal,2022
Bangra,W9mkfkYcPh8,p,2021-04-01,Jhansi,Mq751wBMqGF,Jhansi Division,ante_natal,PW received 4 or more ANC,indicator_2,36.17737003058104,ante_natal,2022
Baraut,JIEAUI17z3o,p,2021-04-01,Bagpat,HJIS3IrQ0Nj,Meerut Division,ante_natal,PW received 4 or more ANC,indicator_2,54.35697115384615,ante_natal,2022
Ghazipur Badhora,KkUxdrYeeXC,p,2021-04-01,Ghazipur,dScWdMRN8PL,Varanasi Division,ante_natal,PW received 4 or more ANC,indicator_2,62.32119635890767,ante_natal,2022
Hathras Mursan,NHwhqnwjZ0d,p,2021-04-01,Hathras,m1IAjmqkoFC,Alligarh Division,ante_natal,PW received 4 or more ANC,indicator_2,42.041686404547605,ante_natal,2022
Kakori,iK1PfQ9wLbz,p,2021-04-01,Lucknow,MfHac5N78aK,Lucknow Division,ante_natal,PW received 4 or more ANC,indicator_2,36.82739343116702,ante_natal,2022
Etawah Basrehar,JBG7yZn3ZhD,p,2021-04-01,Etawah,Pm0jLk6EAiE,Kanpur Nagar Division,ante_natal,PW received 4 or more ANC,indicator_2,34.59260588657574,ante_natal,2022
Lalitpur Madawara,DQg8KWOYf9m,p,2021-04-01,Lalitpur,fagfcadhxej,Jhansi Division,ante_natal,PW received 4 or more ANC,indicator_2,31.080589412406766,ante_natal,2022
Maharajganj DHQ,entrhoaBv1i,p,2021-04-01,Maharajganj,AcnMkNGgc3S,Gorakhpur Division,ante_natal,PW received 4 or more ANC,indicator_2,54.073789392774785,ante_natal,2022
Bagpat DHQ,kaWQCx3sgxl,p,2021-04-01,Bagpat,HJIS3IrQ0Nj,Meerut Division,ante_natal,PW received 4 or more ANC,indicator_2,68.14285714285714,ante_natal,2022
Parsupur,Ae5sVkqEY53,p,2021-04-01,Gonda,y8WarEkWCul,Gonda Division,ante_natal,PW received 4 or more ANC,indicator_2,47.01095461658842,ante_natal,2022
Sarojninagar,ciUK1Y4Eaxf,p,2021-04-01,Lucknow,MfHac5N78aK,Lucknow Division,ante_natal,PW received 4 or more ANC,indicator_2,28.275615851481618,ante_natal,2022
kasganj,jvUzHuel9I6,p,2021-04-01,Kasganj,hITp09XOBLZ,Alligarh Division,ante_natal,PW received 4 or more ANC,indicator_2,44.55247735748535,ante_natal,2022
Muzaffarnagar Shahpur,XuOunfUuyUX,p,2021-04-01,Muzaffarnagar,MVQs2RrS1Nw,Saharanpur Division,ante_natal,PW received 4 or more ANC,indicator_2,46.6384747706422,ante_natal,2022
Pahari,Xj8oMwQWDUl,p,2021-04-01,Chitrakoot,i2fSZZ3QAJJ,Chitrakoot Division,ante_natal,PW received 4 or more ANC,indicator_2,46.52267818574514,ante_natal,2022
Agra Achnera,eV15qufBx79,p,2021-04-01,Agra,N5WWbRtsjWp,Agra Division,ante_natal,PW received 4 or more ANC,indicator_2,31.003215434083604,ante_natal,2022
Kaundhiyara,UBw5aJTPmZ3,p,2021-04-01,Prayagraj,tXgaew1Pd2Y,Prayagraj Division,ante_natal,PW received 4 or more ANC,indicator_2,36.853096059560556,ante_natal,2022
Kamalganj,xmoNxfjNe2l,p,2021-04-01,Farrukhabad,uEEwlAGZXWW,Kanpur Nagar Division,ante_natal,PW received 4 or more ANC,indicator_2,32.730923694779115,ante_natal,2022
Bijnor Noorpur,aHuzZgGIslk,p,2021-04-01,Bijnor,uCYjHW7FuGG,Moradabad Division,ante_natal,PW received 4 or more ANC,indicator_2,27.67548369006449,ante_natal,2022
Azamgarh Fhoolpur,qzyZ63I1bIh,p,2021-04-01,Azamgarh,NjckKfm3g0k,Azamgarh Division,ante_natal,PW received 4 or more ANC,indicator_2,10.315126050420167,ante_natal,2022
Azamgarh Palhani,dIVl43wpljo,p,2021-04-01,Azamgarh,NjckKfm3g0k,Azamgarh Division,ante_natal,PW received 4 or more ANC,indicator_2,17.50161156644258,ante_natal,2022
Sarswan,EXoRpuAixOF,p,2021-04-01,Kaushambi,PAj0oVY0Dxu,Prayagraj Division,ante_natal,PW received 4 or more ANC,indicator_2,45.839999999999996,ante_natal,2022
Machhalishahar,p6cTEKZv0Bb,p,2021-04-01,Jaunpur,gmw76vAUMqz,Varanasi Division,ante_natal,PW received 4 or more ANC,indicator_2,44.57713390759593,ante_natal,2022
Unnav Nawabganj,ziD9Ib1XELX,p,2021-04-01,Unnav,aT03mfdlNiF,Lucknow Division,ante_natal,PW received 4 or more ANC,indicator_2,38.4149855907781,ante_natal,2022
Kushinagar Ramkola,XZ4UCP8boX8,p,2021-04-01,Kushinagar,xUeHwd9FQkg,Gorakhpur Division,ante_natal,PW received 4 or more ANC,indicator_2,40.99099099099099,ante_natal,2022
Nagawa,YPsEnS75cQ8,p,2021-04-01,Sonbhadra,NNk3JP90QZ5,Mirzapur Division,ante_natal,PW received 4 or more ANC,indicator_2,34.56486042692939,ante_natal,2022
Hapur DHQ,Mt3m2kDHXcq,p,2021-04-01,Hapur,CZ8kLjgqvSH,Meerut Division,ante_natal,PW received 4 or more ANC,indicator_2,36.03838582677166,ante_natal,2022
Bijnor Jalilpur,EdO6OYkMy4n,p,2021-04-01,Bijnor,uCYjHW7FuGG,Moradabad Division,ante_natal,PW received 4 or more ANC,indicator_2,50.552633924592214,ante_natal,2022
Gautam Buddha Nagar Dadri,kRWfFb08HmE,p,2021-04-01,Gautam Buddha Nagar,bNmwkrQeP3e,Meerut Division,ante_natal,PW received 4 or more ANC,indicator_2,59.52808277027026,ante_natal,2022
Lotan,rvgyhTDiBPh,p,2021-04-01,Siddharth Nagar,cP0p8qfm3il,Basti Division,ante_natal,PW received 4 or more ANC,indicator_2,47.37146158290006,ante_natal,2022
Kushinagar Khadda,OHnlTAIgKxY,p,2021-04-01,Kushinagar,xUeHwd9FQkg,Gorakhpur Division,ante_natal,PW received 4 or more ANC,indicator_2,34.188508064516135,ante_natal,2022
DWH Mahoba,sxmq7Z4MO2H,p,2021-04-01,Mahoba,sUQMxIc3yXj,Chitrakoot Division,ante_natal,PW received 4 or more ANC,indicator_2,0.0,ante_natal,2022
Bilgram,TqhQTNCu0rW,p,2021-04-01,Hardoi,MTIkUw5q5pX,Lucknow Division,ante_natal,PW received 4 or more ANC,indicator_2,64.77385275668539,ante_natal,2022
Baberu,QAfsawYvIW0,p,2021-04-01,Banda,DggJGxqbWHn,Chitrakoot Division,ante_natal,PW received 4 or more ANC,indicator_2,9.844689378757515,ante_natal,2022
Bulandshahar Gulaothi,FXjd8I3tis1,p,2021-04-01,Bulandshahar,ogBt4gWCiem,Meerut Division,ante_natal,PW received 4 or more ANC,indicator_2,75.0768600122976,ante_natal,2022
Khudaganj,Y5b8fuW0nqo,p,2021-04-01,Shahjahanpur,GaiLSoQq1ue,Bareilly Division,ante_natal,PW received 4 or more ANC,indicator_2,33.39548760022375,ante_natal,2022
Firozabad Araon,njhb7CY73zh,p,2021-04-01,Firozabad,eJTsuE56XDF,Agra Division,ante_natal,PW received 4 or more ANC,indicator_2,47.486694263749264,ante_natal,2022
Sant Ravidas Nagar Suriyawa,oZ8M2HNNfYK,p,2021-04-01,Bhadohi,PeUY1vj02UQ,Mirzapur Division,ante_natal,PW received 4 or more ANC,indicator_2,51.7595851083534,ante_natal,2022
Sridattganj,n9AVoLqOsfk,p,2021-04-01,Balrampur,uS0pNSxN3sS,Gonda Division,ante_natal,PW received 4 or more ANC,indicator_2,45.81668331668332,ante_natal,2022
Talgram,zFNrX1gsn6L,p,2021-04-01,Kannauj,IhQbDYRiF8w,Kanpur Nagar Division,ante_natal,PW received 4 or more ANC,indicator_2,28.01652892561983,ante_natal,2022
Ramnagar Barabanki,KNS89BltpLw,p,2021-04-01,Barabanki,tzH6nJu9SwS,Ayodhya Division,ante_natal,PW received 4 or more ANC,indicator_2,33.45323741007194,ante_natal,2022
Shamli Unn,hYGI5A3Mq94,p,2021-04-01,Shamli,AdiUcz9BXhx,Saharanpur Division,ante_natal,PW received 4 or more ANC,indicator_2,41.03490440195643,ante_natal,2022
Dhanapur,F1Ddi7jawvX,p,2021-04-01,Chandauli,ClbehnmwSec,Varanasi Division,ante_natal,PW received 4 or more ANC,indicator_2,38.6432350718065,ante_natal,2022
Fatehpur,iRCOLiyhze6,p,2021-04-01,Barabanki,tzH6nJu9SwS,Ayodhya Division,ante_natal,PW received 4 or more ANC,indicator_2,25.266259952435117,ante_natal,2022
Dhanaura,KocU1z4MS42,p,2021-04-01,Amroha,hgquAmZaNBu,Moradabad Division,ante_natal,PW received 4 or more ANC,indicator_2,33.44204448246364,ante_natal,2022
C S M Nagar Jagdishpur,btuo0MWP5ET,p,2021-04-01,Amethi,StsLkYw1G0m,Ayodhya Division,ante_natal,PW received 4 or more ANC,indicator_2,57.723772858517805,ante_natal,2022
Fatehpur Deomai,Cge552Satby,p,2021-04-01,Fatehpur,ibLiLcaKzw2,Prayagraj Division,ante_natal,PW received 4 or more ANC,indicator_2,30.761927367671493,ante_natal,2022
Sonbhadra DHQ,NBKbLavdozm,p,2021-04-01,Sonbhadra,NNk3JP90QZ5,Mirzapur Division,ante_natal,PW received 4 or more ANC,indicator_2,24.51879010082493,ante_natal,2022
Gautam Buddha Nagar Jever,dnrD7zqEOQ2,p,2021-04-01,Gautam Buddha Nagar,bNmwkrQeP3e,Meerut Division,ante_natal,PW received 4 or more ANC,indicator_2,24.71098265895954,ante_natal,2022
Hathras Hasayan,TY8SzPsUCPQ,p,2021-04-01,Hathras,m1IAjmqkoFC,Alligarh Division,ante_natal,PW received 4 or more ANC,indicator_2,30.292479108635096,ante_natal,2022
Jalalabad Kannauj,OWrTCTjWjzI,p,2021-04-01,Kannauj,IhQbDYRiF8w,Kanpur Nagar Division,ante_natal,PW received 4 or more ANC,indicator_2,25.685557586837295,ante_natal,2022
Gursaria,h9b0ymhftGb,p,2021-04-01,Jhansi,Mq751wBMqGF,Jhansi Division,ante_natal,PW received 4 or more ANC,indicator_2,46.220059880239525,ante_natal,2022
Gola,KV5wZ2pPQe1,p,2021-04-01,Gorakhpur,vR85cHdsw1w,Gorakhpur Division,ante_natal,PW received 4 or more ANC,indicator_2,52.52442996742671,ante_natal,2022
Jasra,vAlop9evcWY,p,2021-04-01,Prayagraj,tXgaew1Pd2Y,Prayagraj Division,ante_natal,PW received 4 or more ANC,indicator_2,41.243862520458265,ante_natal,2022
Kanpur Dehat Sandalpur,Bc5VrfyFJO4,p,2021-04-01,Kanpur Dehat,k3D0AumUCiC,Kanpur Nagar Division,ante_natal,PW received 4 or more ANC,indicator_2,34.54157782515992,ante_natal,2022
Baskhari,ABuWCL4zW6t,p,2021-04-01,Ambedkar Nagar,jM27ji8tyrM,Ayodhya Division,ante_natal,PW received 4 or more ANC,indicator_2,12.760702524698134,ante_natal,2022
Mundapanday,FPqrFlrWiLm,p,2021-04-01,Moradabad,YQNQoPjAIpV,Moradabad Division,ante_natal,PW received 4 or more ANC,indicator_2,44.63022141063684,ante_natal,2022
Mathura Nandganv,RiVugbfNzS2,p,2021-04-01,Mathura,KP2BUB1npih,Agra Division,ante_natal,PW received 4 or more ANC,indicator_2,84.56462118615015,ante_natal,2022
Nindura,QvnprpIbIJp,p,2021-04-01,Barabanki,tzH6nJu9SwS,Ayodhya Division,ante_natal,PW received 4 or more ANC,indicator_2,44.302763819095475,ante_natal,2022
Lalitpur Mahroni,hSxXTcaWSE8,p,2021-04-01,Lalitpur,fagfcadhxej,Jhansi Division,ante_natal,PW received 4 or more ANC,indicator_2,29.801010739102974,ante_natal,2022
Shankargarh,omKjHTDECWY,p,2021-04-01,Prayagraj,tXgaew1Pd2Y,Prayagraj Division,ante_natal,PW received 4 or more ANC,indicator_2,31.00661843927967,ante_natal,2022
