block_id,perc_point,indicator_id,district_id,district,block,division,type,domain,indicator,calc_type,year,quarter,date
Dn4n2S6qEWw,,indicator_3,XBLhrSWGytu,Mainpuri,Mainpuri Bewar,Agra Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
KTP3RqHdGlM,,indicator_3,y8WarEkWCul,Gonda,Belsar,Gonda Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
gwFahuoicRH,,indicator_3,J1P16zQEOUT,Basti,Kudreha,Basti Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
o9uEgq78lMK,,indicator_3,hgquAmZaNBu,Amroha,Block Amroha,Moradabad Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
IjocfjQxUOy,,indicator_3,ogBt4gWCiem,Bulandshahar,Bulandshahar Sikandrabad,Meerut Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
PrrfSkPnkmn,,indicator_3,AdiUcz9BXhx,Shamli,Shamli Thana Bhawan,Saharanpur Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
Yz8M2ESnoFT,,indicator_3,vR85cHdsw1w,Gorakhpur,Khorabar,Gorakhpur Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
EWInJymroFJ,,indicator_3,KP2BUB1npih,Mathura,Mathura Mant,Agra Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
EbQXwXsACBg,,indicator_3,QVMRMhzVrrS,Kanpur Nagar,Chobeypur,Kanpur Nagar Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
uqiwsVkCjJB,,indicator_3,YzHpzrN0eLv,Sambhal,Bahjoi,Moradabad Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
cCWLrzUi4yN,,indicator_3,c96jwckSd6j,Pilibhit,Bisalpur,Bareilly Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
cDxHC5dDWRe,,indicator_3,vR85cHdsw1w,Gorakhpur,Piprauli,Gorakhpur Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
BkcbTCyupP9,,indicator_3,XBLhrSWGytu,Mainpuri,Mainpuri Jagir,Agra Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
WZYAC5DYYJk,,indicator_3,oNDvGBE5fLq,Ballia,Ballia Bairiya,Azamgarh Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
cFRa7gJ9JI1,,indicator_3,LeuBT7KfuuA,Varanasi,Varanasi DHQ,Varanasi Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
UuA1Z7kFP5w,,indicator_3,ClbehnmwSec,Chandauli,Naugarh,Varanasi Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
GdimZzDSdCV,,indicator_3,XBLhrSWGytu,Mainpuri,Mainpuri Ghiror,Agra Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
scpjZUfh7zI,,indicator_3,StsLkYw1G0m,Amethi,C S M Nagar Shahgarh,Ayodhya Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
a5QF4ok7kUq,,indicator_3,oyTwneTbWDx,Shrawasti,Ikauna,Gonda Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
aJ8DEEvimsM,,indicator_3,vR85cHdsw1w,Gorakhpur,Gagaha,Gorakhpur Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
qXzAAhlpnux,,indicator_3,lLvTDpBDY8u,Rae Bareli,Rae Bareli DHQ,Lucknow Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
PUVxtkWZlNI,,indicator_3,ZLcx4iOVyN5,Etah,Sitalpur,Alligarh Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
OG07uORb7i2,,indicator_3,MTIkUw5q5pX,Hardoi,Sandi,Lucknow Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
aO4ZhXYOBeK,,indicator_3,YQNQoPjAIpV,Moradabad,Thakurdwara,Moradabad Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
O3U9QEmpjTV,,indicator_3,ibLiLcaKzw2,Fatehpur,Fatehpur Khjuha,Prayagraj Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
CpShKssApxk,,indicator_3,aT03mfdlNiF,Unnav,Unnav Asoha,Lucknow Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
J2ufTjaikuE,,indicator_3,ClbehnmwSec,Chandauli,Sakaldeeha,Varanasi Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
gO0bpL7Tygs,,indicator_3,PAj0oVY0Dxu,Kaushambi,Muratganj,Prayagraj Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
hm9hIxLNVN8,,indicator_3,AcnMkNGgc3S,Maharajganj,Siswa,Gorakhpur Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
RWbJEn9kMN0,,indicator_3,GaiLSoQq1ue,Shahjahanpur,Sidhouli,Bareilly Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
V9DOCawlsCk,,indicator_3,tXgaew1Pd2Y,Prayagraj,Kaurihar,Prayagraj Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
rWNzTUgiIT6,,indicator_3,hgquAmZaNBu,Amroha,Hasanpur,Moradabad Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
vvIR3mOcYGz,,indicator_3,xUeHwd9FQkg,Kushinagar,Kushinagar Padrouna,Gorakhpur Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
C2FFe2TBScZ,,indicator_3,o4ZQTVcMI7U,Sultanpur,Dubeypur,Ayodhya Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
oJK3Sqdic6n,,indicator_3,dScWdMRN8PL,Ghazipur,Ghazipur Kasimabad,Varanasi Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
SQuL6ZdC6LY,,indicator_3,dScWdMRN8PL,Ghazipur,Ghazipur Barachwar,Varanasi Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
jc5MqfKVzRH,,indicator_3,GaiLSoQq1ue,Shahjahanpur,Shahjahanpur DHQ,Bareilly Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
GMBAMYjK1nv,,indicator_3,fz7bJo3egPX,Pratapgarh,Shivgarh Pratapgarh,Prayagraj Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
baHOn9wfzJ1,,indicator_3,Bd6E8zkVvVt,Auraiya,Auraiya Auriya,Kanpur Nagar Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
lr3CfswaZMq,,indicator_3,MTIkUw5q5pX,Hardoi,Pihani,Lucknow Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
ppVmu0WT8Jb,,indicator_3,PAj0oVY0Dxu,Kaushambi,Manjhanpur,Prayagraj Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
KZ9A7NuGOta,,indicator_3,jM27ji8tyrM,Ambedkar Nagar,Bhiyaon,Ayodhya Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
X4NDrvDmL4p,,indicator_3,J1P16zQEOUT,Basti,Rudhouli,Basti Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
vlnVnG5JxVJ,,indicator_3,StsLkYw1G0m,Amethi,C S M Nagar Singhpur,Ayodhya Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
w5PW1t5ovb8,,indicator_3,IhQbDYRiF8w,Kannauj,Kannauj,Kanpur Nagar Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
iD2sVe31G90,,indicator_3,DggJGxqbWHn,Banda,Jaspura,Chitrakoot Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
lqFb50V1HFl,,indicator_3,IhQbDYRiF8w,Kannauj,Chibramau,Kanpur Nagar Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
oER6x75izaS,,indicator_3,vR85cHdsw1w,Gorakhpur,Gorakhpur DHQ,Gorakhpur Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
S0dqgoK82zn,,indicator_3,Tf9b9qcbghH,Deoria,Deoria Rampur Karkhna,Gorakhpur Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
L3tm8ZCQ4VU,,indicator_3,Pm0jLk6EAiE,Etawah,Etawah Jasventnagar,Kanpur Nagar Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
shhTmT0DeTX,,indicator_3,uCYjHW7FuGG,Bijnor,Bijnor Chandok,Moradabad Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
f8FnEAgiGOz,,indicator_3,o4ZQTVcMI7U,Sultanpur,Kadipur,Ayodhya Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
rpRvuw2Iiug,,indicator_3,StsLkYw1G0m,Amethi,C S M Nagar Musafirkhana,Ayodhya Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
lruABl36XZQ,,indicator_3,lLvTDpBDY8u,Rae Bareli,Rae Bareli Deeh,Lucknow Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
fpNl2OeBSp3,,indicator_3,vVqY3DPcpHf,Bareilly,Kuadanda,Bareilly Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
kKTBu6UpSYl,,indicator_3,d9ZuMopgX29,Lakhimpur Kheri,Phoolbhar,Lucknow Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
N5oPV77d3Vf,,indicator_3,cP0p8qfm3il,Siddharth Nagar,Birdpur,Basti Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
JcfBKD9Fdaw,,indicator_3,VSI7HobT5qL,Hamirpur,Hamirpur Kurara,Chitrakoot Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
g6QRDUGvU6j,,indicator_3,Pm0jLk6EAiE,Etawah,Etawah Mahewa,Kanpur Nagar Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
X2K6bByVLd2,,indicator_3,vR85cHdsw1w,Gorakhpur,Chargawan,Gorakhpur Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
cbIIWsiZRDy,,indicator_3,NjckKfm3g0k,Azamgarh,Azamgarh Tahebpur,Azamgarh Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
r2eMDAoHzuI,,indicator_3,KP2BUB1npih,Mathura,Mathura Nauhjheel,Agra Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
H82DYZCKRwR,,indicator_3,Pm0jLk6EAiE,Etawah,Etawah DHQ,Kanpur Nagar Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
nH12F0E43cT,,indicator_3,cP0p8qfm3il,Siddharth Nagar,Dumaria,Basti Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
fOvbWnMTlvE,,indicator_3,uS0pNSxN3sS,Balrampur,Gaisandi,Gonda Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
E5A2kSTc3PM,,indicator_3,Tf9b9qcbghH,Deoria,Deoria Barhaz,Gorakhpur Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
QiCjYBLbYGE,,indicator_3,ibLiLcaKzw2,Fatehpur,Fatehpur Gpalganj,Prayagraj Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
sbVBq9HPEgp,,indicator_3,KP2BUB1npih,Mathura,Mathura Chaumuha,Agra Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
CzrcP2SLElb,,indicator_3,GaiLSoQq1ue,Shahjahanpur,Dadroul,Bareilly Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
CGzm91g5LUD,,indicator_3,tXgaew1Pd2Y,Prayagraj,Manda,Prayagraj Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
TUe1OHD8Q0q,,indicator_3,AdiUcz9BXhx,Shamli,Shamli Kudana,Saharanpur Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
HtBQrKnRi8A,,indicator_3,PAj0oVY0Dxu,Kaushambi,Sirthu,Prayagraj Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
NbdKCUBY7yL,,indicator_3,lLvTDpBDY8u,Rae Bareli,Rae Bareli Maharajganj,Lucknow Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
X9URGLOiulW,,indicator_3,vR85cHdsw1w,Gorakhpur,Pipraich,Gorakhpur Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
fRl1gRWCXvz,,indicator_3,vVqY3DPcpHf,Bareilly,Bareily DHQ,Bareilly Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
TLMPAZhmOLv,,indicator_3,IU006h5U7jj,Rampur,Milak,Moradabad Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
CYb7f3DOpb0,,indicator_3,aT03mfdlNiF,Unnav,Unnav DHQ,Lucknow Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
i81wO4m0rn2,,indicator_3,gmw76vAUMqz,Jaunpur,Jaunpur DHQ,Varanasi Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
dbHdyWgjMbk,,indicator_3,y8WarEkWCul,Gonda,Gonda DHQ,Gonda Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
wwaYoRwSd1k,,indicator_3,uCYjHW7FuGG,Bijnor,Bijnor Afjialgarh,Moradabad Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
adk9clLdGC3,,indicator_3,v8YGmR7nOdj,Meerut,Meerut Daurala,Meerut Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
SiApLfkyuVz,,indicator_3,gmw76vAUMqz,Jaunpur,Ramnagar Jaunpur,Varanasi Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
RyFHMa78ezE,,indicator_3,ogBt4gWCiem,Bulandshahar,Bulandshahar Danpur,Meerut Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
RCZZTOaqXrm,,indicator_3,k3D0AumUCiC,Kanpur Dehat,Kanpur Dehat Rajpur,Kanpur Nagar Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
E6hdzl0I5tt,,indicator_3,lLvTDpBDY8u,Rae Bareli,Rae Bareli Setawan,Lucknow Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
engUwg3VX3b,,indicator_3,tXgaew1Pd2Y,Prayagraj,Prayagraj DHQ,Prayagraj Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
IdkC83lgdBj,,indicator_3,tzH6nJu9SwS,Barabanki,Siddhaur,Ayodhya Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
q73Py9jt80A,,indicator_3,VSI7HobT5qL,Hamirpur,Hamirpur Sumerpur,Chitrakoot Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
YAHDIDrUMwP,,indicator_3,LeuBT7KfuuA,Varanasi,Varanasi Harraua,Varanasi Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
ruw57rtPpxr,,indicator_3,MTIkUw5q5pX,Hardoi,Hariyanwa,Lucknow Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
INQHpWL0ZBk,,indicator_3,tXgaew1Pd2Y,Prayagraj,Karchhana,Prayagraj Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
qEXJSGxJGJX,,indicator_3,fe1yBApr2sl,Sant Kabir Nagar,Mehadawal,Basti Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
AcznJJtvLKq,,indicator_3,m1IAjmqkoFC,Hathras,Hathras Sahpau,Alligarh Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
V41lCBcSsRJ,,indicator_3,NL5xiiHZQSC,Jalaun,Jalaun Dakor,Jhansi Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
J2vP2MAp32p,,indicator_3,LeuBT7KfuuA,Varanasi,Varanasi Badagoan,Varanasi Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
Ez4mS8TGHyp,,indicator_3,c96jwckSd6j,Pilibhit,Pilibhit DHQ,Bareilly Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
IG6BUMkoNfw,,indicator_3,NL5xiiHZQSC,Jalaun,Jalaun Mahewa,Jhansi Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
FGqvmr1orP5,,indicator_3,bNmwkrQeP3e,Gautam Buddha Nagar,Gautam Buddha Nagar Dankaur,Meerut Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
kuE3K1lT4Ik,,indicator_3,i2fSZZ3QAJJ,Chitrakoot,Chitrakoot DHQ,Chitrakoot Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
fi3XI1IhyQO,,indicator_3,UAicdMLyuk4,Mirzapur,Rajgarh,Mirzapur Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
knCO4emeZY1,,indicator_3,J1P16zQEOUT,Basti,Sahughat,Basti Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
Q889SJwv9Ok,,indicator_3,lLvTDpBDY8u,Rae Bareli,Rae Bareli Khiaro,Lucknow Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
OFvD8TPE8bU,,indicator_3,dScWdMRN8PL,Ghazipur,Ghazipur Saidpur,Varanasi Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
zoMU7oDZFvZ,,indicator_3,v8YGmR7nOdj,Meerut,Meerut MAWANA,Meerut Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
SiNGqVJoMtb,,indicator_3,y8WarEkWCul,Gonda,Katrabazar,Gonda Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
OA8wf7skznm,,indicator_3,ibLiLcaKzw2,Fatehpur,Fatehpur Hathgam,Prayagraj Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
y1VjuyuoJ29,,indicator_3,AdiUcz9BXhx,Shamli,Shamli Kairana,Saharanpur Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
zOlFDV0qaZN,,indicator_3,MTIkUw5q5pX,Hardoi,Kachhuna,Lucknow Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
sCFJS0l4C5z,,indicator_3,tzH6nJu9SwS,Barabanki,Banikoder,Ayodhya Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
wOa6hyubQ9S,,indicator_3,IhQbDYRiF8w,Kannauj,Saurikh,Kanpur Nagar Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
BYGgaeM7fof,,indicator_3,lLvTDpBDY8u,Rae Bareli,Rae Bareli Shivgarh,Lucknow Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
aP18Pdo2sLv,,indicator_3,c96jwckSd6j,Pilibhit,Barkhera,Bareilly Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
QW8N7nXhELz,,indicator_3,y8WarEkWCul,Gonda,Tarabganj,Gonda Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
B0QTEnRTAZg,,indicator_3,cP0p8qfm3il,Siddharth Nagar,Itawa,Basti Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
Gs9FnVq3FME,,indicator_3,tXgaew1Pd2Y,Prayagraj,Soraon,Prayagraj Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
hO5EeDRnO8S,,indicator_3,N5WWbRtsjWp,Agra,Agra Kahiragarh,Agra Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
lbYsetq7442,,indicator_3,oyTwneTbWDx,Shrawasti,Jmunaha,Gonda Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
VoR9CT9z1Rx,,indicator_3,MTIkUw5q5pX,Hardoi,Behander,Lucknow Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
PskcWzXXxHt,,indicator_3,N5WWbRtsjWp,Agra,Agra Barauli Ahir,Agra Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
FMAaW4X6ueM,,indicator_3,y8WarEkWCul,Gonda,Nawabganj Gonda,Gonda Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
yfN8RlEk6Eo,,indicator_3,Mq751wBMqGF,Jhansi,Bamaur,Jhansi Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
zghTOXwIiKT,,indicator_3,XxaOowFtkiJ,Sitapur,Sakran,Lucknow Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
qaNCPibFPR2,,indicator_3,PAj0oVY0Dxu,Kaushambi,Kaushambi DHQ,Prayagraj Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
rLdutISw29n,,indicator_3,CBSB9v92AwT,Maunathbhanjan,Maunathbhanjan Mohmmada Bad,Azamgarh Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
uHgTlwfqKI8,,indicator_3,ZLcx4iOVyN5,Etah,Aliganj,Alligarh Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
VQaZwzfLvV1,,indicator_3,cP0p8qfm3il,Siddharth Nagar,Nougarh,Basti Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
pK8QXOdmwvY,,indicator_3,AcnMkNGgc3S,Maharajganj,Naothnawan,Gorakhpur Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
QTCGfCQMXd3,,indicator_3,iE0E3nLioFr,Bahraich,Tejwapur,Gonda Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
Siyf9v1S9St,,indicator_3,GaiLSoQq1ue,Shahjahanpur,Madnapur,Bareilly Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
DNtrijn28qb,,indicator_3,IU006h5U7jj,Rampur,Bilaspur,Moradabad Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
jh6PK3SOcHL,,indicator_3,oNDvGBE5fLq,Ballia,Ballia Garwar,Azamgarh Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
tjhsboDAHva,,indicator_3,GaiLSoQq1ue,Shahjahanpur,Banda,Bareilly Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
aKYlZcPC3HU,,indicator_3,MfHac5N78aK,Lucknow,Chinhat,Lucknow Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
NGqtRmZHnOm,,indicator_3,iE0E3nLioFr,Bahraich,Visheshwerganj,Gonda Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
koZRGrwQvrl,,indicator_3,HJIS3IrQ0Nj,Bagpat,Chaprauli,Meerut Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
Gfmfuy8CQrI,,indicator_3,XxaOowFtkiJ,Sitapur,Mishirikh,Lucknow Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
nU3oS2SGD3b,,indicator_3,uEEwlAGZXWW,Farrukhabad,Rajapur,Kanpur Nagar Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
ZFpgvZ5wO0j,,indicator_3,fz7bJo3egPX,Pratapgarh,SChandrika,Prayagraj Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
csfXDnN3Xo3,,indicator_3,i2fSZZ3QAJJ,Chitrakoot,Chitrakootdham Karwi,Chitrakoot Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
G7D5lGOMxxz,,indicator_3,vVqY3DPcpHf,Bareilly,Dalelnagar,Bareilly Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
oNfXWvtDaWv,,indicator_3,FKYZ3JbWq84,Saharanpur,Saharanpur Daoband,Saharanpur Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
xraYmPK0pc5,,indicator_3,Pm0jLk6EAiE,Etawah,Etawah Bherthna,Kanpur Nagar Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
q2bkBgTq2b1,,indicator_3,HJIS3IrQ0Nj,Bagpat,Baghpat,Meerut Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
bMK9VNDswXt,,indicator_3,b4XkXzoGqFY,Ayodhya,Ayodhya DHQ,Ayodhya Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
LWEb9Onpgzi,,indicator_3,ibLiLcaKzw2,Fatehpur,Fatehpur Haswa,Prayagraj Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
KHpYLDYW8Pp,,indicator_3,v8YGmR7nOdj,Meerut,Meerut Kharkhoda,Meerut Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
m89LQqFOgTd,,indicator_3,AcnMkNGgc3S,Maharajganj,Dhani,Gorakhpur Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
niYGeZzm6Zu,,indicator_3,ibLiLcaKzw2,Fatehpur,Fatehpur Asthar,Prayagraj Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
MENKSvmhb6i,,indicator_3,gmw76vAUMqz,Jaunpur,Rampur,Varanasi Division,ante_natal,ante_natal,PW treated with severe anemia,p,2022,2,2021-07-01
