calc_type,category,date,district,district_id,div_map_id,division,domain,indicator,indicator_id,map_id,perc_point,quarter,type,weight,year
p,Process Indicator ,2020-02-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,new_born_care,HBNC visits,indicator_5,187,100.0,4,new_born_care,3.0,2020
p,Outcome Indicator ,2017-10-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,Immunization,Full immunization,indicator_6,187,7.4778974157318245,3,Immunization,5.0,2018
p,Outcome Indicator ,2017-11-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,Immunization,Full immunization,indicator_6,187,5.570779080196703,3,Immunization,5.0,2018
p,Outcome Indicator ,2017-12-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,Immunization,Full immunization,indicator_6,187,5.193455602635079,3,Immunization,5.0,2018
p,Outcome Indicator ,2018-01-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,Immunization,Full immunization,indicator_6,187,3.9281229703398997,4,Immunization,5.0,2018
p,Outcome Indicator ,2018-02-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,Immunization,Full immunization,indicator_6,187,1.8502908652291632,4,Immunization,5.0,2018
p,Outcome Indicator ,2018-03-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,Immunization,Full immunization,indicator_6,187,2.5404385612222806,4,Immunization,5.0,2018
p,Outcome Indicator ,2018-04-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,Immunization,Full immunization,indicator_6,187,38.95143059393054,1,Immunization,5.0,2019
p,Outcome Indicator ,2018-05-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,Immunization,Full immunization,indicator_6,187,30.518576028132358,1,Immunization,5.0,2019
p,Outcome Indicator ,2018-06-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,Immunization,Full immunization,indicator_6,187,23.647614915625788,1,Immunization,5.0,2019
p,Outcome Indicator ,2018-07-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,Immunization,Full immunization,indicator_6,187,17.773388441075056,2,Immunization,5.0,2019
p,Outcome Indicator ,2018-08-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,Immunization,Full immunization,indicator_6,187,12.229351722878086,2,Immunization,5.0,2019
p,Outcome Indicator ,2018-09-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,Immunization,Full immunization,indicator_6,187,11.901445436485286,2,Immunization,5.0,2019
p,Outcome Indicator ,2018-10-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,Immunization,Full immunization,indicator_6,187,9.242181561958695,3,Immunization,5.0,2019
p,Outcome Indicator ,2018-11-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,Immunization,Full immunization,indicator_6,187,6.985705478044436,3,Immunization,5.0,2019
p,Outcome Indicator ,2018-12-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,Immunization,Full immunization,indicator_6,187,3.396280988590262,3,Immunization,5.0,2019
p,Outcome Indicator ,2019-01-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,Immunization,Full immunization,indicator_6,187,3.2265430548261143,4,Immunization,5.0,2019
p,Outcome Indicator ,2019-02-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,Immunization,Full immunization,indicator_6,187,6.1815607724771295,4,Immunization,5.0,2019
p,Outcome Indicator ,2019-03-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,Immunization,Full immunization,indicator_6,187,7.710136323156669,4,Immunization,5.0,2019
p,Outcome Indicator ,2019-04-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,Immunization,Full immunization,indicator_6,187,40.843281686563365,1,Immunization,5.0,2020
p,Outcome Indicator ,2019-05-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,Immunization,Full immunization,indicator_6,187,42.018941180739496,1,Immunization,5.0,2020
p,Outcome Indicator ,2019-06-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,Immunization,Full immunization,indicator_6,187,47.86821002213434,1,Immunization,5.0,2020
p,Outcome Indicator ,2019-07-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,Immunization,Full immunization,indicator_6,187,26.633767553249392,2,Immunization,5.0,2020
p,Outcome Indicator ,2019-08-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,Immunization,Full immunization,indicator_6,187,18.69734025182336,2,Immunization,5.0,2020
p,Outcome Indicator ,2019-09-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,Immunization,Full immunization,indicator_6,187,13.360426720853438,2,Immunization,5.0,2020
p,Outcome Indicator ,2019-10-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,Immunization,Full immunization,indicator_6,187,14.126575191925895,3,Immunization,5.0,2020
p,Outcome Indicator ,2019-11-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,Immunization,Full immunization,indicator_6,187,11.729380601618345,3,Immunization,5.0,2020
p,Outcome Indicator ,2019-12-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,Immunization,Full immunization,indicator_6,187,12.388773983897176,3,Immunization,5.0,2020
p,Outcome Indicator ,2020-01-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,Immunization,Full immunization,indicator_6,187,10.264523386189632,4,Immunization,5.0,2020
