calc_type,category,date,district,district_id,div_map_id,division,domain,indicator,indicator_id,map_id,perc_point,type,weight,year
p,Process Indicator ,2019-04-01,Etawah,Pm0jLk6EAiE,161,Kanpur Nagar Division,communicable_diseases,% of positive malaria cases identified against total tested in the district up to the month,indicator_9,161,0.06433823529411764,communicable_diseases,3.0,2020
p,Outcome Indicator ,2019-04-01,Etawah,Pm0jLk6EAiE,161,Kanpur Nagar Division,Institutional delivery ,Institutional delivery (public + private) ,indicator_11,161,44.69468997935683,Institutional delivery ,5.0,2020
p,Outcome Indicator ,2019-04-01,Etawah,Pm0jLk6EAiE,161,Kanpur Nagar Division,Family Planning,Couple Accepted Modern FP ,indicator_13,161,100.0,Family Planning,5.0,2020
p,Process Indicator ,2019-04-01,Etawah,Pm0jLk6EAiE,161,Kanpur Nagar Division,Asha Incentive,Asha Incentive percentile ,indicator_14,161,84.43777289931134,Asha Incentive,4.0,2020
p,Process Indicator ,2019-04-01,Etawah,Pm0jLk6EAiE,161,Kanpur Nagar Division,MDR ,Maternal Death audited ,indicator_18,161,11.111111111111107,MDR ,3.0,2020
p,Process Indicator ,2019-04-01,Etawah,Pm0jLk6EAiE,161,Kanpur Nagar Division,IDSP ,RU Reporting ,indicator_20,161,48.33333333333334,IDSP ,3.0,2020
p,Outcome Indicator ,2019-04-01,Etawah,Pm0jLk6EAiE,161,Kanpur Nagar Division,Ayushman Bharat ,Golden Card percentile ,indicator_23,161,0.0,Ayushman Bharat ,5.0,2020
p,Process Indicator ,2019-04-01,Etawah,Pm0jLk6EAiE,161,Kanpur Nagar Division,BMW Management ,CHC with BMW management ,indicator_26,161,0.0,BMW Management ,1.5,2020
p,Outcome Indicator ,2019-04-01,Etawah,Pm0jLk6EAiE,161,Kanpur Nagar Division,HWC ,Activated HWC ,indicator_15,161,76.92307692307693,HWC ,5.0,2020
p,Outcome Indicator ,2019-04-01,Etawah,Pm0jLk6EAiE,161,Kanpur Nagar Division,LaQshya ,LaQshya certified CHC's ,indicator_21,161,0.0,LaQshya ,5.0,2020
p,Process Indicator ,2017-04-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,ante_natal,ANC registered within first trimester,indicator_1,175,52.00590819762421,ante_natal,3.0,2018
p,Process Indicator ,2018-04-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,ante_natal,ANC registered within first trimester,indicator_1,175,49.977076698311,ante_natal,3.0,2019
p,Process Indicator ,2019-04-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,ante_natal,ANC registered within first trimester,indicator_1,175,53.42262882257746,ante_natal,3.0,2020
p,Outcome Indicator ,2017-04-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,ante_natal,PW received 4 or more ANC,indicator_2,175,43.06421946102227,ante_natal,4.0,2018
p,Outcome Indicator ,2018-04-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,ante_natal,PW received 4 or more ANC,indicator_2,175,46.4590338179503,ante_natal,4.0,2019
p,Outcome Indicator ,2019-04-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,ante_natal,PW received 4 or more ANC,indicator_2,175,73.85919697729473,ante_natal,4.0,2020
p,Process Indicator ,2017-04-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,ante_natal,PW treated with severe anemia,indicator_3,175,31.25,ante_natal,3.0,2018
p,Process Indicator ,2018-04-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,ante_natal,PW treated with severe anemia,indicator_3,175,31.315068493150683,ante_natal,3.0,2019
p,Process Indicator ,2019-04-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,ante_natal,PW treated with severe anemia,indicator_3,175,32.265579499126375,ante_natal,3.0,2020
p,Process Indicator ,2017-04-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,new_born_care,HBNC visits,indicator_5,175,67.35146853868787,new_born_care,3.0,2018
p,Process Indicator ,2018-04-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,new_born_care,HBNC visits,indicator_5,175,64.95787986605274,new_born_care,3.0,2019
p,Process Indicator ,2019-04-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,new_born_care,HBNC visits,indicator_5,175,73.38077202647385,new_born_care,3.0,2020
p,Outcome Indicator ,2017-04-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,Immunization,Full immunization,indicator_6,175,43.45846714160914,Immunization,5.0,2018
p,Outcome Indicator ,2018-04-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,Immunization,Full immunization,indicator_6,175,75.99611048086496,Immunization,5.0,2019
p,Outcome Indicator ,2019-04-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,Immunization,Full immunization,indicator_6,175,94.45805541303233,Immunization,5.0,2020
p,Outcome Indicator ,2017-04-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,communicable_diseases,Communicable disease,indicator_7,175,100.0,communicable_diseases,5.0,2018
p,Outcome Indicator ,2018-04-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,communicable_diseases,Communicable disease,indicator_7,175,17.310540541970155,communicable_diseases,5.0,2019
p,Outcome Indicator ,2019-04-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,communicable_diseases,Communicable disease,indicator_7,175,100.0,communicable_diseases,5.0,2020
p,Process Indicator ,2017-04-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,CDR,Child Death Reported (U5) ,indicator_10,175,0.0,CDR,3.0,2018
p,Process Indicator ,2018-04-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,CDR,Child Death Reported (U5) ,indicator_10,175,0.0,CDR,3.0,2019
p,Process Indicator ,2019-04-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,CDR,Child Death Reported (U5) ,indicator_10,175,0.041046690610569515,CDR,3.0,2020
p,Process Indicator ,2017-04-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,RCH Portal ,Mother Registeration RCH ,indicator_17,175,0.0,RCH Portal ,3.0,2018
p,Process Indicator ,2018-04-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,RCH Portal ,Mother Registeration RCH ,indicator_17,175,0.0,RCH Portal ,3.0,2019
p,Process Indicator ,2019-04-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,RCH Portal ,Mother Registeration RCH ,indicator_17,175,41.316136254970786,RCH Portal ,3.0,2020
p,Outcome Indicator ,2017-04-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,Birth Registration ,Birth registeration CRS ,indicator_19,175,0.0,Birth Registration ,5.0,2018
p,Outcome Indicator ,2018-04-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,Birth Registration ,Birth registeration CRS ,indicator_19,175,0.0,Birth Registration ,5.0,2019
p,Outcome Indicator ,2019-04-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,Birth Registration ,Birth registeration CRS ,indicator_19,175,0.0,Birth Registration ,5.0,2020
p,Outcome Indicator ,2019-04-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,Institutional delivery ,Institutional delivery (private) ,indicator_4,175,55.34228360641674,Institutional delivery ,2.0,2020
p,Outcome Indicator ,2019-04-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,communicable_diseases,Success rate of positive tuberculosis cases,indicator_8,175,100.0,communicable_diseases,5.0,2020
p,Process Indicator ,2019-04-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,communicable_diseases,% of positive malaria cases identified against total tested in the district up to the month,indicator_9,175,0.6785539261884118,communicable_diseases,3.0,2020
p,Outcome Indicator ,2019-04-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,Institutional delivery ,Institutional delivery (public + private) ,indicator_11,175,42.81208649059201,Institutional delivery ,5.0,2020
p,Outcome Indicator ,2019-04-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,Family Planning,Couple Accepted Modern FP ,indicator_13,175,54.95979899497488,Family Planning,5.0,2020
p,Process Indicator ,2019-04-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,Asha Incentive,Asha Incentive percentile ,indicator_14,175,78.50014784867044,Asha Incentive,4.0,2020
p,Process Indicator ,2019-04-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,MDR ,Maternal Death audited ,indicator_18,175,14.37308868501529,MDR ,3.0,2020
p,Process Indicator ,2019-04-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,IDSP ,RU Reporting ,indicator_20,175,92.07920792079209,IDSP ,3.0,2020
p,Outcome Indicator ,2019-04-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,Ayushman Bharat ,Golden Card percentile ,indicator_23,175,0.0,Ayushman Bharat ,5.0,2020
p,Process Indicator ,2019-04-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,BMW Management ,CHC with BMW management ,indicator_26,175,0.0,BMW Management ,1.5,2020
p,Outcome Indicator ,2019-04-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,HWC ,Activated HWC ,indicator_15,175,84.375,HWC ,5.0,2020
p,Outcome Indicator ,2019-04-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,LaQshya ,LaQshya certified CHC's ,indicator_21,175,0.0,LaQshya ,5.0,2020
p,Process Indicator ,2017-04-01,Kaushambi,PAj0oVY0Dxu,172,Prayagraj Division,ante_natal,ANC registered within first trimester,indicator_1,174,38.57038524739821,ante_natal,3.0,2018
p,Process Indicator ,2018-04-01,Kaushambi,PAj0oVY0Dxu,172,Prayagraj Division,ante_natal,ANC registered within first trimester,indicator_1,174,39.761707343451455,ante_natal,3.0,2019
p,Process Indicator ,2019-04-01,Kaushambi,PAj0oVY0Dxu,172,Prayagraj Division,ante_natal,ANC registered within first trimester,indicator_1,174,43.35754712776862,ante_natal,3.0,2020
p,Outcome Indicator ,2017-04-01,Kaushambi,PAj0oVY0Dxu,172,Prayagraj Division,ante_natal,PW received 4 or more ANC,indicator_2,174,42.56017314506136,ante_natal,4.0,2018
p,Outcome Indicator ,2018-04-01,Kaushambi,PAj0oVY0Dxu,172,Prayagraj Division,ante_natal,PW received 4 or more ANC,indicator_2,174,57.432064544869576,ante_natal,4.0,2019
p,Outcome Indicator ,2019-04-01,Kaushambi,PAj0oVY0Dxu,172,Prayagraj Division,ante_natal,PW received 4 or more ANC,indicator_2,174,94.38167413021013,ante_natal,4.0,2020
p,Process Indicator ,2017-04-01,Kaushambi,PAj0oVY0Dxu,172,Prayagraj Division,ante_natal,PW treated with severe anemia,indicator_3,174,14.669051878354207,ante_natal,3.0,2018
p,Process Indicator ,2018-04-01,Kaushambi,PAj0oVY0Dxu,172,Prayagraj Division,ante_natal,PW treated with severe anemia,indicator_3,174,9.370904325032763,ante_natal,3.0,2019
p,Process Indicator ,2019-04-01,Kaushambi,PAj0oVY0Dxu,172,Prayagraj Division,ante_natal,PW treated with severe anemia,indicator_3,174,16.535174227481914,ante_natal,3.0,2020
p,Process Indicator ,2017-04-01,Kaushambi,PAj0oVY0Dxu,172,Prayagraj Division,new_born_care,HBNC visits,indicator_5,174,49.43021947101858,new_born_care,3.0,2018
p,Process Indicator ,2018-04-01,Kaushambi,PAj0oVY0Dxu,172,Prayagraj Division,new_born_care,HBNC visits,indicator_5,174,60.38473282442748,new_born_care,3.0,2019
p,Process Indicator ,2019-04-01,Kaushambi,PAj0oVY0Dxu,172,Prayagraj Division,new_born_care,HBNC visits,indicator_5,174,98.5243328100471,new_born_care,3.0,2020
p,Outcome Indicator ,2017-04-01,Kaushambi,PAj0oVY0Dxu,172,Prayagraj Division,Immunization,Full immunization,indicator_6,174,34.747670807453424,Immunization,5.0,2018
p,Outcome Indicator ,2018-04-01,Kaushambi,PAj0oVY0Dxu,172,Prayagraj Division,Immunization,Full immunization,indicator_6,174,61.25882502404761,Immunization,5.0,2019
p,Outcome Indicator ,2019-04-01,Kaushambi,PAj0oVY0Dxu,172,Prayagraj Division,Immunization,Full immunization,indicator_6,174,83.68096997253008,Immunization,5.0,2020
p,Outcome Indicator ,2017-04-01,Kaushambi,PAj0oVY0Dxu,172,Prayagraj Division,communicable_diseases,Communicable disease,indicator_7,174,100.0,communicable_diseases,5.0,2018
p,Outcome Indicator ,2018-04-01,Kaushambi,PAj0oVY0Dxu,172,Prayagraj Division,communicable_diseases,Communicable disease,indicator_7,174,20.762984022345808,communicable_diseases,5.0,2019
p,Outcome Indicator ,2019-04-01,Kaushambi,PAj0oVY0Dxu,172,Prayagraj Division,communicable_diseases,Communicable disease,indicator_7,174,79.91860465116278,communicable_diseases,5.0,2020
p,Process Indicator ,2017-04-01,Kaushambi,PAj0oVY0Dxu,172,Prayagraj Division,CDR,Child Death Reported (U5) ,indicator_10,174,0.0,CDR,3.0,2018
p,Process Indicator ,2018-04-01,Kaushambi,PAj0oVY0Dxu,172,Prayagraj Division,CDR,Child Death Reported (U5) ,indicator_10,174,0.0,CDR,3.0,2019
p,Process Indicator ,2019-04-01,Kaushambi,PAj0oVY0Dxu,172,Prayagraj Division,CDR,Child Death Reported (U5) ,indicator_10,174,0.04736193994506015,CDR,3.0,2020
p,Process Indicator ,2017-04-01,Kaushambi,PAj0oVY0Dxu,172,Prayagraj Division,RCH Portal ,Mother Registeration RCH ,indicator_17,174,0.0,RCH Portal ,3.0,2018
p,Process Indicator ,2018-04-01,Kaushambi,PAj0oVY0Dxu,172,Prayagraj Division,RCH Portal ,Mother Registeration RCH ,indicator_17,174,0.0,RCH Portal ,3.0,2019
p,Process Indicator ,2019-04-01,Kaushambi,PAj0oVY0Dxu,172,Prayagraj Division,RCH Portal ,Mother Registeration RCH ,indicator_17,174,43.491215983465395,RCH Portal ,3.0,2020
p,Outcome Indicator ,2017-04-01,Kaushambi,PAj0oVY0Dxu,172,Prayagraj Division,Birth Registration ,Birth registeration CRS ,indicator_19,174,0.0,Birth Registration ,5.0,2018
p,Outcome Indicator ,2018-04-01,Kaushambi,PAj0oVY0Dxu,172,Prayagraj Division,Birth Registration ,Birth registeration CRS ,indicator_19,174,0.0,Birth Registration ,5.0,2019
p,Outcome Indicator ,2019-04-01,Kaushambi,PAj0oVY0Dxu,172,Prayagraj Division,Birth Registration ,Birth registeration CRS ,indicator_19,174,0.0,Birth Registration ,5.0,2020
p,Outcome Indicator ,2019-04-01,Kaushambi,PAj0oVY0Dxu,172,Prayagraj Division,Institutional delivery ,Institutional delivery (private) ,indicator_4,174,100.0,Institutional delivery ,2.0,2020
p,Outcome Indicator ,2019-04-01,Kaushambi,PAj0oVY0Dxu,172,Prayagraj Division,communicable_diseases,Success rate of positive tuberculosis cases,indicator_8,174,100.0,communicable_diseases,5.0,2020
p,Process Indicator ,2019-04-01,Kaushambi,PAj0oVY0Dxu,172,Prayagraj Division,communicable_diseases,% of positive malaria cases identified against total tested in the district up to the month,indicator_9,174,0.31716098062746445,communicable_diseases,3.0,2020
p,Outcome Indicator ,2019-04-01,Kaushambi,PAj0oVY0Dxu,172,Prayagraj Division,Institutional delivery ,Institutional delivery (public + private) ,indicator_11,174,32.282669610903824,Institutional delivery ,5.0,2020
p,Outcome Indicator ,2019-04-01,Kaushambi,PAj0oVY0Dxu,172,Prayagraj Division,Family Planning,Couple Accepted Modern FP ,indicator_13,174,87.40475534747084,Family Planning,5.0,2020
p,Process Indicator ,2019-04-01,Kaushambi,PAj0oVY0Dxu,172,Prayagraj Division,Asha Incentive,Asha Incentive percentile ,indicator_14,174,88.79621190827038,Asha Incentive,4.0,2020
p,Process Indicator ,2019-04-01,Kaushambi,PAj0oVY0Dxu,172,Prayagraj Division,MDR ,Maternal Death audited ,indicator_18,174,11.538461538461535,MDR ,3.0,2020
p,Process Indicator ,2019-04-01,Kaushambi,PAj0oVY0Dxu,172,Prayagraj Division,IDSP ,RU Reporting ,indicator_20,174,100.0,IDSP ,3.0,2020
p,Outcome Indicator ,2019-04-01,Kaushambi,PAj0oVY0Dxu,172,Prayagraj Division,Ayushman Bharat ,Golden Card percentile ,indicator_23,174,0.0,Ayushman Bharat ,5.0,2020
p,Process Indicator ,2019-04-01,Kaushambi,PAj0oVY0Dxu,172,Prayagraj Division,BMW Management ,CHC with BMW management ,indicator_26,174,0.0,BMW Management ,1.5,2020
p,Outcome Indicator ,2019-04-01,Kaushambi,PAj0oVY0Dxu,172,Prayagraj Division,HWC ,Activated HWC ,indicator_15,174,61.53846153846154,HWC ,5.0,2020
p,Outcome Indicator ,2019-04-01,Kaushambi,PAj0oVY0Dxu,172,Prayagraj Division,LaQshya ,LaQshya certified CHC's ,indicator_21,174,0.0,LaQshya ,5.0,2020
p,Process Indicator ,2017-04-01,Ghazipur,dScWdMRN8PL,195,Varanasi Division,ante_natal,ANC registered within first trimester,indicator_1,195,53.06914546640574,ante_natal,3.0,2018
p,Process Indicator ,2018-04-01,Ghazipur,dScWdMRN8PL,195,Varanasi Division,ante_natal,ANC registered within first trimester,indicator_1,195,57.85683760683761,ante_natal,3.0,2019
p,Process Indicator ,2019-04-01,Ghazipur,dScWdMRN8PL,195,Varanasi Division,ante_natal,ANC registered within first trimester,indicator_1,195,65.89861322824106,ante_natal,3.0,2020
p,Outcome Indicator ,2017-04-01,Ghazipur,dScWdMRN8PL,195,Varanasi Division,ante_natal,PW received 4 or more ANC,indicator_2,195,39.049101345255906,ante_natal,4.0,2018
p,Outcome Indicator ,2018-04-01,Ghazipur,dScWdMRN8PL,195,Varanasi Division,ante_natal,PW received 4 or more ANC,indicator_2,195,60.004668970025214,ante_natal,4.0,2019
p,Outcome Indicator ,2019-04-01,Ghazipur,dScWdMRN8PL,195,Varanasi Division,ante_natal,PW received 4 or more ANC,indicator_2,195,87.36239670628085,ante_natal,4.0,2020
p,Process Indicator ,2017-04-01,Ghazipur,dScWdMRN8PL,195,Varanasi Division,ante_natal,PW treated with severe anemia,indicator_3,195,19.801980198019802,ante_natal,3.0,2018
p,Process Indicator ,2018-04-01,Ghazipur,dScWdMRN8PL,195,Varanasi Division,ante_natal,PW treated with severe anemia,indicator_3,195,28.73877391643889,ante_natal,3.0,2019
p,Process Indicator ,2019-04-01,Ghazipur,dScWdMRN8PL,195,Varanasi Division,ante_natal,PW treated with severe anemia,indicator_3,195,30.804167779855728,ante_natal,3.0,2020
p,Process Indicator ,2017-04-01,Ghazipur,dScWdMRN8PL,195,Varanasi Division,new_born_care,HBNC visits,indicator_5,195,52.53917820022618,new_born_care,3.0,2018
p,Process Indicator ,2018-04-01,Ghazipur,dScWdMRN8PL,195,Varanasi Division,new_born_care,HBNC visits,indicator_5,195,56.40980148638792,new_born_care,3.0,2019
p,Process Indicator ,2019-04-01,Ghazipur,dScWdMRN8PL,195,Varanasi Division,new_born_care,HBNC visits,indicator_5,195,69.80451013545604,new_born_care,3.0,2020
p,Outcome Indicator ,2017-04-01,Ghazipur,dScWdMRN8PL,195,Varanasi Division,Immunization,Full immunization,indicator_6,195,32.28481571098372,Immunization,5.0,2018
p,Outcome Indicator ,2018-04-01,Ghazipur,dScWdMRN8PL,195,Varanasi Division,Immunization,Full immunization,indicator_6,195,73.11283447177854,Immunization,5.0,2019
p,Outcome Indicator ,2019-04-01,Ghazipur,dScWdMRN8PL,195,Varanasi Division,Immunization,Full immunization,indicator_6,195,100.0,Immunization,5.0,2020
p,Outcome Indicator ,2017-04-01,Ghazipur,dScWdMRN8PL,195,Varanasi Division,communicable_diseases,Communicable disease,indicator_7,195,83.23442136498517,communicable_diseases,5.0,2018
p,Outcome Indicator ,2018-04-01,Ghazipur,dScWdMRN8PL,195,Varanasi Division,communicable_diseases,Communicable disease,indicator_7,195,17.890445574851434,communicable_diseases,5.0,2019
p,Outcome Indicator ,2019-04-01,Ghazipur,dScWdMRN8PL,195,Varanasi Division,communicable_diseases,Communicable disease,indicator_7,195,88.09885057471266,communicable_diseases,5.0,2020
p,Process Indicator ,2017-04-01,Ghazipur,dScWdMRN8PL,195,Varanasi Division,CDR,Child Death Reported (U5) ,indicator_10,195,0.0,CDR,3.0,2018
p,Process Indicator ,2018-04-01,Ghazipur,dScWdMRN8PL,195,Varanasi Division,CDR,Child Death Reported (U5) ,indicator_10,195,0.0,CDR,3.0,2019
p,Process Indicator ,2019-04-01,Ghazipur,dScWdMRN8PL,195,Varanasi Division,CDR,Child Death Reported (U5) ,indicator_10,195,0.07279890373415554,CDR,3.0,2020
p,Process Indicator ,2017-04-01,Ghazipur,dScWdMRN8PL,195,Varanasi Division,RCH Portal ,Mother Registeration RCH ,indicator_17,195,0.0,RCH Portal ,3.0,2018
p,Process Indicator ,2018-04-01,Ghazipur,dScWdMRN8PL,195,Varanasi Division,RCH Portal ,Mother Registeration RCH ,indicator_17,195,0.0,RCH Portal ,3.0,2019
p,Process Indicator ,2019-04-01,Ghazipur,dScWdMRN8PL,195,Varanasi Division,RCH Portal ,Mother Registeration RCH ,indicator_17,195,40.83472031613475,RCH Portal ,3.0,2020
p,Outcome Indicator ,2017-04-01,Ghazipur,dScWdMRN8PL,195,Varanasi Division,Birth Registration ,Birth registeration CRS ,indicator_19,195,0.0,Birth Registration ,5.0,2018
p,Outcome Indicator ,2018-04-01,Ghazipur,dScWdMRN8PL,195,Varanasi Division,Birth Registration ,Birth registeration CRS ,indicator_19,195,0.0,Birth Registration ,5.0,2019
p,Outcome Indicator ,2019-04-01,Ghazipur,dScWdMRN8PL,195,Varanasi Division,Birth Registration ,Birth registeration CRS ,indicator_19,195,0.0,Birth Registration ,5.0,2020
p,Outcome Indicator ,2019-04-01,Ghazipur,dScWdMRN8PL,195,Varanasi Division,Institutional delivery ,Institutional delivery (private) ,indicator_4,195,100.0,Institutional delivery ,2.0,2020
p,Outcome Indicator ,2019-04-01,Ghazipur,dScWdMRN8PL,195,Varanasi Division,communicable_diseases,Success rate of positive tuberculosis cases,indicator_8,195,100.0,communicable_diseases,5.0,2020
p,Process Indicator ,2019-04-01,Ghazipur,dScWdMRN8PL,195,Varanasi Division,communicable_diseases,% of positive malaria cases identified against total tested in the district up to the month,indicator_9,195,0.025015634771732333,communicable_diseases,3.0,2020
p,Outcome Indicator ,2019-04-01,Ghazipur,dScWdMRN8PL,195,Varanasi Division,Institutional delivery ,Institutional delivery (public + private) ,indicator_11,195,39.41904995256019,Institutional delivery ,5.0,2020
