calc_type,composite_index,composite_rank,date,district_name,district_id,div_map_id,division,domain_name,domain_index,domain_rank,indicator_name,indicator_id,indicator_ids,indicator_index,indicator_rank,map_id,perc_point,type_name,type_index,type_rank,value,year,district_id_num
p,0.5587351457279279,38.0,2024-04-01,Bijnor,uCYjHW7FuGG,134,Moradabad Division,communicable_diseases,0.5611085085521299,36.0,Total case notification rate of TB against expected TB cases,10,indicator_10,0.12221701710425975,38.0,134,18.31911869225302,quality,1.4812948798098868,29.0,18.31911869225302,2025,15
p,0.5587351457279279,38.0,2024-04-01,Bijnor,uCYjHW7FuGG,134,Moradabad Division,family_planning,0.015626846958303346,75.0,Permanent Method accepted per 1000 EC,8,indicator_8,0.031253693916606685,67.0,134,4.1570813197589125,coverage,4.561175950245265,59.0,4.1570813197589125,2025,15
p,0.5587351457279279,38.0,2024-04-01,Bijnor,uCYjHW7FuGG,134,Moradabad Division,family_planning,0.015626846958303346,75.0,Reversible Method accepted per 1000 EC,9,indicator_9,0.0,75.0,134,40.005472592277435,coverage,4.561175950245265,59.0,40.005472592277435,2025,15
p,0.5587351457279279,38.0,2024-04-01,Bijnor,uCYjHW7FuGG,134,Moradabad Division,finance,0.30516574000075297,69.0,Per ASHA expenditure of ASHA incentive fund,12,indicator_12,0.30516574000075297,69.0,134,4634.193406108722,coverage,4.561175950245265,59.0,4634.193406108722,2025,15
p,0.5858259006410592,22.0,2024-04-01,Saharanpur,FKYZ3JbWq84,132,Saharanpur Division,ante_natal,1.0,1.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,1,indicator_1,1.0,1.0,132,100.0,coverage,5.064277851226361,30.0,100.0,2025,31
p,0.5858259006410592,22.0,2024-04-01,Saharanpur,FKYZ3JbWq84,132,Saharanpur Division,delivery_care,0.7485459712426666,11.0,% of pregnant women delivered in institution against estimated delivery,2,indicator_2,0.3775935224803134,52.0,132,60.66498231722501,coverage,5.064277851226361,30.0,60.66498231722501,2025,31
n,0.5858259006410592,22.0,2024-04-01,Saharanpur,FKYZ3JbWq84,132,Saharanpur Division,delivery_care,0.7485459712426666,11.0,Still birth ratio,4,indicator_4,0.9000689544566961,12.0,132,2.112497280046421,quality,1.8204715328319792,11.0,2.112497280046421,2025,31
p,0.5858259006410592,22.0,2024-04-01,Saharanpur,FKYZ3JbWq84,132,Saharanpur Division,delivery_care,0.7485459712426666,11.0,% of C-section delivery against reported delivery (70% weightage to CHC),31,indicator_31,0.4839877183954952,11.0,132,2.6156850279278867,quality,1.8204715328319792,11.0,17.752032151128468,2025,31
p,0.5858259006410592,22.0,2024-04-01,Saharanpur,FKYZ3JbWq84,132,Saharanpur Division,delivery_care,0.7485459712426666,11.0,% of C-section delivery against reported delivery (30% to DH),32,indicator_32,0.4839877183954952,11.0,132,53.07017543859649,quality,1.8204715328319792,11.0,17.752032151128468,2025,31
p,0.5858259006410592,22.0,2024-04-01,Saharanpur,FKYZ3JbWq84,132,Saharanpur Division,post_natal_care,0.7834910667371389,32.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),5,indicator_5,0.7834910667371389,32.0,132,86.78283890621599,coverage,5.064277851226361,30.0,86.78283890621599,2025,31
p,0.5858259006410592,22.0,2024-04-01,Saharanpur,FKYZ3JbWq84,132,Saharanpur Division,immunization,0.6885436257820793,10.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,indicator_7,1.0,1.0,132,100.0,coverage,5.064277851226361,30.0,100.0,2025,31
p,0.5858259006410592,22.0,2024-04-01,Saharanpur,FKYZ3JbWq84,132,Saharanpur Division,immunization,0.6885436257820793,10.0,Ratio of Pentavalent 3 to BCG,6,indicator_6,0.3770872515641585,21.0,132,1.0556990802934794,quality,1.8204715328319792,11.0,1.0556990802934794,2025,31
p,0.5858259006410592,22.0,2024-04-01,Saharanpur,FKYZ3JbWq84,132,Saharanpur Division,communicable_diseases,0.5296638042078146,57.0,% of PW screened for HIV against estimated pregnancy,11,indicator_11,1.0,1.0,132,100.0,coverage,5.064277851226361,30.0,100.0,2025,31
p,0.5858259006410592,22.0,2024-04-01,Saharanpur,FKYZ3JbWq84,132,Saharanpur Division,communicable_diseases,0.5296638042078146,57.0,Total case notification rate of TB against expected TB cases,10,indicator_10,0.059327608415629035,62.0,132,17.07282913165266,quality,1.8204715328319792,11.0,17.07282913165266,2025,31
p,0.5858259006410592,22.0,2024-04-01,Saharanpur,FKYZ3JbWq84,132,Saharanpur Division,family_planning,0.15487511855643565,40.0,Permanent Method accepted per 1000 EC,8,indicator_8,0.05391473900295514,54.0,132,5.765176355684521,coverage,5.064277851226361,30.0,5.765176355684521,2025,31
p,0.5858259006410592,22.0,2024-04-01,Saharanpur,FKYZ3JbWq84,132,Saharanpur Division,family_planning,0.15487511855643565,40.0,Reversible Method accepted per 1000 EC,9,indicator_9,0.2558354981099161,32.0,132,86.8553922266703,coverage,5.064277851226361,30.0,86.8553922266703,2025,31
p,0.5858259006410592,22.0,2024-04-01,Saharanpur,FKYZ3JbWq84,132,Saharanpur Division,finance,0.5934430248960374,26.0,Per ASHA expenditure of ASHA incentive fund,12,indicator_12,0.5934430248960374,26.0,132,5280.701754385965,coverage,5.064277851226361,30.0,5280.701754385965,2025,31
p,0.5231820364326806,59.0,2024-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,ante_natal,0.3631154760361083,14.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,1,indicator_1,0.3631154760361083,14.0,203,91.64328774021617,coverage,4.375021216689556,69.0,91.64328774021617,2025,32
p,0.5231820364326806,59.0,2024-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,delivery_care,0.7164280837572767,15.0,% of pregnant women delivered in institution against estimated delivery,2,indicator_2,0.4866541876484685,33.0,203,66.63577391291196,coverage,4.375021216689556,69.0,66.63577391291196,2025,32
n,0.5231820364326806,59.0,2024-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,delivery_care,0.7164280837572767,15.0,Still birth ratio,4,indicator_4,0.9867413845924292,3.0,203,0.6821454738384578,quality,1.642017866446633,19.0,0.6821454738384578,2025,32
p,0.5231820364326806,59.0,2024-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,delivery_care,0.7164280837572767,15.0,% of C-section delivery against reported delivery (70% weightage to CHC),31,indicator_31,0.3379443395154661,25.0,203,2.5396379963519014,quality,1.642017866446633,19.0,12.94929471460114,2025,32
p,0.5231820364326806,59.0,2024-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,delivery_care,0.7164280837572767,15.0,% of C-section delivery against reported delivery (30% to DH),32,indicator_32,0.3379443395154661,25.0,203,37.238493723849366,quality,1.642017866446633,19.0,12.94929471460114,2025,32
p,0.5231820364326806,59.0,2024-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,post_natal_care,0.9319618200014133,11.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),5,indicator_5,0.9319618200014133,11.0,203,95.84649200373914,coverage,4.375021216689556,69.0,95.84649200373914,2025,32
p,0.5231820364326806,59.0,2024-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,immunization,0.3767945833579736,71.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,indicator_7,0.4649867760266693,53.0,203,86.17039189371881,coverage,4.375021216689556,69.0,86.17039189371881,2025,32
p,0.5231820364326806,59.0,2024-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,immunization,0.3767945833579736,71.0,Ratio of Pentavalent 3 to BCG,6,indicator_6,0.2886023906892778,39.0,203,1.0015911307293537,quality,1.642017866446633,19.0,1.0015911307293537,2025,32
p,0.5231820364326806,59.0,2024-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,communicable_diseases,0.4999750386532288,69.0,% of PW screened for HIV against estimated pregnancy,11,indicator_11,0.9712203256569978,3.0,203,99.5882443358258,coverage,4.375021216689556,69.0,99.5882443358258,2025,32
p,0.5231820364326806,59.0,2024-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,communicable_diseases,0.4999750386532288,69.0,Total case notification rate of TB against expected TB cases,10,indicator_10,0.02872975164945976,70.0,203,16.466466466466468,quality,1.642017866446633,19.0,16.466466466466468,2025,32
p,0.5231820364326806,59.0,2024-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,family_planning,0.18761630012905767,30.0,Permanent Method accepted per 1000 EC,8,indicator_8,0.0,75.0,203,1.9392264127974173,coverage,4.375021216689556,69.0,1.9392264127974173,2025,32
p,0.5231820364326806,59.0,2024-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,family_planning,0.18761630012905767,30.0,Reversible Method accepted per 1000 EC,9,indicator_9,0.3752326002581153,14.0,203,108.72000711220608,coverage,4.375021216689556,69.0,108.72000711220608,2025,32
p,0.5231820364326806,59.0,2024-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,finance,0.7818500310617841,10.0,Per ASHA expenditure of ASHA incentive fund,12,indicator_12,0.7818500310617841,10.0,203,5703.234880450071,coverage,4.375021216689556,69.0,5703.234880450071,2025,32
p,0.5897658040333218,17.0,2024-04-01,Moradabad,YQNQoPjAIpV,134,Moradabad Division,ante_natal,1.0,1.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,1,indicator_1,1.0,1.0,135,100.0,coverage,5.375322289684597,17.0,100.0,2025,51
p,0.5897658040333218,17.0,2024-04-01,Moradabad,YQNQoPjAIpV,134,Moradabad Division,delivery_care,0.6741918756408866,18.0,% of pregnant women delivered in institution against estimated delivery,2,indicator_2,0.360020362720531,54.0,135,59.70289690869029,coverage,5.375322289684597,17.0,59.70289690869029,2025,51
n,0.5897658040333218,17.0,2024-04-01,Moradabad,YQNQoPjAIpV,134,Moradabad Division,delivery_care,0.6741918756408866,18.0,Still birth ratio,4,indicator_4,0.95349890782147,7.0,135,1.2307447991106877,quality,1.7809274270517996,12.0,1.2307447991106877,2025,51
p,0.5897658040333218,17.0,2024-04-01,Moradabad,YQNQoPjAIpV,134,Moradabad Division,delivery_care,0.6741918756408866,18.0,% of C-section delivery against reported delivery (70% weightage to CHC),31,indicator_31,0.3545281781903294,23.0,135,3.5211267605633805,quality,1.7809274270517996,12.0,13.494665709547265,2025,51
p,0.5897658040333218,17.0,2024-04-01,Moradabad,YQNQoPjAIpV,134,Moradabad Division,delivery_care,0.6741918756408866,18.0,% of C-section delivery against reported delivery (30% to DH),32,indicator_32,0.3545281781903294,23.0,135,36.766256590509656,quality,1.7809274270517996,12.0,13.494665709547265,2025,51
p,0.5897658040333218,17.0,2024-04-01,Moradabad,YQNQoPjAIpV,134,Moradabad Division,post_natal_care,1.0,1.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),5,indicator_5,1.0,1.0,135,100.0,coverage,5.375322289684597,17.0,100.0,2025,51
p,0.5897658040333218,17.0,2024-04-01,Moradabad,YQNQoPjAIpV,134,Moradabad Division,immunization,0.6610750675633698,16.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,indicator_7,1.0,1.0,135,100.0,coverage,5.375322289684597,17.0,100.0,2025,51
p,0.5897658040333218,17.0,2024-04-01,Moradabad,YQNQoPjAIpV,134,Moradabad Division,immunization,0.6610750675633698,16.0,Ratio of Pentavalent 3 to BCG,6,indicator_6,0.3221501351267395,30.0,135,1.0221053706350829,quality,1.7809274270517996,12.0,1.0221053706350829,2025,51
p,0.5897658040333218,17.0,2024-04-01,Moradabad,YQNQoPjAIpV,134,Moradabad Division,communicable_diseases,0.5753751029566304,29.0,% of PW screened for HIV against estimated pregnancy,11,indicator_11,1.0,1.0,135,100.0,coverage,5.375322289684597,17.0,100.0,2025,51
p,0.5897658040333218,17.0,2024-04-01,Moradabad,YQNQoPjAIpV,134,Moradabad Division,communicable_diseases,0.5753751029566304,29.0,Total case notification rate of TB against expected TB cases,10,indicator_10,0.15075020591326085,31.0,135,18.88456549935149,quality,1.7809274270517996,12.0,18.88456549935149,2025,51
p,0.5897658040333218,17.0,2024-04-01,Moradabad,YQNQoPjAIpV,134,Moradabad Division,family_planning,0.2321640958912786,23.0,Permanent Method accepted per 1000 EC,8,indicator_8,0.14974151714382505,21.0,135,12.565329025161805,coverage,5.375322289684597,17.0,12.565329025161805,2025,51
p,0.5897658040333218,17.0,2024-04-01,Moradabad,YQNQoPjAIpV,134,Moradabad Division,family_planning,0.2321640958912786,23.0,Reversible Method accepted per 1000 EC,9,indicator_9,0.3145866746387321,19.0,135,97.61421154273916,coverage,5.375322289684597,17.0,97.61421154273916,2025,51
p,0.5897658040333218,17.0,2024-04-01,Moradabad,YQNQoPjAIpV,134,Moradabad Division,finance,0.5509737351815074,32.0,Per ASHA expenditure of ASHA incentive fund,12,indicator_12,0.5509737351815074,32.0,135,5185.45751633987,coverage,5.375322289684597,17.0,5185.45751633987,2025,51
p,0.5880334606218853,19.0,2024-04-01,Rampur,IU006h5U7jj,134,Moradabad Division,ante_natal,0.7915749423272067,6.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,1,indicator_1,0.7915749423272067,6.0,136,97.26520559196516,coverage,4.809223516714853,42.0,97.26520559196516,2025,26
p,0.5880334606218853,19.0,2024-04-01,Rampur,IU006h5U7jj,134,Moradabad Division,delivery_care,0.5802984017127291,34.0,% of pregnant women delivered in institution against estimated delivery,2,indicator_2,0.44763108461180573,40.0,136,64.49935914513402,coverage,4.809223516714853,42.0,64.49935914513402,2025,26
n,0.5880334606218853,19.0,2024-04-01,Rampur,IU006h5U7jj,134,Moradabad Division,delivery_care,0.5802984017127291,34.0,Still birth ratio,4,indicator_4,0.8306976669264317,20.0,136,3.2573289902280136,quality,1.4071547182337747,37.0,3.2573289902280136,2025,26
p,0.5880334606218853,19.0,2024-04-01,Rampur,IU006h5U7jj,134,Moradabad Division,delivery_care,0.5802984017127291,34.0,% of C-section delivery against reported delivery (70% weightage to CHC),31,indicator_31,0.2312832267999748,43.0,136,4.104883974197873,quality,1.4071547182337747,37.0,9.441670315680842,2025,26
p,0.5880334606218853,19.0,2024-04-01,Rampur,IU006h5U7jj,134,Moradabad Division,delivery_care,0.5802984017127291,34.0,% of C-section delivery against reported delivery (30% to DH),32,indicator_32,0.2312832267999748,43.0,136,21.89417177914111,quality,1.4071547182337747,37.0,9.441670315680842,2025,26
p,0.5880334606218853,19.0,2024-04-01,Rampur,IU006h5U7jj,134,Moradabad Division,post_natal_care,1.0,1.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),5,indicator_5,1.0,1.0,136,100.0,coverage,4.809223516714853,42.0,100.0,2025,26
p,0.5880334606218853,19.0,2024-04-01,Rampur,IU006h5U7jj,134,Moradabad Division,immunization,0.5218653744428503,46.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,indicator_7,0.7964351451032682,26.0,136,94.73803255454835,coverage,4.809223516714853,42.0,94.73803255454835,2025,26
p,0.5880334606218853,19.0,2024-04-01,Rampur,IU006h5U7jj,134,Moradabad Division,immunization,0.5218653744428503,46.0,Ratio of Pentavalent 3 to BCG,6,indicator_6,0.2472956037824324,42.0,136,0.9763322839558696,quality,1.4071547182337747,37.0,0.9763322839558696,2025,26
p,0.5880334606218853,19.0,2024-04-01,Rampur,IU006h5U7jj,134,Moradabad Division,communicable_diseases,0.548939110362468,42.0,% of PW screened for HIV against estimated pregnancy,11,indicator_11,1.0,1.0,136,100.0,coverage,4.809223516714853,42.0,100.0,2025,26
p,0.5880334606218853,19.0,2024-04-01,Rampur,IU006h5U7jj,134,Moradabad Division,communicable_diseases,0.548939110362468,42.0,Total case notification rate of TB against expected TB cases,10,indicator_10,0.09787822072493596,47.0,136,17.836792836792835,quality,1.4071547182337747,37.0,17.836792836792835,2025,26
p,0.5880334606218853,19.0,2024-04-01,Rampur,IU006h5U7jj,134,Moradabad Division,family_planning,0.1102358897077884,58.0,Permanent Method accepted per 1000 EC,8,indicator_8,0.03828299910601851,63.0,136,4.655901684752093,coverage,4.809223516714853,42.0,4.655901684752093,2025,26
p,0.5880334606218853,19.0,2024-04-01,Rampur,IU006h5U7jj,134,Moradabad Division,family_planning,0.1102358897077884,58.0,Reversible Method accepted per 1000 EC,9,indicator_9,0.18218878030955832,52.0,136,73.36882435092859,coverage,4.809223516714853,42.0,73.36882435092859,2025,26
p,0.5880334606218853,19.0,2024-04-01,Rampur,IU006h5U7jj,134,Moradabad Division,finance,0.5531105652569966,31.0,Per ASHA expenditure of ASHA incentive fund,12,indicator_12,0.5531105652569966,31.0,136,5190.249702734838,coverage,4.809223516714853,42.0,5190.249702734838,2025,26
p,0.5122710444532341,62.0,2024-04-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,ante_natal,0.5886495723294216,13.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,1,indicator_1,0.5886495723294216,13.0,198,94.60257388484301,coverage,4.602016756210569,57.0,94.60257388484301,2025,50
p,0.5122710444532341,62.0,2024-04-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,delivery_care,0.5706788387303591,37.0,% of pregnant women delivered in institution against estimated delivery,2,indicator_2,0.6944857040672638,10.0,198,78.0140161933795,coverage,4.602016756210569,57.0,78.0140161933795,2025,50
n,0.5122710444532341,62.0,2024-04-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,delivery_care,0.5706788387303591,37.0,Still birth ratio,4,indicator_4,0.8138731717417501,24.0,198,3.5349829920629627,quality,1.061304367479002,62.0,3.5349829920629627,2025,50
p,0.5122710444532341,62.0,2024-04-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,delivery_care,0.5706788387303591,37.0,% of C-section delivery against reported delivery (70% weightage to CHC),31,indicator_31,0.10183882019103163,62.0,198,4.834558823529412,quality,1.061304367479002,62.0,5.184801552869367,2025,50
p,0.5122710444532341,62.0,2024-04-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,delivery_care,0.5706788387303591,37.0,% of C-section delivery against reported delivery (30% to DH),32,indicator_32,0.10183882019103163,62.0,198,6.002034587995932,quality,1.061304367479002,62.0,5.184801552869367,2025,50
p,0.5122710444532341,62.0,2024-04-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,post_natal_care,0.5151176298817052,43.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),5,indicator_5,0.5151176298817052,43.0,198,70.3995197758954,coverage,4.602016756210569,57.0,70.3995197758954,2025,50
p,0.5122710444532341,62.0,2024-04-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,immunization,0.35797992551421104,73.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,indicator_7,0.6393494338901347,47.0,198,90.67750894909372,coverage,4.602016756210569,57.0,90.67750894909372,2025,50
p,0.5122710444532341,62.0,2024-04-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,immunization,0.35797992551421104,73.0,Ratio of Pentavalent 3 to BCG,6,indicator_6,0.07661041713828745,69.0,198,0.8719593394886364,quality,1.061304367479002,62.0,0.8719593394886364,2025,50
p,0.5122710444532341,62.0,2024-04-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,communicable_diseases,0.5344909792039664,50.0,% of PW screened for HIV against estimated pregnancy,11,indicator_11,1.0,1.0,198,100.0,coverage,4.602016756210569,57.0,100.0,2025,50
p,0.5122710444532341,62.0,2024-04-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,communicable_diseases,0.5344909792039664,50.0,Total case notification rate of TB against expected TB cases,10,indicator_10,0.0689819584079327,55.0,198,17.264150943396224,quality,1.061304367479002,62.0,17.264150943396224,2025,50
p,0.5122710444532341,62.0,2024-04-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,family_planning,0.2629834409194263,18.0,Permanent Method accepted per 1000 EC,8,indicator_8,0.23017442135852745,12.0,198,18.27308669917405,coverage,4.602016756210569,57.0,18.27308669917405,2025,50
p,0.5122710444532341,62.0,2024-04-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,family_planning,0.2629834409194263,18.0,Reversible Method accepted per 1000 EC,9,indicator_9,0.2957924604803252,20.0,198,94.17251783948835,coverage,4.602016756210569,57.0,94.17251783948835,2025,50
p,0.5122710444532341,62.0,2024-04-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,finance,0.6384475342031902,23.0,Per ASHA expenditure of ASHA incentive fund,12,indicator_12,0.6384475342031902,23.0,198,5381.631631631632,coverage,4.602016756210569,57.0,5381.631631631632,2025,50
p,0.6246440688355734,8.0,2024-04-01,Mirzapur,UAicdMLyuk4,200,Mirzapur Division,ante_natal,1.0,1.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,1,indicator_1,1.0,1.0,199,100.0,coverage,5.5041357756102025,12.0,100.0,2025,20
p,0.6246440688355734,8.0,2024-04-01,Mirzapur,UAicdMLyuk4,200,Mirzapur Division,delivery_care,0.7634674931375368,7.0,% of pregnant women delivered in institution against estimated delivery,2,indicator_2,0.8391981921862046,3.0,199,85.93665362200042,coverage,5.5041357756102025,12.0,85.93665362200042,2025,20
