calc_type,composite_index,composite_rank,date,district_name,district_id,div_map_id,division,domain_name,domain_index,domain_rank,indicator_name,indicator_id,indicator_ids,indicator_index,indicator_rank,map_id,perc_point,quarter,type_name,type_index,type_rank,value,year,district_id_num
p,0.6911590025607238,2.0,2025-01-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,communicable_diseases,0.5,1.0,% of PW screened for HIV against estimated pregnancy,11,indicator_11,1.0,1.0,175,100.0,4,coverage,5.822926114190582,9.0,100.0,2025,34
p,0.6911590025607238,2.0,2025-01-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,family_planning,0.35974964152113953,14.0,Permanent Method accepted per 1000 EC,8,indicator_8,0.41183525683098665,12.0,175,8.269181815966599,4,coverage,5.822926114190582,9.0,8.269181815966599,2025,34
p,0.6911590025607238,2.0,2025-01-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,family_planning,0.35974964152113953,14.0,Reversible Method accepted per 1000 EC,9,indicator_9,0.30766402621129235,15.0,175,29.758829487041496,4,coverage,5.822926114190582,9.0,29.758829487041496,2025,34
p,0.6911590025607238,2.0,2025-01-01,Prayagraj,tXgaew1Pd2Y,172,Prayagraj Division,finance,0.6512260899906176,36.0,Per ASHA expenditure of ASHA incentive fund,12,indicator_12,0.6512260899906176,36.0,175,5959.116250258103,4,coverage,5.822926114190582,9.0,5959.116250258103,2025,34
p,0.5584082855145829,47.0,2025-01-01,Ambedkar Nagar,jM27ji8tyrM,176,Ayodhya Division,ante_natal,1.0,1.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,1,indicator_1,1.0,1.0,178,100.0,4,coverage,5.368366269620276,27.0,100.0,2025,8
p,0.5584082855145829,47.0,2025-01-01,Ambedkar Nagar,jM27ji8tyrM,176,Ayodhya Division,delivery_care,0.4331760491037784,63.0,% of pregnant women delivered in institution against estimated delivery,2,indicator_2,0.574567754241209,17.0,178,77.63338341338671,4,coverage,5.368366269620276,27.0,77.63338341338671,2025,8
n,0.5584082855145829,47.0,2025-01-01,Ambedkar Nagar,jM27ji8tyrM,176,Ayodhya Division,delivery_care,0.4331760491037784,63.0,Still birth ratio,4,indicator_4,0.0,75.0,178,18.087408048463868,4,quality,0.6527605439677375,75.0,18.087408048463868,2025,8
p,0.5584082855145829,47.0,2025-01-01,Ambedkar Nagar,jM27ji8tyrM,176,Ayodhya Division,delivery_care,0.4331760491037784,63.0,% of C-section delivery against reported delivery (70% weightage to CHC),31,indicator_31,0.3624801965350631,20.0,178,1.351351351351351,4,quality,0.6527605439677375,75.0,14.612612612612612,2025,8
p,0.5584082855145829,47.0,2025-01-01,Ambedkar Nagar,jM27ji8tyrM,176,Ayodhya Division,delivery_care,0.4331760491037784,63.0,% of C-section delivery against reported delivery (30% to DH),32,indicator_32,0.3624801965350631,20.0,178,45.555555555555564,4,quality,0.6527605439677375,75.0,14.612612612612612,2025,8
p,0.5584082855145829,47.0,2025-01-01,Ambedkar Nagar,jM27ji8tyrM,176,Ayodhya Division,post_natal_care,0.8933685136753106,11.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),5,indicator_5,0.8933685136753106,11.0,178,94.31414971873647,4,coverage,5.368366269620276,27.0,94.31414971873647,2025,8
p,0.5584082855145829,47.0,2025-01-01,Ambedkar Nagar,jM27ji8tyrM,176,Ayodhya Division,immunization,0.6258025045046945,33.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,indicator_7,0.9613246615767146,12.0,178,98.89587876857544,4,coverage,5.368366269620276,27.0,98.89587876857544,2025,8
p,0.5584082855145829,47.0,2025-01-01,Ambedkar Nagar,jM27ji8tyrM,176,Ayodhya Division,immunization,0.6258025045046945,33.0,Ratio of Pentavalent 3 to BCG,6,indicator_6,0.29028034743267445,33.0,178,1.0383394237105374,4,quality,0.6527605439677375,75.0,1.0383394237105374,2025,8
p,0.5584082855145829,47.0,2025-01-01,Ambedkar Nagar,jM27ji8tyrM,176,Ayodhya Division,communicable_diseases,0.5,1.0,% of PW screened for HIV against estimated pregnancy,11,indicator_11,1.0,1.0,178,100.0,4,coverage,5.368366269620276,27.0,100.0,2025,8
p,0.5584082855145829,47.0,2025-01-01,Ambedkar Nagar,jM27ji8tyrM,176,Ayodhya Division,family_planning,0.182315496512371,39.0,Permanent Method accepted per 1000 EC,8,indicator_8,0.1403345361580269,43.0,178,3.0616677242886863,4,coverage,5.368366269620276,27.0,3.0616677242886863,2025,8
p,0.5584082855145829,47.0,2025-01-01,Ambedkar Nagar,jM27ji8tyrM,176,Ayodhya Division,family_planning,0.182315496512371,39.0,Reversible Method accepted per 1000 EC,9,indicator_9,0.2242964568667151,33.0,178,24.123222423034463,4,coverage,5.368366269620276,27.0,24.123222423034463,2025,8
p,0.5584082855145829,47.0,2025-01-01,Ambedkar Nagar,jM27ji8tyrM,176,Ayodhya Division,finance,0.5744743471023012,56.0,Per ASHA expenditure of ASHA incentive fund,12,indicator_12,0.5744743471023012,56.0,178,5504.668741662961,4,coverage,5.368366269620276,27.0,5504.668741662961,2025,8
p,0.48816454348047494,70.0,2025-01-01,Azamgarh,NjckKfm3g0k,193,Azamgarh Division,ante_natal,0.8544816411559744,5.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,1,indicator_1,0.8544816411559744,5.0,191,97.276801995469,4,coverage,4.676000928847243,68.0,97.276801995469,2025,14
p,0.48816454348047494,70.0,2025-01-01,Azamgarh,NjckKfm3g0k,193,Azamgarh Division,delivery_care,0.6047562498485214,30.0,% of pregnant women delivered in institution against estimated delivery,2,indicator_2,0.5888340002909391,16.0,191,78.38341507813627,4,coverage,4.676000928847243,68.0,78.38341507813627,2025,14
n,0.48816454348047494,70.0,2025-01-01,Azamgarh,NjckKfm3g0k,193,Azamgarh Division,delivery_care,0.6047562498485214,30.0,Still birth ratio,4,indicator_4,0.5225912619248542,61.0,191,8.752549286199862,4,quality,1.1612126109140424,53.0,8.752549286199862,2025,14
p,0.48816454348047494,70.0,2025-01-01,Azamgarh,NjckKfm3g0k,193,Azamgarh Division,delivery_care,0.6047562498485214,30.0,% of C-section delivery against reported delivery (70% weightage to CHC),31,indicator_31,0.35142174366488554,23.0,191,2.163575844032335,4,quality,1.1612126109140424,53.0,14.218875714396775,2025,14
p,0.48816454348047494,70.0,2025-01-01,Azamgarh,NjckKfm3g0k,193,Azamgarh Division,delivery_care,0.6047562498485214,30.0,% of C-section delivery against reported delivery (30% to DH),32,indicator_32,0.35142174366488554,23.0,191,42.347908745247146,4,quality,1.1612126109140424,53.0,14.218875714396775,2025,14
p,0.48816454348047494,70.0,2025-01-01,Azamgarh,NjckKfm3g0k,193,Azamgarh Division,post_natal_care,1.0,1.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),5,indicator_5,1.0,1.0,191,100.0,4,coverage,4.676000928847243,68.0,100.0,2025,14
p,0.48816454348047494,70.0,2025-01-01,Azamgarh,NjckKfm3g0k,193,Azamgarh Division,immunization,0.4415804644326888,68.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,indicator_7,0.5959613235410749,34.0,191,88.46531926592306,4,coverage,4.676000928847243,68.0,88.46531926592306,2025,14
p,0.48816454348047494,70.0,2025-01-01,Azamgarh,NjckKfm3g0k,193,Azamgarh Division,immunization,0.4415804644326888,68.0,Ratio of Pentavalent 3 to BCG,6,indicator_6,0.28719960532430266,34.0,191,1.0361496723275316,4,quality,1.1612126109140424,53.0,1.0361496723275316,2025,14
p,0.48816454348047494,70.0,2025-01-01,Azamgarh,NjckKfm3g0k,193,Azamgarh Division,communicable_diseases,0.4009432666709761,3.0,% of PW screened for HIV against estimated pregnancy,11,indicator_11,0.8018865333419523,3.0,191,95.49496536389023,4,coverage,4.676000928847243,68.0,95.49496536389023,2025,14
p,0.48816454348047494,70.0,2025-01-01,Azamgarh,NjckKfm3g0k,193,Azamgarh Division,family_planning,0.11945008148409728,63.0,Permanent Method accepted per 1000 EC,8,indicator_8,0.2069418455875283,28.0,191,4.3392278781001865,4,coverage,4.676000928847243,68.0,4.3392278781001865,2025,14
p,0.48816454348047494,70.0,2025-01-01,Azamgarh,NjckKfm3g0k,193,Azamgarh Division,family_planning,0.11945008148409728,63.0,Reversible Method accepted per 1000 EC,9,indicator_9,0.03195831738066625,73.0,191,11.121257917084119,4,coverage,4.676000928847243,68.0,11.121257917084119,2025,14
p,0.48816454348047494,70.0,2025-01-01,Azamgarh,NjckKfm3g0k,193,Azamgarh Division,finance,0.5959372675491073,51.0,Per ASHA expenditure of ASHA incentive fund,12,indicator_12,0.5959372675491073,51.0,191,5631.750816377796,4,coverage,4.676000928847243,68.0,5631.750816377796,2025,14
p,0.6282230445178647,6.0,2025-01-01,Amethi,StsLkYw1G0m,176,Ayodhya Division,ante_natal,1.0,1.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,1,indicator_1,1.0,1.0,206,100.0,4,coverage,5.340913444999738,31.0,100.0,2025,75
p,0.6282230445178647,6.0,2025-01-01,Amethi,StsLkYw1G0m,176,Ayodhya Division,delivery_care,0.6598133056788923,20.0,% of pregnant women delivered in institution against estimated delivery,2,indicator_2,0.4157474728323465,36.0,206,69.28358770358034,4,coverage,5.340913444999738,31.0,69.28358770358034,2025,75
n,0.6282230445178647,6.0,2025-01-01,Amethi,StsLkYw1G0m,176,Ayodhya Division,delivery_care,0.6598133056788923,20.0,Still birth ratio,4,indicator_4,0.8754265793284824,24.0,206,2.449979583503471,4,quality,1.602960808338674,12.0,2.449979583503471,2025,75
p,0.6282230445178647,6.0,2025-01-01,Amethi,StsLkYw1G0m,176,Ayodhya Division,delivery_care,0.6598133056788923,20.0,% of C-section delivery against reported delivery (70% weightage to CHC),31,indicator_31,0.3441329324379239,25.0,206,3.2465859314609635,4,quality,1.602960808338674,12.0,13.959357139974479,2025,75
p,0.6282230445178647,6.0,2025-01-01,Amethi,StsLkYw1G0m,176,Ayodhya Division,delivery_care,0.6598133056788923,20.0,% of C-section delivery against reported delivery (30% to DH),32,indicator_32,0.3441329324379239,25.0,206,38.95582329317269,4,quality,1.602960808338674,12.0,13.959357139974479,2025,75
p,0.6282230445178647,6.0,2025-01-01,Amethi,StsLkYw1G0m,176,Ayodhya Division,post_natal_care,1.0,1.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),5,indicator_5,1.0,1.0,206,100.0,4,coverage,5.340913444999738,31.0,100.0,2025,75
p,0.6282230445178647,6.0,2025-01-01,Amethi,StsLkYw1G0m,176,Ayodhya Division,immunization,0.6880980309328972,16.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,indicator_7,0.9927947652935268,3.0,206,99.79430166764813,4,coverage,5.340913444999738,31.0,99.79430166764813,2025,75
p,0.6282230445178647,6.0,2025-01-01,Amethi,StsLkYw1G0m,176,Ayodhya Division,immunization,0.6880980309328972,16.0,Ratio of Pentavalent 3 to BCG,6,indicator_6,0.3834012965722677,21.0,206,1.10452858203415,4,quality,1.602960808338674,12.0,1.10452858203415,2025,75
p,0.6282230445178647,6.0,2025-01-01,Amethi,StsLkYw1G0m,176,Ayodhya Division,communicable_diseases,0.5,1.0,% of PW screened for HIV against estimated pregnancy,11,indicator_11,1.0,1.0,206,100.0,4,coverage,5.340913444999738,31.0,100.0,2025,75
p,0.6282230445178647,6.0,2025-01-01,Amethi,StsLkYw1G0m,176,Ayodhya Division,family_planning,0.16268822936469038,44.0,Permanent Method accepted per 1000 EC,8,indicator_8,0.15949950946406438,36.0,206,3.429261107873252,4,coverage,5.340913444999738,31.0,3.429261107873252,2025,75
p,0.6282230445178647,6.0,2025-01-01,Amethi,StsLkYw1G0m,176,Ayodhya Division,family_planning,0.16268822936469038,44.0,Reversible Method accepted per 1000 EC,9,indicator_9,0.16587694926531638,52.0,206,20.174092176073863,4,coverage,5.340913444999738,31.0,20.174092176073863,2025,75
p,0.6282230445178647,6.0,2025-01-01,Amethi,StsLkYw1G0m,176,Ayodhya Division,finance,0.6069947481444846,44.0,Per ASHA expenditure of ASHA incentive fund,12,indicator_12,0.6069947481444846,44.0,206,5697.222222222226,4,coverage,5.340913444999738,31.0,5697.222222222226,2025,75
p,0.5690576971039678,38.0,2025-01-01,Ayodhya,b4XkXzoGqFY,176,Ayodhya Division,ante_natal,1.0,1.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,1,indicator_1,1.0,1.0,177,100.0,4,coverage,5.030920721492536,54.0,100.0,2025,69
p,0.5690576971039678,38.0,2025-01-01,Ayodhya,b4XkXzoGqFY,176,Ayodhya Division,delivery_care,0.6688545467250185,18.0,% of pregnant women delivered in institution against estimated delivery,2,indicator_2,0.4363041898404779,34.0,177,70.36433372644075,4,coverage,5.030920721492536,54.0,70.36433372644075,2025,69
n,0.5690576971039678,38.0,2025-01-01,Ayodhya,b4XkXzoGqFY,176,Ayodhya Division,delivery_care,0.6688545467250185,18.0,Still birth ratio,4,indicator_4,0.6889140990681266,44.0,177,5.781584582441113,4,quality,1.466661910871863,27.0,5.781584582441113,2025,69
p,0.5690576971039678,38.0,2025-01-01,Ayodhya,b4XkXzoGqFY,176,Ayodhya Division,delivery_care,0.6688545467250185,18.0,% of C-section delivery against reported delivery (70% weightage to CHC),31,indicator_31,0.44067267563322543,14.0,177,1.293475136533487,4,quality,1.466661910871863,27.0,17.39666066574888,2025,69
p,0.5690576971039678,38.0,2025-01-01,Ayodhya,b4XkXzoGqFY,176,Ayodhya Division,delivery_care,0.6688545467250185,18.0,% of C-section delivery against reported delivery (30% to DH),32,indicator_32,0.44067267563322543,14.0,177,54.970760233918135,4,quality,1.466661910871863,27.0,17.39666066574888,2025,69
p,0.5690576971039678,38.0,2025-01-01,Ayodhya,b4XkXzoGqFY,176,Ayodhya Division,post_natal_care,1.0,1.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),5,indicator_5,1.0,1.0,177,100.0,4,coverage,5.030920721492536,54.0,100.0,2025,69
p,0.5690576971039678,38.0,2025-01-01,Ayodhya,b4XkXzoGqFY,176,Ayodhya Division,immunization,0.6685375680852554,21.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,indicator_7,1.0,1.0,177,100.0,4,coverage,5.030920721492536,54.0,100.0,2025,69
p,0.5690576971039678,38.0,2025-01-01,Ayodhya,b4XkXzoGqFY,176,Ayodhya Division,immunization,0.6685375680852554,21.0,Ratio of Pentavalent 3 to BCG,6,indicator_6,0.3370751361705109,28.0,177,1.0716005503324926,4,quality,1.466661910871863,27.0,1.0716005503324926,2025,69
p,0.5690576971039678,38.0,2025-01-01,Ayodhya,b4XkXzoGqFY,176,Ayodhya Division,communicable_diseases,0.5,1.0,% of PW screened for HIV against estimated pregnancy,11,indicator_11,1.0,1.0,177,100.0,4,coverage,5.030920721492536,54.0,100.0,2025,69
p,0.5690576971039678,38.0,2025-01-01,Ayodhya,b4XkXzoGqFY,176,Ayodhya Division,family_planning,0.06561317392051823,73.0,Permanent Method accepted per 1000 EC,8,indicator_8,0.08903015757131404,59.0,177,2.0776251265642136,4,coverage,5.030920721492536,54.0,2.0776251265642136,2025,69
p,0.5690576971039678,38.0,2025-01-01,Ayodhya,b4XkXzoGqFY,176,Ayodhya Division,family_planning,0.06561317392051823,73.0,Reversible Method accepted per 1000 EC,9,indicator_9,0.042196190269722426,70.0,177,11.813333135632208,4,coverage,5.030920721492536,54.0,11.813333135632208,2025,69
p,0.5690576971039678,38.0,2025-01-01,Ayodhya,b4XkXzoGqFY,176,Ayodhya Division,finance,0.4633901838110222,70.0,Per ASHA expenditure of ASHA incentive fund,12,indicator_12,0.4633901838110222,70.0,177,4846.938775510203,4,coverage,5.030920721492536,54.0,4846.938775510203,2025,69
p,0.5768188200612636,29.0,2025-01-01,Barabanki,tzH6nJu9SwS,176,Ayodhya Division,ante_natal,1.0,1.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,1,indicator_1,1.0,1.0,176,100.0,4,coverage,5.025155924643955,55.0,100.0,2025,41
p,0.5768188200612636,29.0,2025-01-01,Barabanki,tzH6nJu9SwS,176,Ayodhya Division,delivery_care,0.5863759284025256,33.0,% of pregnant women delivered in institution against estimated delivery,2,indicator_2,0.27971611839503363,57.0,176,62.13189391734552,4,coverage,5.025155924643955,55.0,62.13189391734552,2025,41
n,0.5768188200612636,29.0,2025-01-01,Barabanki,tzH6nJu9SwS,176,Ayodhya Division,delivery_care,0.5863759284025256,33.0,Still birth ratio,4,indicator_4,0.5221873910067184,62.0,176,8.759763486385868,4,quality,1.4496081402846503,28.0,8.759763486385868,2025,41
p,0.5768188200612636,29.0,2025-01-01,Barabanki,tzH6nJu9SwS,176,Ayodhya Division,delivery_care,0.5863759284025256,33.0,% of C-section delivery against reported delivery (70% weightage to CHC),31,indicator_31,0.4786121379029124,9.0,176,1.5551048005409058,4,quality,1.4496081402846503,28.0,18.74749756575761,2025,41
p,0.5768188200612636,29.0,2025-01-01,Barabanki,tzH6nJu9SwS,176,Ayodhya Division,delivery_care,0.5863759284025256,33.0,% of C-section delivery against reported delivery (30% to DH),32,indicator_32,0.4786121379029124,9.0,176,58.863080684596575,4,quality,1.4496081402846503,28.0,18.74749756575761,2025,41
p,0.5768188200612636,29.0,2025-01-01,Barabanki,tzH6nJu9SwS,176,Ayodhya Division,post_natal_care,1.0,1.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),5,indicator_5,1.0,1.0,176,100.0,4,coverage,5.025155924643955,55.0,100.0,2025,41
p,0.5768188200612636,29.0,2025-01-01,Barabanki,tzH6nJu9SwS,176,Ayodhya Division,immunization,0.6924174218073109,14.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,indicator_7,0.9360262322396024,15.0,176,98.17364764942944,4,coverage,5.025155924643955,55.0,98.17364764942944,2025,41
p,0.5768188200612636,29.0,2025-01-01,Barabanki,tzH6nJu9SwS,176,Ayodhya Division,immunization,0.6924174218073109,14.0,Ratio of Pentavalent 3 to BCG,6,indicator_6,0.4488086113750194,18.0,176,1.1510192498699332,4,quality,1.4496081402846503,28.0,1.1510192498699332,2025,41
p,0.5768188200612636,29.0,2025-01-01,Barabanki,tzH6nJu9SwS,176,Ayodhya Division,communicable_diseases,0.5,1.0,% of PW screened for HIV against estimated pregnancy,11,indicator_11,1.0,1.0,176,100.0,4,coverage,5.025155924643955,55.0,100.0,2025,41
p,0.5768188200612636,29.0,2025-01-01,Barabanki,tzH6nJu9SwS,176,Ayodhya Division,family_planning,0.11524385041842515,67.0,Permanent Method accepted per 1000 EC,8,indicator_8,0.10210136943282594,51.0,176,2.3283372417859027,4,coverage,5.025155924643955,55.0,2.3283372417859027,2025,41
p,0.5768188200612636,29.0,2025-01-01,Barabanki,tzH6nJu9SwS,176,Ayodhya Division,family_planning,0.11524385041842515,67.0,Reversible Method accepted per 1000 EC,9,indicator_9,0.12838633140402433,62.0,176,17.639744677230436,4,coverage,5.025155924643955,55.0,17.639744677230436,2025,41
p,0.5768188200612636,29.0,2025-01-01,Barabanki,tzH6nJu9SwS,176,Ayodhya Division,finance,0.5789258731724686,54.0,Per ASHA expenditure of ASHA incentive fund,12,indicator_12,0.5789258731724686,54.0,176,5531.0262529832935,4,coverage,5.025155924643955,55.0,5531.0262529832935,2025,41
p,0.5826621640861075,23.0,2025-01-01,Sultanpur,o4ZQTVcMI7U,176,Ayodhya Division,ante_natal,1.0,1.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,1,indicator_1,1.0,1.0,179,100.0,4,coverage,5.433736445796264,24.0,100.0,2025,40
p,0.5826621640861075,23.0,2025-01-01,Sultanpur,o4ZQTVcMI7U,176,Ayodhya Division,delivery_care,0.5658736063818979,37.0,% of pregnant women delivered in institution against estimated delivery,2,indicator_2,0.506878594354154,26.0,179,74.07470279771448,4,coverage,5.433736445796264,24.0,74.07470279771448,2025,40
n,0.5826621640861075,23.0,2025-01-01,Sultanpur,o4ZQTVcMI7U,176,Ayodhya Division,delivery_care,0.5658736063818979,37.0,Still birth ratio,4,indicator_4,0.5393695650073126,59.0,179,8.452844524646215,4,quality,1.4777336331943831,24.0,8.452844524646215,2025,40
p,0.5826621640861075,23.0,2025-01-01,Sultanpur,o4ZQTVcMI7U,176,Ayodhya Division,delivery_care,0.5658736063818979,37.0,% of C-section delivery against reported delivery (70% weightage to CHC),31,indicator_31,0.32568632989211377,30.0,179,1.9269102990033224,4,quality,1.4777336331943831,24.0,13.30256471572906,2025,40
