block,block_id,calc_type,date,district,district_id,indicator_id,map_id,quarter,sub_id,subindicator_id,value,year
Pahla,I2ZGoBUtTtO,p,2023-01-01,Sitapur,XxaOowFtkiJ,indicator_36,254.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,136.0,2023
Pahla,I2ZGoBUtTtO,p,2023-01-01,Sitapur,XxaOowFtkiJ,indicator_36,254.0,4,36a,ixBYYYjxXPP,142.0,2023
Maholi,KEc8Ha9MyTJ,p,2023-01-01,Sitapur,XxaOowFtkiJ,indicator_36,241.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,275.0,2023
Maholi,KEc8Ha9MyTJ,p,2023-01-01,Sitapur,XxaOowFtkiJ,indicator_36,241.0,4,36a,ixBYYYjxXPP,163.0,2023
Sidhauli,NAhNn2JVtnF,p,2023-01-01,Sitapur,XxaOowFtkiJ,indicator_36,258.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,279.0,2023
Sidhauli,NAhNn2JVtnF,p,2023-01-01,Sitapur,XxaOowFtkiJ,indicator_36,258.0,4,36a,ixBYYYjxXPP,276.0,2023
Reusa,W91p7yS5r9P,p,2023-01-01,Sitapur,XxaOowFtkiJ,indicator_36,251.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,0.0,2023
Reusa,W91p7yS5r9P,p,2023-01-01,Sitapur,XxaOowFtkiJ,indicator_36,251.0,4,36a,ixBYYYjxXPP,220.0,2023
Khiarabad,ch0hBYu0VuS,p,2023-01-01,Sitapur,XxaOowFtkiJ,indicator_36,248.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,184.0,2023
Khiarabad,ch0hBYu0VuS,p,2023-01-01,Sitapur,XxaOowFtkiJ,indicator_36,248.0,4,36a,ixBYYYjxXPP,0.0,2023
Machrehta,eiVpF4VfZGS,p,2023-01-01,Sitapur,XxaOowFtkiJ,indicator_36,243.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,249.0,2023
Machrehta,eiVpF4VfZGS,p,2023-01-01,Sitapur,XxaOowFtkiJ,indicator_36,243.0,4,36a,ixBYYYjxXPP,221.0,2023
Mahmudabad Sitapur,gCv411YjGXv,p,2023-01-01,Sitapur,XxaOowFtkiJ,indicator_36,255.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,413.0,2023
Mahmudabad Sitapur,gCv411YjGXv,p,2023-01-01,Sitapur,XxaOowFtkiJ,indicator_36,255.0,4,36a,ixBYYYjxXPP,240.0,2023
Biswan,gSwqRR5qMEE,p,2023-01-01,Sitapur,XxaOowFtkiJ,indicator_36,253.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,470.0,2023
Biswan,gSwqRR5qMEE,p,2023-01-01,Sitapur,XxaOowFtkiJ,indicator_36,253.0,4,36a,ixBYYYjxXPP,964.0,2023
Behta,nKJmMxPaEZ9,p,2023-01-01,Sitapur,XxaOowFtkiJ,indicator_36,250.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,284.0,2023
Behta,nKJmMxPaEZ9,p,2023-01-01,Sitapur,XxaOowFtkiJ,indicator_36,250.0,4,36a,ixBYYYjxXPP,272.0,2023
Hergaon,nwuxQQpdi7D,p,2023-01-01,Sitapur,XxaOowFtkiJ,indicator_36,246.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,248.0,2023
Hergaon,nwuxQQpdi7D,p,2023-01-01,Sitapur,XxaOowFtkiJ,indicator_36,246.0,4,36a,ixBYYYjxXPP,333.0,2023
Sitapur DHQ,ql65TcOIaDt,p,2023-01-01,Sitapur,XxaOowFtkiJ,indicator_36,,4,36b,aRueVYr35yM.Ti9FJqkSK6J,1114.0,2023
Sitapur DHQ,ql65TcOIaDt,p,2023-01-01,Sitapur,XxaOowFtkiJ,indicator_36,,4,36a,ixBYYYjxXPP,391.0,2023
Persendi,qyrJ0VLceRJ,p,2023-01-01,Sitapur,XxaOowFtkiJ,indicator_36,247.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,250.0,2023
Persendi,qyrJ0VLceRJ,p,2023-01-01,Sitapur,XxaOowFtkiJ,indicator_36,247.0,4,36a,ixBYYYjxXPP,250.0,2023
Laharpur,tIk5hphkbm1,p,2023-01-01,Sitapur,XxaOowFtkiJ,indicator_36,249.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,294.0,2023
Laharpur,tIk5hphkbm1,p,2023-01-01,Sitapur,XxaOowFtkiJ,indicator_36,249.0,4,36a,ixBYYYjxXPP,248.0,2023
Rampur Mathura,tvZfs4DYlev,p,2023-01-01,Sitapur,XxaOowFtkiJ,indicator_36,256.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,395.0,2023
Rampur Mathura,tvZfs4DYlev,p,2023-01-01,Sitapur,XxaOowFtkiJ,indicator_36,256.0,4,36a,ixBYYYjxXPP,298.0,2023
Pisawan,yubhT8MSy2O,p,2023-01-01,Sitapur,XxaOowFtkiJ,indicator_36,240.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,140.0,2023
Pisawan,yubhT8MSy2O,p,2023-01-01,Sitapur,XxaOowFtkiJ,indicator_36,240.0,4,36a,ixBYYYjxXPP,140.0,2023
Sakran,zghTOXwIiKT,p,2023-01-01,Sitapur,XxaOowFtkiJ,indicator_36,252.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,352.0,2023
Sakran,zghTOXwIiKT,p,2023-01-01,Sitapur,XxaOowFtkiJ,indicator_36,252.0,4,36a,ixBYYYjxXPP,0.0,2023
Etawah Badpura,DQKs9hxWhSr,p,2023-01-01,Etawah,Pm0jLk6EAiE,indicator_36,340.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,119.0,2023
Etawah Badpura,DQKs9hxWhSr,p,2023-01-01,Etawah,Pm0jLk6EAiE,indicator_36,340.0,4,36a,ixBYYYjxXPP,74.0,2023
Etawah DHQ,H82DYZCKRwR,p,2023-01-01,Etawah,Pm0jLk6EAiE,indicator_36,,4,36b,aRueVYr35yM.Ti9FJqkSK6J,1071.0,2023
Etawah DHQ,H82DYZCKRwR,p,2023-01-01,Etawah,Pm0jLk6EAiE,indicator_36,,4,36a,ixBYYYjxXPP,474.0,2023
Etawah Basrehar,JBG7yZn3ZhD,p,2023-01-01,Etawah,Pm0jLk6EAiE,indicator_36,341.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,348.0,2023
Etawah Basrehar,JBG7yZn3ZhD,p,2023-01-01,Etawah,Pm0jLk6EAiE,indicator_36,341.0,4,36a,ixBYYYjxXPP,336.0,2023
Etawah Jasventnagar,L3tm8ZCQ4VU,p,2023-01-01,Etawah,Pm0jLk6EAiE,indicator_36,338.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,195.0,2023
Etawah Jasventnagar,L3tm8ZCQ4VU,p,2023-01-01,Etawah,Pm0jLk6EAiE,indicator_36,338.0,4,36a,ixBYYYjxXPP,0.0,2023
Etawah Chkernagar,eLIy5rJdmIo,p,2023-01-01,Etawah,Pm0jLk6EAiE,indicator_36,345.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,72.0,2023
Etawah Chkernagar,eLIy5rJdmIo,p,2023-01-01,Etawah,Pm0jLk6EAiE,indicator_36,345.0,4,36a,ixBYYYjxXPP,98.0,2023
Etawah Mahewa,g6QRDUGvU6j,p,2023-01-01,Etawah,Pm0jLk6EAiE,indicator_36,344.0,4,36b,aRueVYr35yM.Ti9FJqkSK6J,325.0,2023
